This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude. R.Allen 4/1/08
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null.1
587776	587776	42.7333	5	4		
587796	587796	42.7333	5	4		
587799	587799	42.7333	5	1		
587800	587800	42.7333	5	1		
587801	587801	42.7333	5	1		
587805	587805	42.7333	5	4		
587815	587815	42.7333	5	2		
587816	587816	42.7333	5	4		
587831	587831	42.7333	5	2		
587836	587836	42.7333	5	2		
587837	587837	42.7333	5	2		
587845	587845	42.7333	5	4		
587846	587846	42.7333	5	4		
587847	587847	42.7333	5	4		
587848	587848	42.7333	5	2		
587849	587849	42.7333	5	2		
587850	587850	42.7333	5	4		
587858	587858	42.7333	5	4		
587859	587859	42.7333	5	4		
589056	589056	42.775	5	4		
589057	589057	42.775	5	4		
589058	589058	42.775	5	4		
589082	589082	42.775	5	4		
589083	589083	42.775	5	4		
589084	589084	42.775	5	4		
589085	589085	42.775	5	4		
589086	589086	42.775	5	3		
589087	589087	42.775	5	4		
589088	589088	42.775	5	4		
589095	589095	42.775	5	4		
589096	589096	42.775	5	4		
589100	589100	42.775	5	4		
589101	589101	42.775	5	4		
589102	589102	42.775	5	4		
589103	589103	42.775	5	4		
589105	589105	42.775	5	4		
589106	589106	42.775	5	4		
589120	589120	42.775	5	4		
589121	589121	42.775	5	4		
589122	589122	42.775	5	4		
589123	589123	42.775	5	4		
589124	589124	42.775	5	4		
589125	589125	42.775	5	4		
589129	589129	42.775	5	4		
589130	589130	42.775	5	4		
589136	589136	42.775	5	4		
589137	589137	42.775	5	4		
589138	589138	42.775	5	4		
589139	589139	42.775	5	4		
589145	589145	42.775	5	4		
589146	589146	42.775	5	2		
589158	589158	42.775	5	4		
589159	589159	42.775	5	4		
589160	589160	42.775	5	4		
589186	589186	42.775	5	4		
589187	589187	42.775	5	4		
589188	589188	42.775	5	2		
589189	589189	42.775	5	4		
589191	589191	42.775	5	4		
589201	589201	42.775	5	4		
589202	589202	42.775	5	4		
589218	589218	42.775	5	2		
589219	589219	42.775	5	2		
589223	589223	42.775	5	4		
589229	589229	42.775	5	4		
589232	589232	42.775	5	2		
589233	589233	42.775	5	4		
589235	589235	42.775	5	4		
589236	589236	42.775	5	4		
589237	589237	42.775	5	4		
589239	589239	42.775	5	4		
589240	589240	42.775	5	4		
589242	589242	42.775	5	4		
589243	589243	42.775	5	4		
589244	589244	42.775	5	4		
589245	589245	42.775	5	4		
589246	589246	42.775	5	4		
589256	589256	42.775	5	4		
590442	590442	42.8167	5	4		
590443	590443	42.8167	5	4		
590444	590444	42.8167	5	4		
590445	590445	42.8167	5	4		
590450	590450	42.8167	5	4		
590453	590453	42.8167	5	4		
590472	590472	42.8167	5	4		
590473	590473	42.8167	5	4		
590474	590474	42.8167	5	4		
590475	590475	42.8167	5	4		
590476	590476	42.8167	5	4		
590477	590477	42.8167	5	4		
590478	590478	42.8167	5	4		
590479	590479	42.8167	5	4		
590480	590480	42.8167	5	4		
590482	590482	42.8167	5	4		
590483	590483	42.8167	5	4		
590487	590487	42.8167	5	4		
590491	590491	42.8167	5	4		
590507	590507	42.8167	5	4		
590508	590508	42.8167	5	4		
590509	590509	42.8167	5	4		
590516	590516	42.8167	5	4		
590522	590522	42.8167	5	4		
590523	590523	42.8167	5	4		
590524	590524	42.8167	5	4		
590525	590525	42.8167	5	4		
590531	590531	42.8167	5	4		
590532	590532	42.8167	5	4		
590569	590569	42.8167	5	4		
590570	590570	42.8167	5	4		
590572	590572	42.8167	5	4		
590573	590573	42.8167	5	4		
590576	590576	42.8167	5	4		
590577	590577	42.8167	5	4		
590578	590578	42.8167	5	4		
590584	590584	42.8167	5	4		
590604	590604	42.8167	5	4		
590605	590605	42.8167	5	2		
590607	590607	42.8167	5	2		
590608	590608	42.8167	5	4		
590622	590622	42.8167	5	2		
590624	590624	42.8167	5	4		
590625	590625	42.8167	5	4		
590626	590626	42.8167	5	4		
590627	590627	42.8167	5	4		
590630	590630	42.8167	5	4		
590631	590631	42.8167	5	4		
590632	590632	42.8167	5	4		
590642	590642	42.8167	5	2		
590643	590643	42.8167	5	2		
591828	591828	42.8583	5	4		
591829	591829	42.8583	5	3		
591836	591836	42.8583	5	4		
591838	591838	42.8583	5	4		
591839	591839	42.8583	5	4		
591860	591860	42.8583	5	4		
591862	591862	42.8583	5	4		
591863	591863	42.8583	5	4		
591864	591864	42.8583	5	4		
591866	591866	42.8583	5	4		
591867	591867	42.8583	5	4		
591868	591868	42.8583	5	4		
591893	591893	42.8583	5	4		
591894	591894	42.8583	5	4		
591895	591895	42.8583	5	4		
591896	591896	42.8583	5	4		
591897	591897	42.8583	5	4		
591901	591901	42.8583	5	4		
591902	591902	42.8583	5	4		
591908	591908	42.8583	5	4		
591909	591909	42.8583	5	4		
591910	591910	42.8583	5	4		
591911	591911	42.8583	5	4		
591917	591917	42.8583	5	2		
591958	591958	42.8583	5	4		
591959	591959	42.8583	5	4		
591960	591960	42.8583	5	4		
591962	591962	42.8583	5	4		
591963	591963	42.8583	5	4		
591964	591964	42.8583	5	4		
591975	591975	42.8583	5	4		
591976	591976	42.8583	5	4		
591991	591991	42.8583	5	2		
591992	591992	42.8583	5	2		
591993	591993	42.8583	5	2		
591995	591995	42.8583	5	2		
591996	591996	42.8583	5	2		
591997	591997	42.8583	5	2		
592008	592008	42.8583	5	2		
592009	592009	42.8583	5	1		
592010	592010	42.8583	5	1		
592011	592011	42.8583	5	4		
592012	592012	42.8583	5	4		
592013	592013	42.8583	5	4		
592015	592015	42.8583	5	4		
592017	592017	42.8583	5	4		
592018	592018	42.8583	5	4		
592030	592030	42.8583	5	2		
592031	592031	42.8583	5	2		
593214	593214	42.9	5	4		
593215	593215	42.9	5	4		
593216	593216	42.9	5	4		
593224	593224	42.9	5	4		
593225	593225	42.9	5	4		
593237	593237	42.9	5	4		
593238	593238	42.9	5	4		
593240	593240	42.9	5	4		
593241	593241	42.9	5	4		
593242	593242	42.9	5	4		
593243	593243	42.9	5	4		
593252	593252	42.9	5	4		
593253	593253	42.9	5	4		
593279	593279	42.9	5	1		
593280	593280	42.9	5	4		
593281	593281	42.9	5	4		
593282	593282	42.9	5	4		
593283	593283	42.9	5	4		
593286	593286	42.9	5	4		
593287	593287	42.9	5	4		
593288	593288	42.9	5	4		
593303	593303	42.9	5	2		
593339	593339	42.9	5	4		
593340	593340	42.9	5	4		
593344	593344	42.9	5	4		
593345	593345	42.9	5	4		
593349	593349	42.9	5	4		
593350	593350	42.9	5	2		
593351	593351	42.9	5	4		
593352	593352	42.9	5	4		
593356	593356	42.9	5	4		
593380	593380	42.9	5	4		
593381	593381	42.9	5	2		
593382	593382	42.9	5	2		
593383	593383	42.9	5	2		
593384	593384	42.9	5	2		
593387	593387	42.9	5	4		
593388	593388	42.9	5	1		
593389	593389	42.9	5	4		
593393	593393	42.9	5	4		
593394	593394	42.9	5	2		
593395	593395	42.9	5	2		
593397	593397	42.9	5	4		
593398	593398	42.9	5	1		
593399	593399	42.9	5	1		
593400	593400	42.9	5	4		
593408	593408	42.9	5	4		
593409	593409	42.9	5	4		
593414	593414	42.9	5	4		
593415	593415	42.9	5	4		
593416	593416	42.9	5	2		
593417	593417	42.9	5	2		
593418	593418	42.9	5	2		
593419	593419	42.9	5	2		
594601	594601	42.9417	5	4		
594602	594602	42.9417	5	4		
594603	594603	42.9417	5	4		
594604	594604	42.9417	5	4		
594605	594605	42.9417	5	4		
594607	594607	42.9417	5	4		
594608	594608	42.9417	5	4		
594609	594609	42.9417	5	4		
594610	594610	42.9417	5	4		
594611	594611	42.9417	5	4		
594612	594612	42.9417	5	4		
594613	594613	42.9417	5	4		
594614	594614	42.9417	5	4		
594626	594626	42.9417	5	4		
594627	594627	42.9417	5	3		
594628	594628	42.9417	5	3		
594629	594629	42.9417	5	3		
594630	594630	42.9417	5	3		
594631	594631	42.9417	5	3		
594632	594632	42.9417	5	4		
594633	594633	42.9417	5	3		
594634	594634	42.9417	5	4		
594635	594635	42.9417	5	4		
594636	594636	42.9417	5	4		
594637	594637	42.9417	5	4		
594638	594638	42.9417	5	4		
594639	594639	42.9417	5	4		
594665	594665	42.9417	5	4		
594666	594666	42.9417	5	4		
594667	594667	42.9417	5	4		
594668	594668	42.9417	5	4		
594669	594669	42.9417	5	4		
594670	594670	42.9417	5	4		
594671	594671	42.9417	5	4		
594672	594672	42.9417	5	4		
594673	594673	42.9417	5	4		
594689	594689	42.9417	5	4		
594690	594690	42.9417	5	4		
594693	594693	42.9417	5	2		
594724	594724	42.9417	5	4		
594735	594735	42.9417	5	4		
594736	594736	42.9417	5	2		
594737	594737	42.9417	5	2		
594738	594738	42.9417	5	4		
594741	594741	42.9417	5	4		
594742	594742	42.9417	5	4		
594743	594743	42.9417	5	4		
594748	594748	42.9417	5	4		
594749	594749	42.9417	5	4		
594766	594766	42.9417	5	2		
594767	594767	42.9417	5	2		
594768	594768	42.9417	5	2		
594769	594769	42.9417	5	2		
594772	594772	42.9417	5	1		
594773	594773	42.9417	5	1		
594774	594774	42.9417	5	1		
594777	594777	42.9417	5	4		
594778	594778	42.9417	5	2		
594779	594779	42.9417	5	2		
594780	594780	42.9417	5	2		
594781	594781	42.9417	5	4		
594783	594783	42.9417	5	4		
594784	594784	42.9417	5	4		
594796	594796	42.9417	5	2		
594800	594800	42.9417	5	4		
594801	594801	42.9417	5	2		
594802	594802	42.9417	5	2		
594803	594803	42.9417	5	2		
594804	594804	42.9417	5	2		
594805	594805	42.9417	5	3		
595987	595987	42.9833	5	4		
595988	595988	42.9833	5	4		
595989	595989	42.9833	5	4		
595990	595990	42.9833	5	4		
595993	595993	42.9833	5	4		
595994	595994	42.9833	5	4		
595995	595995	42.9833	5	4		
595996	595996	42.9833	5	4		
595998	595998	42.9833	5	4		
595999	595999	42.9833	5	4		
596000	596000	42.9833	5	4		
596001	596001	42.9833	5	4		
596002	596002	42.9833	5	4		
596013	596013	42.9833	5	4		
596014	596014	42.9833	5	3		
596015	596015	42.9833	5	3		
596017	596017	42.9833	5	3		
596018	596018	42.9833	5	3		
596019	596019	42.9833	5	4		
596020	596020	42.9833	5	4		
596021	596021	42.9833	5	4		
596023	596023	42.9833	5	4		
596025	596025	42.9833	5	4		
596026	596026	42.9833	5	4		
596052	596052	42.9833	5	4		
596053	596053	42.9833	5	4		
596054	596054	42.9833	5	4		
596055	596055	42.9833	5	4		
596056	596056	42.9833	5	4		
596057	596057	42.9833	5	4		
596058	596058	42.9833	5	4		
596059	596059	42.9833	5	4		
596076	596076	42.9833	5	2		
596077	596077	42.9833	5	2		
596078	596078	42.9833	5	4		
596079	596079	42.9833	5	4		
596121	596121	42.9833	5	4		
596122	596122	42.9833	5	4		
596125	596125	42.9833	5	4		
596126	596126	42.9833	5	4		
596127	596127	42.9833	5	2		
596128	596128	42.9833	5	4		
596158	596158	42.9833	5	1		
596159	596159	42.9833	5	4		
596161	596161	42.9833	5	1		
596162	596162	42.9833	5	2		
596163	596163	42.9833	5	2		
596164	596164	42.9833	5	2		
596165	596165	42.9833	5	2		
596166	596166	42.9833	5	4		
596167	596167	42.9833	5	2		
596170	596170	42.9833	5	4		
596182	596182	42.9833	5	2		
596183	596183	42.9833	5	4		
596184	596184	42.9833	5	2		
596186	596186	42.9833	5	2		
596187	596187	42.9833	5	3		
596188	596188	42.9833	5	3		
596189	596189	42.9833	5	3		
596190	596190	42.9833	5	3		
596191	596191	42.9833	5	3		
597374	597374	43.025	5	4		
597375	597375	43.025	5	4		
597376	597376	43.025	5	4		
597379	597379	43.025	5	4		
597380	597380	43.025	5	4		
597381	597381	43.025	5	3		
597382	597382	43.025	5	4		
597383	597383	43.025	5	4		
597384	597384	43.025	5	4		
597385	597385	43.025	5	3		
597386	597386	43.025	5	4		
597387	597387	43.025	5	4		
597391	597391	43.025	5	4		
597392	597392	43.025	5	4		
597393	597393	43.025	5	4		
597395	597395	43.025	5	4		
597397	597397	43.025	5	4		
597398	597398	43.025	5	4		
597399	597399	43.025	5	4		
597400	597400	43.025	5	4		
597401	597401	43.025	5	4		
597402	597402	43.025	5	4		
597403	597403	43.025	5	3		
597404	597404	43.025	5	4		
597405	597405	43.025	5	3		
597406	597406	43.025	5	4		
597407	597407	43.025	5	4		
597412	597412	43.025	5	4		
597413	597413	43.025	5	4		
597416	597416	43.025	5	4		
597440	597440	43.025	5	4		
597441	597441	43.025	5	4		
597442	597442	43.025	5	4		
597462	597462	43.025	5	4		
597463	597463	43.025	5	4		
597464	597464	43.025	5	2		
597465	597465	43.025	5	2		
597508	597508	43.025	5	4		
597509	597509	43.025	5	4		
597510	597510	43.025	5	4		
597511	597511	43.025	5	4		
597512	597512	43.025	5	4		
597513	597513	43.025	5	4		
597544	597544	43.025	5	4		
597545	597545	43.025	5	1		
597549	597549	43.025	5	4		
597550	597550	43.025	5	2		
597551	597551	43.025	5	4		
597552	597552	43.025	5	4		
597554	597554	43.025	5	4		
597565	597565	43.025	5	4		
597566	597566	43.025	5	2		
597567	597567	43.025	5	2		
597568	597568	43.025	5	2		
597569	597569	43.025	5	2		
597570	597570	43.025	5	4		
597571	597571	43.025	5	3		
597572	597572	43.025	5	3		
597573	597573	43.025	5	3		
597574	597574	43.025	5	3		
597575	597575	43.025	5	3		
597576	597576	43.025	5	3		
597577	597577	43.025	5	4		
598760	598760	43.0667	5	4		
598761	598761	43.0667	5	4		
598762	598762	43.0667	5	4		
598763	598763	43.0667	5	4		
598764	598764	43.0667	5	4		
598765	598765	43.0667	5	4		
598766	598766	43.0667	5	4		
598767	598767	43.0667	5	4		
598768	598768	43.0667	5	4		
598769	598769	43.0667	5	4		
598771	598771	43.0667	5	4		
598777	598777	43.0667	5	4		
598778	598778	43.0667	5	4		
598779	598779	43.0667	5	4		
598780	598780	43.0667	5	4		
598781	598781	43.0667	5	4		
598782	598782	43.0667	5	4		
598783	598783	43.0667	5	4		
598784	598784	43.0667	5	4		
598785	598785	43.0667	5	4		
598786	598786	43.0667	5	3		
598787	598787	43.0667	5	4		
598788	598788	43.0667	5	4		
598789	598789	43.0667	5	4		
598790	598790	43.0667	5	4		
598791	598791	43.0667	5	4		
598793	598793	43.0667	5	4		
598794	598794	43.0667	5	4		
598801	598801	43.0667	5	4		
598827	598827	43.0667	5	4		
598828	598828	43.0667	5	4		
598844	598844	43.0667	5	4		
598845	598845	43.0667	5	4		
598846	598846	43.0667	5	1		
598847	598847	43.0667	5	1		
598851	598851	43.0667	5	4		
598893	598893	43.0667	5	1		
598894	598894	43.0667	5	4		
598895	598895	43.0667	5	4		
598896	598896	43.0667	5	4		
598900	598900	43.0667	5	2		
598901	598901	43.0667	5	2		
598922	598922	43.0667	5	4		
598923	598923	43.0667	5	4		
598930	598930	43.0667	5	4		
598931	598931	43.0667	5	1		
598932	598932	43.0667	5	4		
598934	598934	43.0667	5	4		
598937	598937	43.0667	5	2		
598938	598938	43.0667	5	1		
598939	598939	43.0667	5	4		
598940	598940	43.0667	5	4		
598949	598949	43.0667	5	4		
598951	598951	43.0667	5	4		
598952	598952	43.0667	5	2		
598953	598953	43.0667	5	2		
598954	598954	43.0667	5	4		
598955	598955	43.0667	5	3		
598956	598956	43.0667	5	3		
598957	598957	43.0667	5	3		
598958	598958	43.0667	5	3		
598959	598959	43.0667	5	4		
598960	598960	43.0667	5	3		
598962	598962	43.0667	5	2		
600146	600146	43.1083	5	4		
600147	600147	43.1083	5	4		
600148	600148	43.1083	5	4		
600149	600149	43.1083	5	4		
600150	600150	43.1083	5	4		
600151	600151	43.1083	5	4		
600152	600152	43.1083	5	3		
600153	600153	43.1083	5	4		
600154	600154	43.1083	5	4		
600155	600155	43.1083	5	3		
600156	600156	43.1083	5	4		
600157	600157	43.1083	5	4		
600158	600158	43.1083	5	4		
600164	600164	43.1083	5	4		
600165	600165	43.1083	5	4		
600166	600166	43.1083	5	4		
600167	600167	43.1083	5	4		
600168	600168	43.1083	5	4		
600169	600169	43.1083	5	4		
600170	600170	43.1083	5	3		
600171	600171	43.1083	5	3		
600172	600172	43.1083	5	4		
600173	600173	43.1083	5	4		
600174	600174	43.1083	5	4		
600175	600175	43.1083	5	4		
600176	600176	43.1083	5	4		
600177	600177	43.1083	5	4		
600178	600178	43.1083	5	4		
600224	600224	43.1083	5	1		
600225	600225	43.1083	5	4		
600227	600227	43.1083	5	1		
600228	600228	43.1083	5	1		
600229	600229	43.1083	5	1		
600230	600230	43.1083	5	4		
600231	600231	43.1083	5	4		
600232	600232	43.1083	5	4		
600233	600233	43.1083	5	4		
600278	600278	43.1083	5	4		
600279	600279	43.1083	5	4		
600280	600280	43.1083	5	4		
600281	600281	43.1083	5	4		
600283	600283	43.1083	5	4		
600284	600284	43.1083	5	2		
600285	600285	43.1083	5	4		
600286	600286	43.1083	5	4		
600290	600290	43.1083	5	2		
600291	600291	43.1083	5	4		
600297	600297	43.1083	5	4		
600298	600298	43.1083	5	4		
600317	600317	43.1083	5	2		
600318	600318	43.1083	5	2		
600319	600319	43.1083	5	4		
600320	600320	43.1083	5	4		
600321	600321	43.1083	5	2		
600322	600322	43.1083	5	2		
600323	600323	43.1083	5	2		
600324	600324	43.1083	5	4		
600325	600325	43.1083	5	1		
600326	600326	43.1083	5	1		
600335	600335	43.1083	5	4		
600336	600336	43.1083	5	2		
600339	600339	43.1083	5	2		
600341	600341	43.1083	5	3		
600342	600342	43.1083	5	3		
600343	600343	43.1083	5	3		
601533	601533	43.15	5	4		
601534	601534	43.15	5	4		
601535	601535	43.15	5	4		
601536	601536	43.15	5	4		
601537	601537	43.15	5	4		
601538	601538	43.15	5	4		
601539	601539	43.15	5	4		
601540	601540	43.15	5	4		
601541	601541	43.15	5	4		
601542	601542	43.15	5	4		
601543	601543	43.15	5	4		
601544	601544	43.15	5	4		
601545	601545	43.15	5	4		
601546	601546	43.15	5	4		
601547	601547	43.15	5	4		
601551	601551	43.15	5	4		
601552	601552	43.15	5	4		
601553	601553	43.15	5	4		
601554	601554	43.15	5	4		
601555	601555	43.15	5	3		
601556	601556	43.15	5	4		
601557	601557	43.15	5	3		
601558	601558	43.15	5	4		
601559	601559	43.15	5	4		
601560	601560	43.15	5	4		
601561	601561	43.15	5	3		
601562	601562	43.15	5	4		
601563	601563	43.15	5	4		
601564	601564	43.15	5	4		
601611	601611	43.15	5	4		
601612	601612	43.15	5	4		
601613	601613	43.15	5	1		
601614	601614	43.15	5	1		
601615	601615	43.15	5	1		
601616	601616	43.15	5	4		
601617	601617	43.15	5	1		
601618	601618	43.15	5	1		
601619	601619	43.15	5	1		
601620	601620	43.15	5	1		
601659	601659	43.15	5	4		
601660	601660	43.15	5	4		
601664	601664	43.15	5	4		
601665	601665	43.15	5	4		
601666	601666	43.15	5	4		
601670	601670	43.15	5	4		
601671	601671	43.15	5	4		
601676	601676	43.15	5	4		
601677	601677	43.15	5	4		
601678	601678	43.15	5	4		
601684	601684	43.15	5	4		
601685	601685	43.15	5	4		
601686	601686	43.15	5	4		
601691	601691	43.15	5	4		
601702	601702	43.15	5	4		
601705	601705	43.15	5	4		
601706	601706	43.15	5	4		
601709	601709	43.15	5	4		
601710	601710	43.15	5	2		
601712	601712	43.15	5	2		
601716	601716	43.15	5	4		
601722	601722	43.15	5	2		
601723	601723	43.15	5	2		
601724	601724	43.15	5	2		
601725	601725	43.15	5	3		
601726	601726	43.15	5	3		
602919	602919	43.1917	5	4		
602920	602920	43.1917	5	3		
602921	602921	43.1917	5	4		
602922	602922	43.1917	5	4		
602923	602923	43.1917	5	4		
602924	602924	43.1917	5	4		
602925	602925	43.1917	5	4		
602926	602926	43.1917	5	4		
602927	602927	43.1917	5	4		
602928	602928	43.1917	5	4		
602929	602929	43.1917	5	4		
602938	602938	43.1917	5	4		
602939	602939	43.1917	5	4		
602940	602940	43.1917	5	4		
602941	602941	43.1917	5	4		
602942	602942	43.1917	5	4		
602943	602943	43.1917	5	4		
602944	602944	43.1917	5	4		
602945	602945	43.1917	5	4		
602946	602946	43.1917	5	4		
602947	602947	43.1917	5	4		
602948	602948	43.1917	5	4		
602949	602949	43.1917	5	4		
602952	602952	43.1917	5	4		
602973	602973	43.1917	5	4		
602996	602996	43.1917	5	4		
602997	602997	43.1917	5	1		
602998	602998	43.1917	5	4		
602999	602999	43.1917	5	4		
603000	603000	43.1917	5	4		
603001	603001	43.1917	5	4		
603003	603003	43.1917	5	1		
603004	603004	43.1917	5	1		
603005	603005	43.1917	5	1		
603006	603006	43.1917	5	1		
603007	603007	43.1917	5	1		
603008	603008	43.1917	5	1		
603009	603009	43.1917	5	4		
603010	603010	43.1917	5	1		
603012	603012	43.1917	5	1		
603013	603013	43.1917	5	1		
603024	603024	43.1917	5	1		
603025	603025	43.1917	5	4		
603045	603045	43.1917	5	4		
603046	603046	43.1917	5	4		
603049	603049	43.1917	5	1		
603050	603050	43.1917	5	4		
603051	603051	43.1917	5	4		
603052	603052	43.1917	5	2		
603053	603053	43.1917	5	2		
603059	603059	43.1917	5	4		
603060	603060	43.1917	5	4		
603061	603061	43.1917	5	2		
603065	603065	43.1917	5	2		
603071	603071	43.1917	5	2		
603072	603072	43.1917	5	4		
603073	603073	43.1917	5	4		
603074	603074	43.1917	5	4		
603081	603081	43.1917	5	4		
603082	603082	43.1917	5	4		
603088	603088	43.1917	5	4		
603091	603091	43.1917	5	4		
603092	603092	43.1917	5	4		
603095	603095	43.1917	5	2		
603096	603096	43.1917	5	4		
603102	603102	43.1917	5	2		
603103	603103	43.1917	5	2		
603107	603107	43.1917	5	2		
603108	603108	43.1917	5	2		
603109	603109	43.1917	5	2		
603110	603110	43.1917	5	2		
603111	603111	43.1917	5	3		
604305	604305	43.2333	5	4		
604306	604306	43.2333	5	4		
604308	604308	43.2333	5	4		
604309	604309	43.2333	5	4		
604310	604310	43.2333	5	4		
604311	604311	43.2333	5	4		
604312	604312	43.2333	5	4		
604313	604313	43.2333	5	4		
604314	604314	43.2333	5	4		
604325	604325	43.2333	5	4		
604326	604326	43.2333	5	4		
604327	604327	43.2333	5	4		
604328	604328	43.2333	5	3		
604329	604329	43.2333	5	4		
604330	604330	43.2333	5	4		
604331	604331	43.2333	5	4		
604332	604332	43.2333	5	4		
604333	604333	43.2333	5	4		
604334	604334	43.2333	5	4		
604335	604335	43.2333	5	4		
604336	604336	43.2333	5	4		
604337	604337	43.2333	5	4		
604338	604338	43.2333	5	4		
604339	604339	43.2333	5	4		
604340	604340	43.2333	5	4		
604382	604382	43.2333	5	4		
604383	604383	43.2333	5	1		
604385	604385	43.2333	5	4		
604386	604386	43.2333	5	4		
604387	604387	43.2333	5	4		
604388	604388	43.2333	5	1		
604389	604389	43.2333	5	1		
604390	604390	43.2333	5	1		
604391	604391	43.2333	5	1		
604392	604392	43.2333	5	1		
604393	604393	43.2333	5	1		
604394	604394	43.2333	5	1		
604395	604395	43.2333	5	1		
604396	604396	43.2333	5	1		
604397	604397	43.2333	5	1		
604398	604398	43.2333	5	1		
604399	604399	43.2333	5	1		
604410	604410	43.2333	5	1		
604411	604411	43.2333	5	1		
604428	604428	43.2333	5	1		
604429	604429	43.2333	5	4		
604434	604434	43.2333	5	4		
604436	604436	43.2333	5	1		
604437	604437	43.2333	5	4		
604438	604438	43.2333	5	4		
604439	604439	43.2333	5	2		
604440	604440	43.2333	5	4		
604441	604441	43.2333	5	4		
604442	604442	43.2333	5	4		
604443	604443	43.2333	5	2		
604444	604444	43.2333	5	2		
604445	604445	43.2333	5	2		
604446	604446	43.2333	5	2		
604447	604447	43.2333	5	2		
604448	604448	43.2333	5	2		
604450	604450	43.2333	5	4		
604451	604451	43.2333	5	2		
604458	604458	43.2333	5	4		
604459	604459	43.2333	5	4		
604460	604460	43.2333	5	4		
604461	604461	43.2333	5	4		
604462	604462	43.2333	5	4		
604463	604463	43.2333	5	4		
604470	604470	43.2333	5	4		
604471	604471	43.2333	5	4		
604481	604481	43.2333	5	1		
604487	604487	43.2333	5	4		
604488	604488	43.2333	5	2		
604489	604489	43.2333	5	2		
604493	604493	43.2333	5	2		
604494	604494	43.2333	5	2		
604495	604495	43.2333	5	2		
604496	604496	43.2333	5	2		
604498	604498	43.2333	5	4		
605691	605691	43.275	5	4		
605692	605692	43.275	5	4		
605693	605693	43.275	5	4		
605695	605695	43.275	5	4		
605696	605696	43.275	5	4		
605697	605697	43.275	5	4		
605699	605699	43.275	5	4		
605700	605700	43.275	5	4		
605712	605712	43.275	5	4		
605713	605713	43.275	5	4		
605714	605714	43.275	5	3		
605715	605715	43.275	5	4		
605716	605716	43.275	5	4		
605717	605717	43.275	5	4		
605718	605718	43.275	5	4		
605719	605719	43.275	5	4		
605720	605720	43.275	5	4		
605721	605721	43.275	5	4		
605722	605722	43.275	5	4		
605723	605723	43.275	5	4		
605724	605724	43.275	5	4		
605734	605734	43.275	5	4		
605735	605735	43.275	5	4		
605770	605770	43.275	5	1		
605771	605771	43.275	5	1		
605772	605772	43.275	5	4		
605773	605773	43.275	5	1		
605774	605774	43.275	5	1		
605775	605775	43.275	5	1		
605776	605776	43.275	5	1		
605777	605777	43.275	5	1		
605778	605778	43.275	5	1		
605779	605779	43.275	5	1		
605780	605780	43.275	5	1		
605781	605781	43.275	5	1		
605782	605782	43.275	5	1		
605783	605783	43.275	5	1		
605784	605784	43.275	5	1		
605785	605785	43.275	5	1		
605813	605813	43.275	5	4		
605814	605814	43.275	5	4		
605815	605815	43.275	5	1		
605816	605816	43.275	5	4		
605820	605820	43.275	5	4		
605821	605821	43.275	5	4		
605822	605822	43.275	5	4		
605823	605823	43.275	5	4		
605824	605824	43.275	5	2		
605825	605825	43.275	5	4		
605826	605826	43.275	5	4		
605828	605828	43.275	5	2		
605829	605829	43.275	5	1		
605830	605830	43.275	5	1		
605831	605831	43.275	5	2		
605836	605836	43.275	5	4		
605837	605837	43.275	5	2		
605838	605838	43.275	5	4		
605841	605841	43.275	5	4		
605846	605846	43.275	5	4		
605847	605847	43.275	5	4		
605856	605856	43.275	5	4		
605857	605857	43.275	5	4		
605860	605860	43.275	5	4		
605861	605861	43.275	5	4		
605864	605864	43.275	5	4		
605865	605865	43.275	5	1		
605866	605866	43.275	5	4		
605867	605867	43.275	5	1		
605869	605869	43.275	5	1		
605873	605873	43.275	5	4		
605874	605874	43.275	5	4		
605879	605879	43.275	5	3		
605880	605880	43.275	5	3		
605881	605881	43.275	5	3		
605882	605882	43.275	5	4		
605883	605883	43.275	5	4		
605884	605884	43.275	5	4		
607078	607078	43.3167	5	4		
607080	607080	43.3167	5	4		
607081	607081	43.3167	5	4		
607082	607082	43.3167	5	4		
607083	607083	43.3167	5	4		
607084	607084	43.3167	5	4		
607085	607085	43.3167	5	4		
607086	607086	43.3167	5	4		
607096	607096	43.3167	5	4		
607098	607098	43.3167	5	4		
607099	607099	43.3167	5	4		
607100	607100	43.3167	5	4		
607101	607101	43.3167	5	4		
607102	607102	43.3167	5	4		
607103	607103	43.3167	5	4		
607104	607104	43.3167	5	4		
607105	607105	43.3167	5	4		
607106	607106	43.3167	5	4		
607107	607107	43.3167	5	4		
607108	607108	43.3167	5	4		
607109	607109	43.3167	5	4		
607110	607110	43.3167	5	4		
607113	607113	43.3167	5	4		
607157	607157	43.3167	5	4		
607158	607158	43.3167	5	1		
607159	607159	43.3167	5	1		
607160	607160	43.3167	5	1		
607161	607161	43.3167	5	1		
607162	607162	43.3167	5	1		
607163	607163	43.3167	5	1		
607164	607164	43.3167	5	4		
607167	607167	43.3167	5	1		
607168	607168	43.3167	5	1		
607169	607169	43.3167	5	1		
607170	607170	43.3167	5	1		
607171	607171	43.3167	5	4		
607198	607198	43.3167	5	4		
607199	607199	43.3167	5	4		
607200	607200	43.3167	5	4		
607201	607201	43.3167	5	1		
607202	607202	43.3167	5	4		
