Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
542134		0.9867820143699646	1.0604610443115234	1.027613878250122	1.0231130123138428	0.9854221940040588	1.013115644454956	0.9907229542732239	0.9755268096923828	0.9734693765640259	0.959579348564148	0.9838032722473145	1.0433392524719238
542135		0.9848549962043762	1.0593981742858887	1.0275752544403076	1.0234947204589844	0.9854822754859924	1.0121514797210693	0.9896289110183716	0.9742450714111328	0.971749484539032	0.9580920934677124	0.9823141098022461	1.0414236783981323
543342		0.7894071936607361	0.7692654728889465	0.8272725343704224	0.8548886179924011	0.8515462279319763	0.9005149006843567	0.8983955383300781	0.8390697240829468	0.8269920349121094	0.8039640784263611	0.7627490758895874	0.7314486503601074
543473		0.9992033839225769	1.1002174615859985	1.0214722156524658	0.9759665131568909	0.9585266709327698	1.010109782218933	0.995498538017273	0.9736409783363342	0.9963052272796631	1.0235888957977295	1.0445877313613892	1.0978189706802368
543478		0.9941025972366333	1.0999506711959839	1.014825701713562	0.9786689877510071	0.9549747705459595	1.0078359842300415	0.9961706399917603	0.9776014089584351	0.9945360422134399	1.0137598514556885	1.0446085929870605	1.1022521257400513
543479		0.9877816438674927	1.096488118171692	1.011191964149475	0.9775316715240479	0.9523415565490723	1.006140947341919	0.9967843890190125	0.9796484112739563	0.992827832698822	1.0088939666748047	1.0425218343734741	1.1001485586166382
543481		0.9857715964317322	1.095942735671997	1.0103590488433838	0.9781078696250916	0.9519038200378418	1.007436752319336	1.0015674829483032	0.9863287806510925	0.9962671399116516	1.0093669891357422	1.0455602407455444	1.1048872470855713
543518		0.9929816722869873	1.0643407106399536	1.0293643474578857	1.0249710083007812	0.9879541993141174	1.0162943601608276	0.9936180710792542	0.9780156016349792	0.9774195551872253	0.9633713364601135	0.9873875975608826	1.0491082668304443
543519		0.9915413856506348	1.0636414289474487	1.0294973850250244	1.0255146026611328	0.9881909489631653	1.0155707597732544	0.9927632212638855	0.9768596291542053	0.9759234189987183	0.9621904492378235	0.9862147569656372	1.0478737354278564
543520		0.9898167848587036	1.0627267360687256	1.0295016765594482	1.0259501934051514	0.9883207678794861	1.0146963596343994	0.9917678236961365	0.9755930304527283	0.9742691516876221	0.960827648639679	0.9848489761352539	1.04629647731781
543521		0.9879832863807678	1.0617183446884155	1.0294638872146606	1.026337742805481	0.9884058833122253	1.0137521028518677	0.9907128214836121	0.9743193984031677	0.9725916385650635	0.9594106674194336	0.9834256172180176	1.0445555448532104
544859		0.992404043674469	1.0953292846679688	1.018277883529663	0.9732776284217834	0.9557809829711914	1.0074841976165771	0.9935230612754822	0.971847414970398	0.9922738671302795	1.0187101364135742	1.039630651473999	1.090800166130066
544864		0.9851621389389038	1.093420147895813	1.0102909803390503	0.9743865728378296	0.9510546922683716	1.0028717517852783	0.9897201657295227	0.9701733589172363	0.9859244227409363	1.0056482553482056	1.0351452827453613	1.088842511177063
544865		0.9797161221504211	1.0905718803405762	1.0072370767593384	0.9732846617698669	0.9487761855125427	1.0014362335205078	0.9902334213256836	0.9718518853187561	0.9844573140144348	1.0016834735870361	1.0335052013397217	1.087133765220642
544904		0.9957263469696045	1.0663763284683228	1.0312198400497437	1.0277554988861084	0.9907615780830383	1.0177900791168213	0.9945477843284607	0.9780312776565552	0.9780550599098206	0.9644007682800293	0.9882054924964905	1.0516245365142822
544905		0.9942654967308044	1.0656453371047974	1.0313202142715454	1.0282847881317139	0.9909945130348206	1.0170458555221558	0.9936819672584534	0.9768413305282593	0.9765249490737915	0.9631956219673157	0.987000048160553	1.0504047870635986
544906		0.9925707578659058	1.0647313594818115	1.0313066244125366	1.0287199020385742	0.9911395311355591	1.0161727666854858	0.9926964044570923	0.9755577445030212	0.9748677015304565	0.9618455171585083	0.9856345057487488	1.0488966703414917
546250		0.9757389426231384	1.0863254070281982	1.0056979656219482	0.9700930118560791	0.9470990300178528	0.9983909726142883	0.9847139716148376	0.9646483659744263	0.9784188270568848	0.9980465173721313	1.0263615846633911	1.0764559507369995
546251		0.972101628780365	1.0846468210220337	1.0039088726043701	0.9693959355354309	0.9457365870475769	0.9979108572006226	0.9860907793045044	0.9670014381408691	0.9783586859703064	0.9962080717086792	1.0262341499328613	1.0765100717544556
546281		0.9989802241325378	1.0675323009490967	1.025635838508606	1.0203592777252197	0.9856647849082947	1.0184420347213745	0.9963481426239014	0.9809945821762085	0.9832317233085632	0.9690861105918884	0.9929189682006836	1.055222511291504
546288		1.00005304813385	1.0688495635986328	1.032206654548645	1.028935194015503	0.9925669431686401	1.0200717449188232	0.9965286254882812	0.979733943939209	0.9808599948883057	0.9670169353485107	0.9904912114143372	1.0551167726516724
546292		0.9951123595237732	1.066520094871521	1.0330318212509155	1.031416893005371	0.9938802719116211	1.0175586938858032	0.9935351014137268	0.9754514694213867	0.9753291010856628	0.96270352602005	0.9862286448478699	1.051231026649475
547487		0.7424154877662659	0.7562453150749207	0.8239485025405884	0.8623285889625549	0.8596174120903015	0.901593029499054	0.8971453309059143	0.8360228538513184	0.8139936327934265	0.7791794538497925	0.7351336479187012	0.6867668628692627
547488		0.7456633448600769	0.7569676041603088	0.8242717385292053	0.8617446422576904	0.8587765693664551	0.9013937711715698	0.8970251679420471	0.8360458612442017	0.8147625923156738	0.7808126211166382	0.7369186282157898	0.6897076964378357
547489		0.7489392161369324	0.757628321647644	0.8245999813079834	0.8611544966697693	0.8579105734825134	0.9011891484260559	0.896902859210968	0.8360625505447388	0.8155488967895508	0.7824698090553284	0.738688588142395	0.6926485300064087
547535		0.835993766784668	0.8648008108139038	0.9015374183654785	0.8934018015861511	0.8845146894454956	0.9387733936309814	0.9353628754615784	0.8920064568519592	0.8862249851226807	0.8663909435272217	0.845150351524353	0.8145812749862671
