OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,CROP_1986,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,%_IRRIGATED_86,ACRES_WETLAND,%_WETLAND_86,ETOF_IRR_STATUS_86_MODE,1_NOT_IRRIGATED_86_COUNT,2_IRRIGATED_86_COUNT,3_SHORTED_86_COUNT,4_OTHER_86_COUNT,ACRES_FTR_GEOM,ETa_11_85,ETa_12_85,ETa_01_86,ETa_02_86,ETa_03_86,ETa_04_86,ETa_05_86,ETa_06_86,ETa_07_86,ETa_08_86,ETa_09_86,ETa_10_86,ET_Fraction_11_85,ET_Fraction_12_85,ET_Fraction_01_86,ET_Fraction_02_86,ET_Fraction_03_86,ET_Fraction_04_86,ET_Fraction_05_86,ET_Fraction_06_86,ET_Fraction_07_86,ET_Fraction_08_86,ET_Fraction_09_86,ET_Fraction_10_86,ET_Reference_11_85,ET_Reference_12_85,ET_Reference_01_86,ET_Reference_02_86,ET_Reference_03_86,ET_Reference_04_86,ET_Reference_05_86,ET_Reference_06_86,ET_Reference_07_86,ET_Reference_08_86,ET_Reference_09_86,ET_Reference_10_86,PPT_11_85,PPT_12_85,PPT_01_86,PPT_02_86,PPT_03_86,PPT_04_86,PPT_05_86,PPT_06_86,PPT_07_86,PPT_08_86,PPT_09_86,PPT_10_86,ETD_86,ETDa_11_85,ETDa_12_85,ETDa_01_86,ETDa_02_86,ETDa_03_86,ETDa_04_86,ETDa_05_86,ETDa_06_86,ETDa_07_86,ETDa_08_86,ETDa_09_86,ETDa_10_86,P_rz_11_85,P_rz_12_85,P_rz_01_86,P_rz_02_86,P_rz_03_86,P_rz_04_86,P_rz_05_86,P_rz_06_86,P_rz_07_86,P_rz_08_86,P_rz_09_86,P_rz_10_86,NIWR_11_85,NIWR_12_85,NIWR_01_86,NIWR_02_86,NIWR_03_86,NIWR_04_86,NIWR_05_86,NIWR_06_86,NIWR_07_86,NIWR_08_86,NIWR_09_86,NIWR_10_86
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,36,607161,132.96206952532404,132.09411252754214,99.34721458467028,0.867956997781903,0.6527854153297392,2.0,6,691,127,0,132.72598689202684,11.667799165895236,2.5885127115997246,6.544181785213252,13.830807478312323,27.8691152190718,47.1979949037535,96.55815828903545,127.44856035807344,129.4411164024699,137.56375079927088,57.96386341295824,39.71763549430728,0.5448681899364326,0.2213035879800878,0.2695677478592222,0.4465282832020514,0.4333481195737594,0.5272336793050075,0.7501999232902901,0.7794017622905413,0.783412391086074,0.8611292515705048,0.7505088139752443,0.6788460917215422,21.41641034175576,11.779071655698273,24.27378672031773,30.9702675333086,64.33097889031657,89.51746196058163,128.72047394400255,163.512262996252,165.2439766785243,159.7629488964808,77.23036106744492,58.48923655214732,26.77767546313924,20.8964941295429,25.15802153419361,88.46149201659739,30.75803337603803,5.851367940322081,27.67497739741,26.72239950165444,4.142073728183206,5.794314354510231,31.913010329324948,9.437265499298004,03,9.584379043909395,7.297440731601936,22.8550059054248,21.72566714205121,41.52546674923228,85.08404255528988,152.4678600175029,161.05209973561682,173.48657878443603,171.51105749515267,55.517549620537245,11.346373982387204,26.700000524600004,20.733773440684875,25.4000000655,74.89108301799084,29.35004841137976,5.7000002564,27.2999998629,26.1000002025,4.100000143,5.6000000238,31.9000006915,9.4000002742,-17.115621480690603,-13.43633270908294,-2.544994160075193,-53.165415875939615,16.741125669066307,79.3840422988899,125.16786015460283,134.9520995331168,169.386578641436,165.9110574713527,23.617548929037252,1.946373708187203
