OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,OWRD,IRR_EFF,ITYPE,srctype,CROP_1985,GRIDMET_ID,%_IRRIGATED_85,%_WETLAND_85,ETOF_IRR_STATUS_85_MODE,1_NOT_IRRIGATED_85_COUNT,2_IRRIGATED_85_COUNT,ACRES_FTR_GEOM_85,ET_Fraction_11_84,ET_Fraction_12_84,ET_Fraction_01_85,ET_Fraction_02_85,ET_Fraction_03_85,ET_Fraction_04_85,ET_Fraction_05_85,ET_Fraction_06_85,ET_Fraction_07_85,ET_Fraction_08_85,ET_Fraction_09_85,ET_Fraction_10_85,IRR_STATUS_1985,ETD_85,ETa_11_84_in,ETa_12_84_in,ETa_01_85_in,ETa_02_85_in,ETa_03_85_in,ETa_04_85_in,ETa_05_85_in,ETa_06_85_in,ETa_07_85_in,ETa_08_85_in,ETa_09_85_in,ETa_10_85_in,ETDa_11_84_in,ETDa_12_84_in,ETDa_01_85_in,ETDa_02_85_in,ETDa_03_85_in,ETDa_04_85_in,ETDa_05_85_in,ETDa_06_85_in,ETDa_07_85_in,ETDa_08_85_in,ETDa_09_85_in,ETDa_10_85_in,ET_Reference_11_84_in,ET_Reference_12_84_in,ET_Reference_01_85_in,ET_Reference_02_85_in,ET_Reference_03_85_in,ET_Reference_04_85_in,ET_Reference_05_85_in,ET_Reference_06_85_in,ET_Reference_07_85_in,ET_Reference_08_85_in,ET_Reference_09_85_in,ET_Reference_10_85_in,PPT_11_84_in,PPT_12_84_in,PPT_01_85_in,PPT_02_85_in,PPT_03_85_in,PPT_04_85_in,PPT_05_85_in,PPT_06_85_in,PPT_07_85_in,PPT_08_85_in,PPT_09_85_in,PPT_10_85_in,P_rz_11_84_in,P_rz_12_84_in,P_rz_01_85_in,P_rz_02_85_in,P_rz_03_85_in,P_rz_04_85_in,P_rz_05_85_in,P_rz_06_85_in,P_rz_07_85_in,P_rz_08_85_in,P_rz_09_85_in,P_rz_10_85_in,NIWR_11_84_in,NIWR_12_84_in,NIWR_01_85_in,NIWR_02_85_in,NIWR_03_85_in,NIWR_04_85_in,NIWR_05_85_in,NIWR_06_85_in,NIWR_07_85_in,NIWR_08_85_in,NIWR_09_85_in,NIWR_10_85_in,ET_VOLUME_11_84_acft,ET_VOLUME_12_84_acft,ET_VOLUME_01_85_acft,ET_VOLUME_02_85_acft,ET_VOLUME_03_85_acft,ET_VOLUME_04_85_acft,ET_VOLUME_05_85_acft,ET_VOLUME_06_85_acft,ET_VOLUME_07_85_acft,ET_VOLUME_08_85_acft,ET_VOLUME_09_85_acft,ET_VOLUME_10_85_acft,ETDa_VOLUME_11_84_acft,ETDa_VOLUME_12_84_acft,ETDa_VOLUME_01_85_acft,ETDa_VOLUME_02_85_acft,ETDa_VOLUME_03_85_acft,ETDa_VOLUME_04_85_acft,ETDa_VOLUME_05_85_acft,ETDa_VOLUME_06_85_acft,ETDa_VOLUME_07_85_acft,ETDa_VOLUME_08_85_acft,ETDa_VOLUME_09_85_acft,ETDa_VOLUME_10_85_acft,ETO_VOLUME_11_84_acft,ETO_VOLUME_12_84_acft,ETO_VOLUME_01_85_acft,ETO_VOLUME_02_85_acft,ETO_VOLUME_03_85_acft,ETO_VOLUME_04_85_acft,ETO_VOLUME_05_85_acft,ETO_VOLUME_06_85_acft,ETO_VOLUME_07_85_acft,ETO_VOLUME_08_85_acft,ETO_VOLUME_09_85_acft,ETO_VOLUME_10_85_acft,PPT_VOLUME_11_84_acft,PPT_VOLUME_12_84_acft,PPT_VOLUME_01_85_acft,PPT_VOLUME_02_85_acft,PPT_VOLUME_03_85_acft,PPT_VOLUME_04_85_acft,PPT_VOLUME_05_85_acft,PPT_VOLUME_06_85_acft,PPT_VOLUME_07_85_acft,PPT_VOLUME_08_85_acft,PPT_VOLUME_09_85_acft,PPT_VOLUME_10_85_acft,EFF_VOLUME_11_84_acft,EFF_VOLUME_12_84_acft,EFF_VOLUME_01_85_acft,EFF_VOLUME_02_85_acft,EFF_VOLUME_03_85_acft,EFF_VOLUME_04_85_acft,EFF_VOLUME_05_85_acft,EFF_VOLUME_06_85_acft,EFF_VOLUME_07_85_acft,EFF_VOLUME_08_85_acft,EFF_VOLUME_09_85_acft,EFF_VOLUME_10_85_acft,IRR_CU_VOLUME_11_84_acft,IRR_CU_VOLUME_12_84_acft,IRR_CU_VOLUME_01_85_acft,IRR_CU_VOLUME_02_85_acft,IRR_CU_VOLUME_03_85_acft,IRR_CU_VOLUME_04_85_acft,IRR_CU_VOLUME_05_85_acft,IRR_CU_VOLUME_06_85_acft,IRR_CU_VOLUME_07_85_acft,IRR_CU_VOLUME_08_85_acft,IRR_CU_VOLUME_09_85_acft,IRR_CU_VOLUME_10_85_acft,NIWR_VOLUME_11_84_acft,NIWR_VOLUME_12_84_acft,NIWR_VOLUME_01_85_acft,NIWR_VOLUME_02_85_acft,NIWR_VOLUME_03_85_acft,NIWR_VOLUME_04_85_acft,NIWR_VOLUME_05_85_acft,NIWR_VOLUME_06_85_acft,NIWR_VOLUME_07_85_acft,NIWR_VOLUME_08_85_acft,NIWR_VOLUME_09_85_acft,NIWR_VOLUME_10_85_acft,WS_C_11_84_acft,IRR_CU_VOLUMEadj_11_84_acft,EFF_VOLUMEadj_11_84_acft,AW_11_84_acft,WS_C_12_84_acft,IRR_CU_VOLUMEadj_12_84_acft,EFF_VOLUMEadj_12_84_acft,AW_12_84_acft,WS_C_01_85_acft,IRR_CU_VOLUMEadj_01_85_acft,EFF_VOLUMEadj_01_85_acft,AW_01_85_acft,WS_C_02_85_acft,IRR_CU_VOLUMEadj_02_85_acft,EFF_VOLUMEadj_02_85_acft,AW_02_85_acft,WS_C_03_85_acft,IRR_CU_VOLUMEadj_03_85_acft,EFF_VOLUMEadj_03_85_acft,AW_03_85_acft,WS_C_04_85_acft,IRR_CU_VOLUMEadj_04_85_acft,EFF_VOLUMEadj_04_85_acft,AW_04_85_acft,WS_C_05_85_acft,IRR_CU_VOLUMEadj_05_85_acft,EFF_VOLUMEadj_05_85_acft,AW_05_85_acft,WS_C_06_85_acft,IRR_CU_VOLUMEadj_06_85_acft,EFF_VOLUMEadj_06_85_acft,AW_06_85_acft,WS_C_07_85_acft,IRR_CU_VOLUMEadj_07_85_acft,EFF_VOLUMEadj_07_85_acft,AW_07_85_acft,WS_C_08_85_acft,IRR_CU_VOLUMEadj_08_85_acft,EFF_VOLUMEadj_08_85_acft,AW_08_85_acft,WS_C_09_85_acft,IRR_CU_VOLUMEadj_09_85_acft,EFF_VOLUMEadj_09_85_acft,AW_09_85_acft,WS_C_10_85_acft,IRR_CU_VOLUMEadj_10_85_acft,EFF_VOLUMEadj_10_85_acft,AW_10_85_acft
ORx_62521,Tualatin,17090010,Beaverton Creek,170900100401,4.0,2,0.0,0,0.0,59,680572,72.5311706521857,4.583911712771931,3.0,0,0,12.227025334037116,0.1895662952225655,0.7319315627133078,0.7209781389851407,0.7693534995852822,1.1241543957770934,0.9962240432183198,0.5462338134238934,1.048798693328065,0.8138082617322531,0.3094175859759812,0.6496217826714746,0.6843840547880029,1,42,0.1286655724145565,0.3331264882419869,0.3954820978301923,0.6921501898050579,2.0841682819943035,3.073169762002113,2.233277997074287,5.541787320889622,5.454247801718711,1.5192161298633775,1.9147430527918832,1.0310669113987112,0.6433250478312773,0.2258021654372019,0.1904568843225344,0.3482287124136374,1.12930775547436,2.5003362733001047,3.63724908467326,5.309582282792171,6.461908899499355,3.1634762444086086,1.7400820896200342,0.5171442499280248,0.6747642534847629,0.455819747883552,0.5487907580860124,0.9001878813363635,1.8542982388116296,3.084759641675543,4.0885349622965785,5.284753029205833,6.703694529593784,4.911961821000999,2.9491619021229294,1.5074362496508351,11.074642664869678,3.315576660594018,0.3163705112909157,2.8366767797097774,3.9206893930707234,0.9988827768626406,0.7787607665714563,2.5608688784654245,0.3406168179972954,0.9526933015479548,1.996049915188992,3.004134804643208,2.122313829458594,0.1809814066476448,0.1925014031577991,0.2522546592563599,1.998150437614557,1.0078740401496065,0.83858267646063,1.4275145899893982,0.3425196869173228,0.937007897952756,2.027559086799213,1.6674500362837257,1.6391087961985582e-16,0.7894460936384164,-0.0020445188352647,0.0959740531572774,-0.8688426821401967,2.043684705586524,2.7986664082126302,4.260639067334707,6.119389212582032,2.226468346455853,-0.2874769971791787,-1.1503057863557014,0.1310997677942641,0.3394288342644659,0.4029641357773255,0.7052448254754201,2.12359819869508,3.1313103779830542,2.2755288873479143,5.646631164030256,5.557435504144244,1.5479578423097784,1.9509676512214933,1.0505734372299538,0.6554959714878056,0.2300740664400923,0.1940600958044503,0.3548167740600558,1.1506728780091326,2.5476395797710274,3.706061392041938,5.410033090404541,6.58416031836821,3.2233253486673874,1.7730023160907,0.5269279871017983,0.6875299684884031,0.4644433004272167,0.5591732085169256,0.9172183358744096,1.8893792952341832,3.1431195240151766,4.165885046924729,5.384734097685759,6.8305202370824345,5.004890135433525,3.0049564409528458,1.535955101160555,11.284161369064156,3.378303318835437,0.3223558547080251,2.890343237498856,3.9948640446638617,1.0177804182027377,0.7934939685019468,2.6093173878453304,0.3470608719043366,0.970717094466192,2.03381274008487,3.060969363602929,2.1624654132972965,0.1844053536725355,0.1961432944373418,0.2570270091130344,2.035953001827545,1.0269417852022982,0.8544476358140645,1.4545214213756648,0.3489997407787139,0.954734942205101,2.0659180267125947,1.6989961530735185,-2.0313656455030324,0.1550234805919303,0.2068208413399836,0.4482178163623857,0.0876451968675349,2.104368592780756,1.4210812515338498,4.192109742654592,5.20843576336553,0.5932229001046774,-0.1149503754911012,-0.6484227158435645,1.6701187313635707e-16,0.8043814488977963,-0.0020831986328914,0.0977897649470214,-0.8852801238184117,2.082348722499217,2.851613756227874,4.341245151290811,6.235160577589495,2.2685904064622866,-0.2929157106218945,-1.1720681659717205,2.0313656455030324,0.0,0.1310997677942641,0.0,1.876342164911102,0.0,0.3394288342644659,0.0,1.6695213235711184,0.0,0.4029641357773255,0.0,1.2213035072087326,0.0,0.7052448254754201,0.0,1.1336583103411977,0.0,2.12359819869508,0.0,0,0.9707102824395584,2.160600095543496,0.0,0,1.4210812515338498,0.8544476358140645,0.0,0,4.192109742654592,1.4545214213756639,0.0,0,5.20843576336553,0.348999740778714,0.0,0,0.5932229001046774,0.954734942205101,0.0,0.1149503754911012,0.0,1.9509676512214933,0.0,0.7633730913346657,0.0,1.0505734372299538,0.0
