OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,CROP_1986,%_IRRIGATED_86,%_WETLAND_86,ETOF_IRR_STATUS_86_MODE,1_NOT_IRRIGATED_86_COUNT,2_IRRIGATED_86_COUNT,ACRES_FTR_GEOM_86,ET_Fraction_11_85,ET_Fraction_12_85,ET_Fraction_01_86,ET_Fraction_02_86,ET_Fraction_03_86,ET_Fraction_04_86,ET_Fraction_05_86,ET_Fraction_06_86,ET_Fraction_07_86,ET_Fraction_08_86,ET_Fraction_09_86,ET_Fraction_10_86,ETD_86,ACRES_FTR_GEOM_87,ACRES_FTR_GEOM_88,ACRES_FTR_GEOM_89,ACRES_FTR_GEOM_90,ACRES_FTR_GEOM_91,ETa_11_85_in,ETa_12_85_in,ETa_01_86_in,ETa_02_86_in,ETa_03_86_in,ETa_04_86_in,ETa_05_86_in,ETa_06_86_in,ETa_07_86_in,ETa_08_86_in,ETa_09_86_in,ETa_10_86_in,ETDa_11_85_in,ETDa_12_85_in,ETDa_01_86_in,ETDa_02_86_in,ETDa_03_86_in,ETDa_04_86_in,ETDa_05_86_in,ETDa_06_86_in,ETDa_07_86_in,ETDa_08_86_in,ETDa_09_86_in,ETDa_10_86_in,ET_Reference_11_85_in,ET_Reference_12_85_in,ET_Reference_01_86_in,ET_Reference_02_86_in,ET_Reference_03_86_in,ET_Reference_04_86_in,ET_Reference_05_86_in,ET_Reference_06_86_in,ET_Reference_07_86_in,ET_Reference_08_86_in,ET_Reference_09_86_in,ET_Reference_10_86_in,PPT_11_85_in,PPT_12_85_in,PPT_01_86_in,PPT_02_86_in,PPT_03_86_in,PPT_04_86_in,PPT_05_86_in,PPT_06_86_in,PPT_07_86_in,PPT_08_86_in,PPT_09_86_in,PPT_10_86_in,P_rz_11_85_in,P_rz_12_85_in,P_rz_01_86_in,P_rz_02_86_in,P_rz_03_86_in,P_rz_04_86_in,P_rz_05_86_in,P_rz_06_86_in,P_rz_07_86_in,P_rz_08_86_in,P_rz_09_86_in,P_rz_10_86_in,NIWR_11_85_in,NIWR_12_85_in,NIWR_01_86_in,NIWR_02_86_in,NIWR_03_86_in,NIWR_04_86_in,NIWR_05_86_in,NIWR_06_86_in,NIWR_07_86_in,NIWR_08_86_in,NIWR_09_86_in,NIWR_10_86_in,ET_VOLUME_11_85_acft,ET_VOLUME_12_85_acft,ET_VOLUME_01_86_acft,ET_VOLUME_02_86_acft,ET_VOLUME_03_86_acft,ET_VOLUME_04_86_acft,ET_VOLUME_05_86_acft,ET_VOLUME_06_86_acft,ET_VOLUME_07_86_acft,ET_VOLUME_08_86_acft,ET_VOLUME_09_86_acft,ET_VOLUME_10_86_acft,ETDa_VOLUME_11_85_acft,ETDa_VOLUME_12_85_acft,ETDa_VOLUME_01_86_acft,ETDa_VOLUME_02_86_acft,ETDa_VOLUME_03_86_acft,ETDa_VOLUME_04_86_acft,ETDa_VOLUME_05_86_acft,ETDa_VOLUME_06_86_acft,ETDa_VOLUME_07_86_acft,ETDa_VOLUME_08_86_acft,ETDa_VOLUME_09_86_acft,ETDa_VOLUME_10_86_acft,ETO_VOLUME_11_85_acft,ETO_VOLUME_12_85_acft,ETO_VOLUME_01_86_acft,ETO_VOLUME_02_86_acft,ETO_VOLUME_03_86_acft,ETO_VOLUME_04_86_acft,ETO_VOLUME_05_86_acft,ETO_VOLUME_06_86_acft,ETO_VOLUME_07_86_acft,ETO_VOLUME_08_86_acft,ETO_VOLUME_09_86_acft,ETO_VOLUME_10_86_acft,PPT_VOLUME_11_85_acft,PPT_VOLUME_12_85_acft,PPT_VOLUME_01_86_acft,PPT_VOLUME_02_86_acft,PPT_VOLUME_03_86_acft,PPT_VOLUME_04_86_acft,PPT_VOLUME_05_86_acft,PPT_VOLUME_06_86_acft,PPT_VOLUME_07_86_acft,PPT_VOLUME_08_86_acft,PPT_VOLUME_09_86_acft,PPT_VOLUME_10_86_acft,EFF_VOLUME_11_85_acft,EFF_VOLUME_12_85_acft,EFF_VOLUME_01_86_acft,EFF_VOLUME_02_86_acft,EFF_VOLUME_03_86_acft,EFF_VOLUME_04_86_acft,EFF_VOLUME_05_86_acft,EFF_VOLUME_06_86_acft,EFF_VOLUME_07_86_acft,EFF_VOLUME_08_86_acft,EFF_VOLUME_09_86_acft,EFF_VOLUME_10_86_acft,IRR_CU_VOLUME_11_85_acft,IRR_CU_VOLUME_12_85_acft,IRR_CU_VOLUME_01_86_acft,IRR_CU_VOLUME_02_86_acft,IRR_CU_VOLUME_03_86_acft,IRR_CU_VOLUME_04_86_acft,IRR_CU_VOLUME_05_86_acft,IRR_CU_VOLUME_06_86_acft,IRR_CU_VOLUME_07_86_acft,IRR_CU_VOLUME_08_86_acft,IRR_CU_VOLUME_09_86_acft,IRR_CU_VOLUME_10_86_acft,NIWR_VOLUME_11_85_acft,NIWR_VOLUME_12_85_acft,NIWR_VOLUME_01_86_acft,NIWR_VOLUME_02_86_acft,NIWR_VOLUME_03_86_acft,NIWR_VOLUME_04_86_acft,NIWR_VOLUME_05_86_acft,NIWR_VOLUME_06_86_acft,NIWR_VOLUME_07_86_acft,NIWR_VOLUME_08_86_acft,NIWR_VOLUME_09_86_acft,NIWR_VOLUME_10_86_acft,WS_C_11_85_acft,IRR_CU_VOLUMEadj_11_85_acft,EFF_VOLUMEadj_11_85_acft,AW_11_85_acft,WS_C_12_85_acft,IRR_CU_VOLUMEadj_12_85_acft,EFF_VOLUMEadj_12_85_acft,AW_12_85_acft,WS_C_01_86_acft,IRR_CU_VOLUMEadj_01_86_acft,EFF_VOLUMEadj_01_86_acft,AW_01_86_acft,WS_C_02_86_acft,IRR_CU_VOLUMEadj_02_86_acft,EFF_VOLUMEadj_02_86_acft,AW_02_86_acft,WS_C_03_86_acft,IRR_CU_VOLUMEadj_03_86_acft,EFF_VOLUMEadj_03_86_acft,AW_03_86_acft,WS_C_04_86_acft,IRR_CU_VOLUMEadj_04_86_acft,EFF_VOLUMEadj_04_86_acft,AW_04_86_acft,WS_C_05_86_acft,IRR_CU_VOLUMEadj_05_86_acft,EFF_VOLUMEadj_05_86_acft,AW_05_86_acft,WS_C_06_86_acft,IRR_CU_VOLUMEadj_06_86_acft,EFF_VOLUMEadj_06_86_acft,AW_06_86_acft,WS_C_07_86_acft,IRR_CU_VOLUMEadj_07_86_acft,EFF_VOLUMEadj_07_86_acft,AW_07_86_acft,WS_C_08_86_acft,IRR_CU_VOLUMEadj_08_86_acft,EFF_VOLUMEadj_08_86_acft,AW_08_86_acft,WS_C_09_86_acft,IRR_CU_VOLUMEadj_09_86_acft,EFF_VOLUMEadj_09_86_acft,AW_09_86_acft,WS_C_10_86_acft,IRR_CU_VOLUMEadj_10_86_acft,EFF_VOLUMEadj_10_86_acft,AW_10_86_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,36,99.34721458467028,0.6527854153297392,2.0,6,691,132.72598689202684,0.5448681899364326,0.2213035879800878,0.2695677478592222,0.4465282832020514,0.4333481195737594,0.5272336793050075,0.7501999232902901,0.7794017622905413,0.783412391086074,0.8611292515705048,0.7505088139752443,0.6788460917215422,3,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,0.4593621718856392,0.1019099492755797,0.2576449521737501,0.5445199794611151,1.097209260593378,1.8581887757383264,3.801502294843916,5.0176598566170645,5.09610694497913,5.415895700758696,2.282041866651899,1.5636864367837513,0.3773377576342281,0.2873008162048006,0.8998033821033387,0.8553412260650084,1.6348608956390662,3.349765454932673,6.0026716542323975,6.34063384785893,6.830180267103781,6.752403838391838,2.1857303000211514,0.4467076371018584,0.8431657614864473,0.4637429785707981,0.955660894500698,1.2193018713901025,2.5327157043431723,3.524309526007151,5.06773519464577,6.43749066914378,6.505668373170248,6.289879877814204,3.0405653963560995,2.3027258485097373,1.054239191462175,0.8226966192733426,0.99047328874778,3.482735906165252,1.2109461959070091,0.2303688165481134,1.0895660392681104,1.0520629725060804,0.1630737688261105,0.2281226123822925,1.2564177295009822,0.371545885799134,1.0511811230157482,0.8162902929403495,1.00000000257874,2.94846783535397,1.155513716983455,0.2244094589133858,1.0748031442086614,1.0275590630905511,0.1614173284645669,0.2204724418818897,1.2559055390354332,0.3700787509527559,-0.6738433653815198,-0.5289894767355489,-0.1001966204754013,-2.0931266092889613,0.6590994357900121,3.125355996019288,4.927868510023734,5.313074784768379,6.668762938639213,6.5319313965099495,0.9298247609857184,0.0766288861491024,5.080774800365528,1.1271748826431427,2.8496817120841698,6.022662638033557,12.135681828277264,20.55249492429638,42.04651197962196,55.49782136316715,56.36548529830558,59.902508482290266,25.240521573358038,17.29515212598336,4.173543856135614,3.177690363805582,9.952274324870762,9.460500696576204,18.082377150406497,37.05007715522985,66.39254327473253,70.13057374817217,75.54520138348306,74.68495527867223,24.17526759584277,4.940809332212462,9.325833983904667,5.1292287079214365,10.570086279726858,13.486087016628876,28.013099281323534,38.9806216626892,56.05167958473479,71.20185851419353,71.95593793510565,69.56920951793262,33.6301702450925,25.469296732102897,11.660411425589134,9.099435058815704,10.955128728270047,38.52079668584003,13.393669077075288,2.547994043791387,12.051143987158069,11.6363413582024,1.8036772419706464,2.5231499050689234,13.896606924721455,4.1094828640301975,11.626587662877856,9.028577893407464,11.060498936191056,32.61152527222948,12.78055820449194,2.482080575182074,11.887859002479004,11.365315894878322,1.7853561851611752,2.4385352026057374,13.890941842636732,4.093255620664429,-6.545812862512327,-7.901403010764321,-8.210817224106886,-26.58886263419592,-0.6448763762146754,18.070414349114305,30.15865297714296,44.13250546828883,54.5801291131444,57.46397327968453,11.3495797307213,13.201896505318931,-7.453043806742237,-5.8508875296018825,-1.1082246113202918,-23.15102457565327,7.289968589600619,34.56799658004779,54.50468427225349,58.76525785329384,73.75984519832188,72.24642007606651,10.28432575320604,0.8475537115480328,6.545812862512327,0.0,5.080774800365528,0.0,14.447215873276647,0.0,1.1271748826431427,0.0,22.658033097383534,0.0,2.8496817120841698,0.0,49.24689573157946,0.0,6.022662638033557,0.0,49.89177210779413,0.0,12.135681828277264,0.0,31.821357758679827,0.0,20.55249492429638,0.0,1.662704781536867,0.0,42.04651197962196,0.0,0,42.46980068675196,13.028020676415188,49.96447139617878,0,54.5801291131444,1.7853561851611772,64.2119166036993,0,57.46397327968453,2.4385352026057348,67.60467444668768,0,11.3495797307213,13.890941842636737,13.35244674202506,0,13.201896505318931,4.093255620664429,15.531642947434037
