OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,ACRES_FTR_GEOM_86,CROP_1987,%_IRRIGATED_87,%_WETLAND_87,ETOF_IRR_STATUS_87_MODE,1_NOT_IRRIGATED_87_COUNT,2_IRRIGATED_87_COUNT,ACRES_FTR_GEOM_87,ET_Fraction_11_86,ET_Fraction_12_86,ET_Fraction_01_87,ET_Fraction_02_87,ET_Fraction_03_87,ET_Fraction_04_87,ET_Fraction_05_87,ET_Fraction_06_87,ET_Fraction_07_87,ET_Fraction_08_87,ET_Fraction_09_87,ET_Fraction_10_87,ETD_87,ACRES_FTR_GEOM_88,ACRES_FTR_GEOM_89,ACRES_FTR_GEOM_90,ACRES_FTR_GEOM_91,ETa_11_86_in,ETa_12_86_in,ETa_01_87_in,ETa_02_87_in,ETa_03_87_in,ETa_04_87_in,ETa_05_87_in,ETa_06_87_in,ETa_07_87_in,ETa_08_87_in,ETa_09_87_in,ETa_10_87_in,ETDa_11_86_in,ETDa_12_86_in,ETDa_01_87_in,ETDa_02_87_in,ETDa_03_87_in,ETDa_04_87_in,ETDa_05_87_in,ETDa_06_87_in,ETDa_07_87_in,ETDa_08_87_in,ETDa_09_87_in,ETDa_10_87_in,ET_Reference_11_86_in,ET_Reference_12_86_in,ET_Reference_01_87_in,ET_Reference_02_87_in,ET_Reference_03_87_in,ET_Reference_04_87_in,ET_Reference_05_87_in,ET_Reference_06_87_in,ET_Reference_07_87_in,ET_Reference_08_87_in,ET_Reference_09_87_in,ET_Reference_10_87_in,PPT_11_86_in,PPT_12_86_in,PPT_01_87_in,PPT_02_87_in,PPT_03_87_in,PPT_04_87_in,PPT_05_87_in,PPT_06_87_in,PPT_07_87_in,PPT_08_87_in,PPT_09_87_in,PPT_10_87_in,P_rz_11_86_in,P_rz_12_86_in,P_rz_01_87_in,P_rz_02_87_in,P_rz_03_87_in,P_rz_04_87_in,P_rz_05_87_in,P_rz_06_87_in,P_rz_07_87_in,P_rz_08_87_in,P_rz_09_87_in,P_rz_10_87_in,NIWR_11_86_in,NIWR_12_86_in,NIWR_01_87_in,NIWR_02_87_in,NIWR_03_87_in,NIWR_04_87_in,NIWR_05_87_in,NIWR_06_87_in,NIWR_07_87_in,NIWR_08_87_in,NIWR_09_87_in,NIWR_10_87_in,ET_VOLUME_11_86_acft,ET_VOLUME_12_86_acft,ET_VOLUME_01_87_acft,ET_VOLUME_02_87_acft,ET_VOLUME_03_87_acft,ET_VOLUME_04_87_acft,ET_VOLUME_05_87_acft,ET_VOLUME_06_87_acft,ET_VOLUME_07_87_acft,ET_VOLUME_08_87_acft,ET_VOLUME_09_87_acft,ET_VOLUME_10_87_acft,ETDa_VOLUME_11_86_acft,ETDa_VOLUME_12_86_acft,ETDa_VOLUME_01_87_acft,ETDa_VOLUME_02_87_acft,ETDa_VOLUME_03_87_acft,ETDa_VOLUME_04_87_acft,ETDa_VOLUME_05_87_acft,ETDa_VOLUME_06_87_acft,ETDa_VOLUME_07_87_acft,ETDa_VOLUME_08_87_acft,ETDa_VOLUME_09_87_acft,ETDa_VOLUME_10_87_acft,ETO_VOLUME_11_86_acft,ETO_VOLUME_12_86_acft,ETO_VOLUME_01_87_acft,ETO_VOLUME_02_87_acft,ETO_VOLUME_03_87_acft,ETO_VOLUME_04_87_acft,ETO_VOLUME_05_87_acft,ETO_VOLUME_06_87_acft,ETO_VOLUME_07_87_acft,ETO_VOLUME_08_87_acft,ETO_VOLUME_09_87_acft,ETO_VOLUME_10_87_acft,PPT_VOLUME_11_86_acft,PPT_VOLUME_12_86_acft,PPT_VOLUME_01_87_acft,PPT_VOLUME_02_87_acft,PPT_VOLUME_03_87_acft,PPT_VOLUME_04_87_acft,PPT_VOLUME_05_87_acft,PPT_VOLUME_06_87_acft,PPT_VOLUME_07_87_acft,PPT_VOLUME_08_87_acft,PPT_VOLUME_09_87_acft,PPT_VOLUME_10_87_acft,EFF_VOLUME_11_86_acft,EFF_VOLUME_12_86_acft,EFF_VOLUME_01_87_acft,EFF_VOLUME_02_87_acft,EFF_VOLUME_03_87_acft,EFF_VOLUME_04_87_acft,EFF_VOLUME_05_87_acft,EFF_VOLUME_06_87_acft,EFF_VOLUME_07_87_acft,EFF_VOLUME_08_87_acft,EFF_VOLUME_09_87_acft,EFF_VOLUME_10_87_acft,IRR_CU_VOLUME_11_86_acft,IRR_CU_VOLUME_12_86_acft,IRR_CU_VOLUME_01_87_acft,IRR_CU_VOLUME_02_87_acft,IRR_CU_VOLUME_03_87_acft,IRR_CU_VOLUME_04_87_acft,IRR_CU_VOLUME_05_87_acft,IRR_CU_VOLUME_06_87_acft,IRR_CU_VOLUME_07_87_acft,IRR_CU_VOLUME_08_87_acft,IRR_CU_VOLUME_09_87_acft,IRR_CU_VOLUME_10_87_acft,NIWR_VOLUME_11_86_acft,NIWR_VOLUME_12_86_acft,NIWR_VOLUME_01_87_acft,NIWR_VOLUME_02_87_acft,NIWR_VOLUME_03_87_acft,NIWR_VOLUME_04_87_acft,NIWR_VOLUME_05_87_acft,NIWR_VOLUME_06_87_acft,NIWR_VOLUME_07_87_acft,NIWR_VOLUME_08_87_acft,NIWR_VOLUME_09_87_acft,NIWR_VOLUME_10_87_acft,WS_C_11_86_acft,IRR_CU_VOLUMEadj_11_86_acft,EFF_VOLUMEadj_11_86_acft,AW_11_86_acft,WS_C_12_86_acft,IRR_CU_VOLUMEadj_12_86_acft,EFF_VOLUMEadj_12_86_acft,AW_12_86_acft,WS_C_01_87_acft,IRR_CU_VOLUMEadj_01_87_acft,EFF_VOLUMEadj_01_87_acft,AW_01_87_acft,WS_C_02_87_acft,IRR_CU_VOLUMEadj_02_87_acft,EFF_VOLUMEadj_02_87_acft,AW_02_87_acft,WS_C_03_87_acft,IRR_CU_VOLUMEadj_03_87_acft,EFF_VOLUMEadj_03_87_acft,AW_03_87_acft,WS_C_04_87_acft,IRR_CU_VOLUMEadj_04_87_acft,EFF_VOLUMEadj_04_87_acft,AW_04_87_acft,WS_C_05_87_acft,IRR_CU_VOLUMEadj_05_87_acft,EFF_VOLUMEadj_05_87_acft,AW_05_87_acft,WS_C_06_87_acft,IRR_CU_VOLUMEadj_06_87_acft,EFF_VOLUMEadj_06_87_acft,AW_06_87_acft,WS_C_07_87_acft,IRR_CU_VOLUMEadj_07_87_acft,EFF_VOLUMEadj_07_87_acft,AW_07_87_acft,WS_C_08_87_acft,IRR_CU_VOLUMEadj_08_87_acft,EFF_VOLUMEadj_08_87_acft,AW_08_87_acft,WS_C_09_87_acft,IRR_CU_VOLUMEadj_09_87_acft,EFF_VOLUMEadj_09_87_acft,AW_09_87_acft,WS_C_10_87_acft,IRR_CU_VOLUMEadj_10_87_acft,EFF_VOLUMEadj_10_87_acft,AW_10_87_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,132.72598689202684,36,98.705869178231,1.115185347805673,2.0,25,691,132.72598689202684,0.771853360644694,0.8331892823015477,0.7422102623647837,0.581916399815677,0.3285978590666005,0.4086597435302713,0.8373097174526991,0.5474224675407803,0.7226529940039922,0.9052620357919235,0.6782235183255921,0.5573478503846205,3,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,0.9030447702154012,0.4681275686287092,0.5251032110531244,0.691741935958987,0.843480726309439,1.8226408067486464,4.333283724496692,3.476697548386652,4.334398514334951,5.450566528906647,3.005950204851556,1.6583396837904454,0.7082533437553181,0.2222821183458765,0.584517131305574,0.928187426319887,0.7364911363835985,3.203587215904944,6.182925186054561,6.399659977340698,6.108175952223532,3.5756765506517363,0.0156881198753831,0.0005466373895173,1.1696429387338458,0.5612854210826799,0.707148613245406,1.1890192541254805,2.566147539602428,4.458325678461914,5.175517311546598,6.352007657887529,6.0000590420723645,6.020685379151922,4.435364129047388,2.983095352548708,0.7943624483797299,0.3999417541251081,0.7855501811800946,0.7563028752286707,0.6471880664785692,0.7219303623159999,1.3565953502431962,1.2890989833975788,3.587683166354656,0.0812073081526787,0.0,0.0,0.7952756123779527,0.3976378044291339,0.7913385941811024,0.767716542472441,0.6535433256338584,0.7125984495984252,1.354330745267717,1.2834644413931888,3.455487777284932,0.0787401586535433,0.0,0.0,-0.0870222686226347,-0.1753556860832573,-0.2068214628755285,0.1604708838474461,0.0829478107497399,2.4909887663065184,4.828594440786845,5.116195535947509,2.809126263501658,3.496936391998193,0.0156881198753831,0.0005466373895173,9.98812569454356,5.1777244614675375,5.807903492266516,7.651010927063148,9.329317651985322,20.15931665211617,47.928279901415095,38.45400943622572,47.94061003320344,60.28598513914866,33.247308957267755,18.342064261108213,7.833635334958545,2.458551127158897,6.465051092319063,10.266216014923122,8.145959409478621,35.43327290213869,68.38623726655503,70.78343218882918,67.55947344741784,39.54876658266084,0.1735184327450536,0.0060460822496478,12.936834446228348,6.208096786775461,7.821416464360393,13.15114616145217,28.38287205868989,49.31130629666021,57.24380357098265,70.25637376156952,66.36364648079031,66.59178405952797,49.05734010444247,32.994522888337166,8.7860449925972,4.423555334631943,8.688576920861545,8.365087125333563,7.1582229023425645,7.984909983809133,15.004621389513584,14.258077897746016,39.68156574252778,0.8981933431174356,0.0,0.0,8.796145042002063,4.398072501536297,8.75259965653633,8.491327979415782,7.228515239287594,7.881694373389936,14.979573728655993,14.195757052061245,38.21941878612324,0.8709054387771918,0.0,0.0,1.191980652541497,0.7796519599312406,-2.9446961642698133,-0.840317052352634,2.1008024126977283,12.277622278726238,32.9487061727591,24.25825238416447,9.721191247080206,59.41507970037146,33.247308957267755,18.342064261108213,-0.9625097070435212,-1.939521374377399,-2.2875485642172686,1.7748880355073413,0.9174441701910256,27.55157852874876,53.40666353789904,56.58767513676794,31.070337968964115,38.677861143883646,0.1735184327450536,0.0060460822496478,0,1.191980652541497,8.796145042002063,1.402330179460585,0,0.7796519599312406,4.398072501536297,0.9172375999191066,2.9446961642698133,0.0,5.807903492266516,0.0,3.7850132166224473,0.0,7.651010927063148,0.0,1.684210803924719,0.0,9.329317651985322,0.0,0,10.593411474801519,9.565905177314653,12.462837029178258,0,32.9487061727591,14.979573728655993,38.763183732657765,0,24.25825238416447,14.195757052061246,28.5391204519582,0,9.721191247080206,38.219418786123235,11.436695584800242,0,59.41507970037146,0.8709054387772,69.9000937651429,0,33.247308957267755,0.0,39.11448112619736,0,18.342064261108213,0.0,21.578899130715545
