OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,ACRES_FTR_GEOM_86,ACRES_FTR_GEOM_87,ACRES_FTR_GEOM_88,ACRES_FTR_GEOM_89,ACRES_FTR_GEOM_90,CROP_1991,%_IRRIGATED_91,%_WETLAND_91,ETOF_IRR_STATUS_91_MODE,1_NOT_IRRIGATED_91_COUNT,2_IRRIGATED_91_COUNT,ACRES_FTR_GEOM_91,ET_Fraction_11_90,ET_Fraction_12_90,ET_Fraction_01_91,ET_Fraction_02_91,ET_Fraction_03_91,ET_Fraction_04_91,ET_Fraction_05_91,ET_Fraction_06_91,ET_Fraction_07_91,ET_Fraction_08_91,ET_Fraction_09_91,ET_Fraction_10_91,ETD_91,ETa_11_90_in,ETa_12_90_in,ETa_01_91_in,ETa_02_91_in,ETa_03_91_in,ETa_04_91_in,ETa_05_91_in,ETa_06_91_in,ETa_07_91_in,ETa_08_91_in,ETa_09_91_in,ETa_10_91_in,ETDa_11_90_in,ETDa_12_90_in,ETDa_01_91_in,ETDa_02_91_in,ETDa_03_91_in,ETDa_04_91_in,ETDa_05_91_in,ETDa_06_91_in,ETDa_07_91_in,ETDa_08_91_in,ETDa_09_91_in,ETDa_10_91_in,ET_Reference_11_90_in,ET_Reference_12_90_in,ET_Reference_01_91_in,ET_Reference_02_91_in,ET_Reference_03_91_in,ET_Reference_04_91_in,ET_Reference_05_91_in,ET_Reference_06_91_in,ET_Reference_07_91_in,ET_Reference_08_91_in,ET_Reference_09_91_in,ET_Reference_10_91_in,PPT_11_90_in,PPT_12_90_in,PPT_01_91_in,PPT_02_91_in,PPT_03_91_in,PPT_04_91_in,PPT_05_91_in,PPT_06_91_in,PPT_07_91_in,PPT_08_91_in,PPT_09_91_in,PPT_10_91_in,P_rz_11_90_in,P_rz_12_90_in,P_rz_01_91_in,P_rz_02_91_in,P_rz_03_91_in,P_rz_04_91_in,P_rz_05_91_in,P_rz_06_91_in,P_rz_07_91_in,P_rz_08_91_in,P_rz_09_91_in,P_rz_10_91_in,NIWR_11_90_in,NIWR_12_90_in,NIWR_01_91_in,NIWR_02_91_in,NIWR_03_91_in,NIWR_04_91_in,NIWR_05_91_in,NIWR_06_91_in,NIWR_07_91_in,NIWR_08_91_in,NIWR_09_91_in,NIWR_10_91_in,ET_VOLUME_11_90_acft,ET_VOLUME_12_90_acft,ET_VOLUME_01_91_acft,ET_VOLUME_02_91_acft,ET_VOLUME_03_91_acft,ET_VOLUME_04_91_acft,ET_VOLUME_05_91_acft,ET_VOLUME_06_91_acft,ET_VOLUME_07_91_acft,ET_VOLUME_08_91_acft,ET_VOLUME_09_91_acft,ET_VOLUME_10_91_acft,ETDa_VOLUME_11_90_acft,ETDa_VOLUME_12_90_acft,ETDa_VOLUME_01_91_acft,ETDa_VOLUME_02_91_acft,ETDa_VOLUME_03_91_acft,ETDa_VOLUME_04_91_acft,ETDa_VOLUME_05_91_acft,ETDa_VOLUME_06_91_acft,ETDa_VOLUME_07_91_acft,ETDa_VOLUME_08_91_acft,ETDa_VOLUME_09_91_acft,ETDa_VOLUME_10_91_acft,ETO_VOLUME_11_90_acft,ETO_VOLUME_12_90_acft,ETO_VOLUME_01_91_acft,ETO_VOLUME_02_91_acft,ETO_VOLUME_03_91_acft,ETO_VOLUME_04_91_acft,ETO_VOLUME_05_91_acft,ETO_VOLUME_06_91_acft,ETO_VOLUME_07_91_acft,ETO_VOLUME_08_91_acft,ETO_VOLUME_09_91_acft,ETO_VOLUME_10_91_acft,PPT_VOLUME_11_90_acft,PPT_VOLUME_12_90_acft,PPT_VOLUME_01_91_acft,PPT_VOLUME_02_91_acft,PPT_VOLUME_03_91_acft,PPT_VOLUME_04_91_acft,PPT_VOLUME_05_91_acft,PPT_VOLUME_06_91_acft,PPT_VOLUME_07_91_acft,PPT_VOLUME_08_91_acft,PPT_VOLUME_09_91_acft,PPT_VOLUME_10_91_acft,EFF_VOLUME_11_90_acft,EFF_VOLUME_12_90_acft,EFF_VOLUME_01_91_acft,EFF_VOLUME_02_91_acft,EFF_VOLUME_03_91_acft,EFF_VOLUME_04_91_acft,EFF_VOLUME_05_91_acft,EFF_VOLUME_06_91_acft,EFF_VOLUME_07_91_acft,EFF_VOLUME_08_91_acft,EFF_VOLUME_09_91_acft,EFF_VOLUME_10_91_acft,IRR_CU_VOLUME_11_90_acft,IRR_CU_VOLUME_12_90_acft,IRR_CU_VOLUME_01_91_acft,IRR_CU_VOLUME_02_91_acft,IRR_CU_VOLUME_03_91_acft,IRR_CU_VOLUME_04_91_acft,IRR_CU_VOLUME_05_91_acft,IRR_CU_VOLUME_06_91_acft,IRR_CU_VOLUME_07_91_acft,IRR_CU_VOLUME_08_91_acft,IRR_CU_VOLUME_09_91_acft,IRR_CU_VOLUME_10_91_acft,NIWR_VOLUME_11_90_acft,NIWR_VOLUME_12_90_acft,NIWR_VOLUME_01_91_acft,NIWR_VOLUME_02_91_acft,NIWR_VOLUME_03_91_acft,NIWR_VOLUME_04_91_acft,NIWR_VOLUME_05_91_acft,NIWR_VOLUME_06_91_acft,NIWR_VOLUME_07_91_acft,NIWR_VOLUME_08_91_acft,NIWR_VOLUME_09_91_acft,NIWR_VOLUME_10_91_acft,WS_C_11_90_acft,IRR_CU_VOLUMEadj_11_90_acft,EFF_VOLUMEadj_11_90_acft,AW_11_90_acft,WS_C_12_90_acft,IRR_CU_VOLUMEadj_12_90_acft,EFF_VOLUMEadj_12_90_acft,AW_12_90_acft,WS_C_01_91_acft,IRR_CU_VOLUMEadj_01_91_acft,EFF_VOLUMEadj_01_91_acft,AW_01_91_acft,WS_C_02_91_acft,IRR_CU_VOLUMEadj_02_91_acft,EFF_VOLUMEadj_02_91_acft,AW_02_91_acft,WS_C_03_91_acft,IRR_CU_VOLUMEadj_03_91_acft,EFF_VOLUMEadj_03_91_acft,AW_03_91_acft,WS_C_04_91_acft,IRR_CU_VOLUMEadj_04_91_acft,EFF_VOLUMEadj_04_91_acft,AW_04_91_acft,WS_C_05_91_acft,IRR_CU_VOLUMEadj_05_91_acft,EFF_VOLUMEadj_05_91_acft,AW_05_91_acft,WS_C_06_91_acft,IRR_CU_VOLUMEadj_06_91_acft,EFF_VOLUMEadj_06_91_acft,AW_06_91_acft,WS_C_07_91_acft,IRR_CU_VOLUMEadj_07_91_acft,EFF_VOLUMEadj_07_91_acft,AW_07_91_acft,WS_C_08_91_acft,IRR_CU_VOLUMEadj_08_91_acft,EFF_VOLUMEadj_08_91_acft,AW_08_91_acft,WS_C_09_91_acft,IRR_CU_VOLUMEadj_09_91_acft,EFF_VOLUMEadj_09_91_acft,AW_09_91_acft,WS_C_10_91_acft,IRR_CU_VOLUMEadj_10_91_acft,EFF_VOLUMEadj_10_91_acft,AW_10_91_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,36,98.49018154553666,1.3948186574335026,3.0,29,186,132.72598689202684,0.4745057467508907,0.3843645337325133,0.2942233207141359,0.2040821076957585,0.1139408946773812,0.4164081884922735,0.5621755656694196,0.8593762835195767,0.8304418808151687,0.732386068735211,0.6195286191206927,0.5728067983899793,3,0.5856257412676115,0.3188333288728108,0.3092903045034683,0.3417485058157393,0.2603393094134326,1.3290941887324546,2.329016713280937,4.647402532162273,5.9079339521400085,4.551957622806668,2.845537695789897,1.6186994554400067,0.6425926241475037,0.3877988007272152,0.374904501212271,0.3718562579560369,1.3858267887913382,2.3923593569576638,4.2444004687758685,6.737720450865472,6.674276818886551,7.662063920569595,1.4662571576106718,0.2005727596348383,1.2362488776439906,0.8295076701709765,1.0512093458559366,1.6745637805995757,2.2867433396204957,3.1922117760054127,4.141298861407034,5.407935426111174,7.114281490761863,6.214884454375192,4.591728089765277,2.823347639713283,0.5216728529862035,0.3741599111335896,0.3160152738225186,0.3478633516229936,1.3447464974105072,0.8095949144399351,1.9386280694965057,1.2363781459026966,0.4895976484476014,0.4731566400676845,0.0390949791593016,0.6083538528120334,0.5275590659094488,0.3818897668307087,0.3149606381377953,0.3464566980787401,1.3858267887913385,0.8070866341259842,1.9231776258048696,1.2283464703070868,0.4881889836574803,0.4803149742480315,0.0393700799133858,0.6181102392677166,0.1150335582380548,0.0059090338965064,0.0599438630744757,0.0253995598772968,-1.2894322530095324e-16,1.5852727228316787,2.3212228429710007,5.509373980558386,6.186087835229071,7.181748946321562,1.426887077697286,-0.4175374796328782,6.477312871593209,3.5264556857261646,3.4209050751131937,3.779908975272464,2.879482647390548,14.7004448226644,25.760086813186422,51.402590630478514,65.34469702422459,50.346922314808296,31.47306657601484,17.903623558738445,7.10739501745956,4.289248211838674,4.146630826138479,4.112915734932592,15.3279356836449,26.46068805438172,46.94518674860488,74.52254968697599,73.82083146477459,84.74624962394931,16.217535690114545,2.218434788849267,13.673529360788264,9.17476867982906,11.626899821570928,18.521510866143515,25.292522209991628,35.30745486155568,45.80483153292297,59.8144638732466,78.6875026574207,68.73972271890526,50.78680352116147,31.22763348501834,5.769962020614424,4.138395288386562,3.495286590920656,3.847542220644164,14.873567165700498,8.954523666817202,21.442193645042376,13.67495913222248,5.415194255851959,5.233348500624913,0.4324099742867943,6.728697124503664,5.835066472222285,4.2238913488809855,3.483621794081786,3.83198393065448,15.327935683644904,8.926780835144621,21.27130402946804,13.586124793070487,5.399613720479553,5.31252324800737,0.4354527258768413,6.836607626239544,0.642246399370924,-0.6974356631548209,-0.0627167189685922,-0.0520749553820159,-12.448453036254357,5.773663987519779,4.4887827837183885,37.816465837408025,59.94508330374504,45.03439906680093,31.037613850138,11.0670159324989,1.2723285452372723,0.0653568629576884,0.6630090320566929,0.2809318042781126,-1.4261764025924986e-15,17.533907219237093,25.67388271913686,60.9364248939055,68.42121774429503,79.43372637594193,15.782082964237706,-4.618172837390277,0,0.642246399370924,5.835066472222285,0.7555839992599106,0.6974356631548209,0.0,3.5264556857261646,0.0,0.7601523821234131,0.0,3.4209050751131937,0.0,0.812227337505429,0.0,3.779908975272464,0.0,13.260680373759786,0.0,2.879482647390548,0.0,7.487016386240008,0.0,14.7004448226644,0.0,2.998233602521619,0.0,25.760086813186422,0.0,0,34.81823223488641,16.584358395592105,40.96262615868989,0,59.94508330374504,5.39961372047955,70.52362741617063,0,45.03439906680093,5.312523248007366,52.981645960942274,0,31.037613850138,0.43545272587683925,36.514839823691766,0,11.0670159324989,6.8366076262395445,13.020018744116355
