OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,OWRD,IRR_EFF,ITYPE,srctype,GRIDMET_ID,CROP_1988,%_IRRIGATED_88,%_WETLAND_88,ETOF_IRR_STATUS_88_MODE,1_NOT_IRRIGATED_88_COUNT,2_IRRIGATED_88_COUNT,ACRES_FTR_GEOM_88,ET_Fraction_11_87,ET_Fraction_12_87,ET_Fraction_01_88,ET_Fraction_02_88,ET_Fraction_03_88,ET_Fraction_04_88,ET_Fraction_05_88,ET_Fraction_06_88,ET_Fraction_07_88,ET_Fraction_08_88,ET_Fraction_09_88,ET_Fraction_10_88,IRR_STATUS_1988,ETD_88,ETa_11_87_in,ETa_12_87_in,ETa_01_88_in,ETa_02_88_in,ETa_03_88_in,ETa_04_88_in,ETa_05_88_in,ETa_06_88_in,ETa_07_88_in,ETa_08_88_in,ETa_09_88_in,ETa_10_88_in,ETDa_11_87_in,ETDa_12_87_in,ETDa_01_88_in,ETDa_02_88_in,ETDa_03_88_in,ETDa_04_88_in,ETDa_05_88_in,ETDa_06_88_in,ETDa_07_88_in,ETDa_08_88_in,ETDa_09_88_in,ETDa_10_88_in,ET_Reference_11_87_in,ET_Reference_12_87_in,ET_Reference_01_88_in,ET_Reference_02_88_in,ET_Reference_03_88_in,ET_Reference_04_88_in,ET_Reference_05_88_in,ET_Reference_06_88_in,ET_Reference_07_88_in,ET_Reference_08_88_in,ET_Reference_09_88_in,ET_Reference_10_88_in,PPT_11_87_in,PPT_12_87_in,PPT_01_88_in,PPT_02_88_in,PPT_03_88_in,PPT_04_88_in,PPT_05_88_in,PPT_06_88_in,PPT_07_88_in,PPT_08_88_in,PPT_09_88_in,PPT_10_88_in,P_rz_11_87_in,P_rz_12_87_in,P_rz_01_88_in,P_rz_02_88_in,P_rz_03_88_in,P_rz_04_88_in,P_rz_05_88_in,P_rz_06_88_in,P_rz_07_88_in,P_rz_08_88_in,P_rz_09_88_in,P_rz_10_88_in,NIWR_11_87_in,NIWR_12_87_in,NIWR_01_88_in,NIWR_02_88_in,NIWR_03_88_in,NIWR_04_88_in,NIWR_05_88_in,NIWR_06_88_in,NIWR_07_88_in,NIWR_08_88_in,NIWR_09_88_in,NIWR_10_88_in,ET_VOLUME_11_87_acft,ET_VOLUME_12_87_acft,ET_VOLUME_01_88_acft,ET_VOLUME_02_88_acft,ET_VOLUME_03_88_acft,ET_VOLUME_04_88_acft,ET_VOLUME_05_88_acft,ET_VOLUME_06_88_acft,ET_VOLUME_07_88_acft,ET_VOLUME_08_88_acft,ET_VOLUME_09_88_acft,ET_VOLUME_10_88_acft,ETDa_VOLUME_11_87_acft,ETDa_VOLUME_12_87_acft,ETDa_VOLUME_01_88_acft,ETDa_VOLUME_02_88_acft,ETDa_VOLUME_03_88_acft,ETDa_VOLUME_04_88_acft,ETDa_VOLUME_05_88_acft,ETDa_VOLUME_06_88_acft,ETDa_VOLUME_07_88_acft,ETDa_VOLUME_08_88_acft,ETDa_VOLUME_09_88_acft,ETDa_VOLUME_10_88_acft,ETO_VOLUME_11_87_acft,ETO_VOLUME_12_87_acft,ETO_VOLUME_01_88_acft,ETO_VOLUME_02_88_acft,ETO_VOLUME_03_88_acft,ETO_VOLUME_04_88_acft,ETO_VOLUME_05_88_acft,ETO_VOLUME_06_88_acft,ETO_VOLUME_07_88_acft,ETO_VOLUME_08_88_acft,ETO_VOLUME_09_88_acft,ETO_VOLUME_10_88_acft,PPT_VOLUME_11_87_acft,PPT_VOLUME_12_87_acft,PPT_VOLUME_01_88_acft,PPT_VOLUME_02_88_acft,PPT_VOLUME_03_88_acft,PPT_VOLUME_04_88_acft,PPT_VOLUME_05_88_acft,PPT_VOLUME_06_88_acft,PPT_VOLUME_07_88_acft,PPT_VOLUME_08_88_acft,PPT_VOLUME_09_88_acft,PPT_VOLUME_10_88_acft,EFF_VOLUME_11_87_acft,EFF_VOLUME_12_87_acft,EFF_VOLUME_01_88_acft,EFF_VOLUME_02_88_acft,EFF_VOLUME_03_88_acft,EFF_VOLUME_04_88_acft,EFF_VOLUME_05_88_acft,EFF_VOLUME_06_88_acft,EFF_VOLUME_07_88_acft,EFF_VOLUME_08_88_acft,EFF_VOLUME_09_88_acft,EFF_VOLUME_10_88_acft,IRR_CU_VOLUME_11_87_acft,IRR_CU_VOLUME_12_87_acft,IRR_CU_VOLUME_01_88_acft,IRR_CU_VOLUME_02_88_acft,IRR_CU_VOLUME_03_88_acft,IRR_CU_VOLUME_04_88_acft,IRR_CU_VOLUME_05_88_acft,IRR_CU_VOLUME_06_88_acft,IRR_CU_VOLUME_07_88_acft,IRR_CU_VOLUME_08_88_acft,IRR_CU_VOLUME_09_88_acft,IRR_CU_VOLUME_10_88_acft,NIWR_VOLUME_11_87_acft,NIWR_VOLUME_12_87_acft,NIWR_VOLUME_01_88_acft,NIWR_VOLUME_02_88_acft,NIWR_VOLUME_03_88_acft,NIWR_VOLUME_04_88_acft,NIWR_VOLUME_05_88_acft,NIWR_VOLUME_06_88_acft,NIWR_VOLUME_07_88_acft,NIWR_VOLUME_08_88_acft,NIWR_VOLUME_09_88_acft,NIWR_VOLUME_10_88_acft,WS_C_11_87_acft,IRR_CU_VOLUMEadj_11_87_acft,EFF_VOLUMEadj_11_87_acft,AW_11_87_acft,WS_C_12_87_acft,IRR_CU_VOLUMEadj_12_87_acft,EFF_VOLUMEadj_12_87_acft,AW_12_87_acft,WS_C_01_88_acft,IRR_CU_VOLUMEadj_01_88_acft,EFF_VOLUMEadj_01_88_acft,AW_01_88_acft,WS_C_02_88_acft,IRR_CU_VOLUMEadj_02_88_acft,EFF_VOLUMEadj_02_88_acft,AW_02_88_acft,WS_C_03_88_acft,IRR_CU_VOLUMEadj_03_88_acft,EFF_VOLUMEadj_03_88_acft,AW_03_88_acft,WS_C_04_88_acft,IRR_CU_VOLUMEadj_04_88_acft,EFF_VOLUMEadj_04_88_acft,AW_04_88_acft,WS_C_05_88_acft,IRR_CU_VOLUMEadj_05_88_acft,EFF_VOLUMEadj_05_88_acft,AW_05_88_acft,WS_C_06_88_acft,IRR_CU_VOLUMEadj_06_88_acft,EFF_VOLUMEadj_06_88_acft,AW_06_88_acft,WS_C_07_88_acft,IRR_CU_VOLUMEadj_07_88_acft,EFF_VOLUMEadj_07_88_acft,AW_07_88_acft,WS_C_08_88_acft,IRR_CU_VOLUMEadj_08_88_acft,EFF_VOLUMEadj_08_88_acft,AW_08_88_acft,WS_C_09_88_acft,IRR_CU_VOLUMEadj_09_88_acft,EFF_VOLUMEadj_09_88_acft,AW_09_88_acft,WS_C_10_88_acft,IRR_CU_VOLUMEadj_10_88_acft,EFF_VOLUMEadj_10_88_acft,AW_10_88_acft
ORx_62521,Tualatin,17090010,Beaverton Creek,170900100401,4.0,2,0.0,0,0.0,680572,59,1.460317841600004,2.163249256695991,2.0,0,48,12.227025334037116,0.2322330168058769,0.2384166157512818,0.2446002146966867,0.2507838136420916,0.2569674125874965,1.0877692330879685,0.9412526053648946,0.5226626202826332,0.746531319186495,0.4403927105066346,0.5664231121280763,0.7764088385348149,0,42,0.1425535572223562,0.0912139514068389,0.1251559629165194,0.2690502793014098,0.49530954069086,2.9854470446033106,3.4994681404639287,2.481515493697786,4.337619522226817,2.258551556853622,2.0254357097001896,1.172468658486151,0.5785864549224922,0.1512943954697508,0.2019889699285255,0.5241079545252816,1.6883599411452193,2.7096899574147995,3.693326228701273,4.684977263996837,4.380874441617549,2.06394746874789,1.5585480560475131,0.6572519682569505,0.6218036721417483,0.3825821917629854,0.511675605320778,1.0728374985372355,1.928183309002608,2.7448629570619403,3.718071141412551,4.748022299539514,5.810478408976807,5.1308098691597,3.5775155875275,1.5113369975255806,2.3578398432012606,9.648362506569388,6.647979936647363,1.3487372525703938,3.5534514212453825,3.5071059940372997,2.8262145238279794,2.402508945864554,0.3175243997991025,0.132595761680788,1.2392896645014646,0.1377042141989961,1.8203428097266083,0.1512943954697501,0.1955766215155014,0.3896052673546439,3.1300344779684703,3.558754552264529,2.880445195560393,2.413718893622718,0.3464566980748031,0.1338582714724409,1.2519685396023623,0.149606298511811,-1.043470669915504,7.627319598310624e-16,0.0064123484130241,0.1345026871706376,-0.1409150355836639,-0.2334499497515696,1.0339330053727922,2.271258370374118,4.034417743542747,1.9300891972754488,0.3065795164451507,0.5076456697451396,0.1452504963012383,0.0929396078890874,0.127523760773841,0.2741403817623417,0.5046801918514527,3.041928053982576,3.565673800759018,2.5284627340207044,4.419681982306771,2.3012805919898507,2.063754477913972,1.1946503325562234,0.5895326035223363,0.1541567005255394,0.2058103543760119,0.5340234364792492,1.7203016477796675,2.7609539797247256,3.763199447099519,4.773611308023101,4.46375523190779,2.102994832375185,1.5880338804672702,0.6696863722269577,0.633567437672872,0.3898201792531224,0.5213558824221608,1.0931342728266489,1.9646621806535336,2.796792409538031,3.7884125033169633,4.8378490785869,5.920405559119591,5.227878521195276,3.645197810134285,1.5399296464177386,2.4024472913686594,9.83089773331648,6.7737515921298135,1.3742537130114851,3.620678379236457,3.57345615318729,2.879683048522362,2.447961478861392,0.3235315733765463,0.1351043114380786,1.262735510339147,0.1403094096345666,1.8547814709299624,0.1541567005255387,0.199276692167952,0.3969761228516279,3.1892509048775106,3.626081839013193,2.9349396982852016,2.459383505130751,0.3530112353756221,0.1363907063719961,1.2756542542612943,0.152436666836286,-1.709530974628724,-0.0612170926364512,-0.0717529313941109,-0.1228357410892862,-2.6845707130260577,-0.5841537850306167,0.6307341024738164,0.0690792288899535,4.066670746931148,2.1648898856178547,0.7881002236526773,1.0422136657199377,-1.0632118596984623,7.771619163278483e-16,0.0065336622080599,0.1370473136276213,-0.1435809758356833,-0.2378665374868444,1.053493754199189,2.3142278028923498,4.110743996532168,1.9666041260031888,0.3123796262059755,0.5172497053906717,1.709530974628724,0.0,0.1452504963012383,0.0,1.7707480672651752,0.0,0.0929396078890874,0.0,1.8425009986592862,0.0,0.127523760773841,0.0,1.9653367397485724,0.0,0.2741403817623417,0.0,4.64990745277463,0.0,0.5046801918514527,0.0,5.234061237805246,0.0,3.041928053982576,0.0,4.60332713533143,0.0,3.565673800759018,0.0,4.534247906441476,0.0,2.5284627340207044,0.0,0.46757715951032797,0.0,4.419681982306771,0.0,0,1.6973127261075267,0.603967865882324,0.0,0,0.7881002236526773,1.2756542542612945,0.0,0,1.0422136657199377,0.15243666683628576,0.0
