OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,ACRES_FTR_GEOM_86,ACRES_FTR_GEOM_87,ACRES_FTR_GEOM_88,CROP_1989,%_IRRIGATED_89,%_WETLAND_89,ETOF_IRR_STATUS_89_MODE,1_NOT_IRRIGATED_89_COUNT,2_IRRIGATED_89_COUNT,ACRES_FTR_GEOM_89,ET_Fraction_11_88,ET_Fraction_12_88,ET_Fraction_01_89,ET_Fraction_02_89,ET_Fraction_03_89,ET_Fraction_04_89,ET_Fraction_05_89,ET_Fraction_06_89,ET_Fraction_07_89,ET_Fraction_08_89,ET_Fraction_09_89,ET_Fraction_10_89,ETD_89,ACRES_FTR_GEOM_90,ACRES_FTR_GEOM_91,ETa_11_88_in,ETa_12_88_in,ETa_01_89_in,ETa_02_89_in,ETa_03_89_in,ETa_04_89_in,ETa_05_89_in,ETa_06_89_in,ETa_07_89_in,ETa_08_89_in,ETa_09_89_in,ETa_10_89_in,ETDa_11_88_in,ETDa_12_88_in,ETDa_01_89_in,ETDa_02_89_in,ETDa_03_89_in,ETDa_04_89_in,ETDa_05_89_in,ETDa_06_89_in,ETDa_07_89_in,ETDa_08_89_in,ETDa_09_89_in,ETDa_10_89_in,ET_Reference_11_88_in,ET_Reference_12_88_in,ET_Reference_01_89_in,ET_Reference_02_89_in,ET_Reference_03_89_in,ET_Reference_04_89_in,ET_Reference_05_89_in,ET_Reference_06_89_in,ET_Reference_07_89_in,ET_Reference_08_89_in,ET_Reference_09_89_in,ET_Reference_10_89_in,PPT_11_88_in,PPT_12_88_in,PPT_01_89_in,PPT_02_89_in,PPT_03_89_in,PPT_04_89_in,PPT_05_89_in,PPT_06_89_in,PPT_07_89_in,PPT_08_89_in,PPT_09_89_in,PPT_10_89_in,P_rz_11_88_in,P_rz_12_88_in,P_rz_01_89_in,P_rz_02_89_in,P_rz_03_89_in,P_rz_04_89_in,P_rz_05_89_in,P_rz_06_89_in,P_rz_07_89_in,P_rz_08_89_in,P_rz_09_89_in,P_rz_10_89_in,NIWR_11_88_in,NIWR_12_88_in,NIWR_01_89_in,NIWR_02_89_in,NIWR_03_89_in,NIWR_04_89_in,NIWR_05_89_in,NIWR_06_89_in,NIWR_07_89_in,NIWR_08_89_in,NIWR_09_89_in,NIWR_10_89_in,ET_VOLUME_11_88_acft,ET_VOLUME_12_88_acft,ET_VOLUME_01_89_acft,ET_VOLUME_02_89_acft,ET_VOLUME_03_89_acft,ET_VOLUME_04_89_acft,ET_VOLUME_05_89_acft,ET_VOLUME_06_89_acft,ET_VOLUME_07_89_acft,ET_VOLUME_08_89_acft,ET_VOLUME_09_89_acft,ET_VOLUME_10_89_acft,ETDa_VOLUME_11_88_acft,ETDa_VOLUME_12_88_acft,ETDa_VOLUME_01_89_acft,ETDa_VOLUME_02_89_acft,ETDa_VOLUME_03_89_acft,ETDa_VOLUME_04_89_acft,ETDa_VOLUME_05_89_acft,ETDa_VOLUME_06_89_acft,ETDa_VOLUME_07_89_acft,ETDa_VOLUME_08_89_acft,ETDa_VOLUME_09_89_acft,ETDa_VOLUME_10_89_acft,ETO_VOLUME_11_88_acft,ETO_VOLUME_12_88_acft,ETO_VOLUME_01_89_acft,ETO_VOLUME_02_89_acft,ETO_VOLUME_03_89_acft,ETO_VOLUME_04_89_acft,ETO_VOLUME_05_89_acft,ETO_VOLUME_06_89_acft,ETO_VOLUME_07_89_acft,ETO_VOLUME_08_89_acft,ETO_VOLUME_09_89_acft,ETO_VOLUME_10_89_acft,PPT_VOLUME_11_88_acft,PPT_VOLUME_12_88_acft,PPT_VOLUME_01_89_acft,PPT_VOLUME_02_89_acft,PPT_VOLUME_03_89_acft,PPT_VOLUME_04_89_acft,PPT_VOLUME_05_89_acft,PPT_VOLUME_06_89_acft,PPT_VOLUME_07_89_acft,PPT_VOLUME_08_89_acft,PPT_VOLUME_09_89_acft,PPT_VOLUME_10_89_acft,EFF_VOLUME_11_88_acft,EFF_VOLUME_12_88_acft,EFF_VOLUME_01_89_acft,EFF_VOLUME_02_89_acft,EFF_VOLUME_03_89_acft,EFF_VOLUME_04_89_acft,EFF_VOLUME_05_89_acft,EFF_VOLUME_06_89_acft,EFF_VOLUME_07_89_acft,EFF_VOLUME_08_89_acft,EFF_VOLUME_09_89_acft,EFF_VOLUME_10_89_acft,IRR_CU_VOLUME_11_88_acft,IRR_CU_VOLUME_12_88_acft,IRR_CU_VOLUME_01_89_acft,IRR_CU_VOLUME_02_89_acft,IRR_CU_VOLUME_03_89_acft,IRR_CU_VOLUME_04_89_acft,IRR_CU_VOLUME_05_89_acft,IRR_CU_VOLUME_06_89_acft,IRR_CU_VOLUME_07_89_acft,IRR_CU_VOLUME_08_89_acft,IRR_CU_VOLUME_09_89_acft,IRR_CU_VOLUME_10_89_acft,NIWR_VOLUME_11_88_acft,NIWR_VOLUME_12_88_acft,NIWR_VOLUME_01_89_acft,NIWR_VOLUME_02_89_acft,NIWR_VOLUME_03_89_acft,NIWR_VOLUME_04_89_acft,NIWR_VOLUME_05_89_acft,NIWR_VOLUME_06_89_acft,NIWR_VOLUME_07_89_acft,NIWR_VOLUME_08_89_acft,NIWR_VOLUME_09_89_acft,NIWR_VOLUME_10_89_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,36,98.27449237115982,1.5422677116939791,3.0,25,86,132.72598689202684,0.5361788840107111,0.4844702381228024,0.1247684930948496,0.2954205248972973,0.2703154567069438,0.4733294873386896,0.9200640709951268,0.9292256933159572,0.7537341539387067,0.6504851208635094,0.8105449010151964,0.5788457388199395,3,132.72598689202684,132.72598689202684,0.4652553034050651,0.3177911842102983,0.0957475595796367,0.29733440110686954,0.596020113859607,1.9011098752945816,4.234269947167153,5.867083686487885,5.212660909035783,3.386730401434803,3.1712317943021495,1.2843795437454888,0.9289113522442558,0.3356920792512059,0.7215826417565329,0.5247145941104696,2.1522584657898856,2.1605708468864444,5.006278942650478,7.902388114262803,5.357917026742373,6.361157737875533,0.787226506635189,0.4827645834706337,0.8679511158551918,0.6573437384213903,0.7702808749006914,1.0108529362362713,2.2042864575199106,4.015975933737896,4.60293131639599,6.314846115989525,6.916151559701423,5.206947299221273,3.91242771431443,2.2183309362051093,2.3601281693189047,0.4564150090787757,0.8920732563045373,0.4011409556303142,2.4882015884106714,1.4845678813833776,0.5600385989086455,0.16625184360350803,0.08412387972650483,0.7559451218635738,1.2279050966705558,0.5113943349091417,2.3783273806575975,0.4645669401692914,0.9212598626968505,0.39763779973228347,2.488508208887946,1.492125988007874,0.5590551317204725,0.16141732494881889,0.07874015748031496,0.7519685001850394,1.1923743100215685,0.5236220500590552,-1.449416028413341,-0.12887486091808553,-0.19967722094031762,0.12707679437818592,-0.3362497430980601,0.6684448588785704,4.447223810930006,7.740970789313985,5.279176869262058,5.6091892376904955,-0.40514780338637973,-0.04085746658842126,5.145955775098886,3.514929045824811,1.059015778142535,3.288666818654918,6.5922798182928775,21.027223699054282,46.83313812541756,64.8928727056013,57.654630290438675,37.4589279056387,35.07540579684382,14.205878540629262,10.274222996818834,3.712921875871066,7.981064020940973,5.8036051949967815,23.80505240989018,23.896991491928794,55.37194277667144,87.40435510577944,59.26123542166464,70.35757821128192,8.707117916726515,5.339617148138178,9.599972368826354,7.27054970077278,8.519690775437343,11.180537797055182,24.380507955588328,44.41869742833261,50.91071679707284,69.84534856799935,76.49608677135016,57.59143491532644,43.2734024605083,24.535846896744747,26.104195038710355,5.048177709359491,9.866775276916977,4.43681910157035,27.520750950676263,16.420061430401184,6.194306311481497,1.838828334574542,0.9304520798238769,8.361130194629693,13.581242980445762,5.656276482650626,26.3054873958424,5.138342134281532,10.18959370503772,4.398072449586787,27.524142326130228,16.503657860465474,6.183428673720981,1.7853561462752476,0.8709054258007011,8.31714677489805,13.18825475352602,5.791521112709532,-21.15953162074351,-1.6234130884567213,-9.130577926895185,-1.1094056309318692,-20.93186250783735,4.523565838588809,40.64970945169658,63.10751655932606,56.783724864637975,29.141781130740654,21.887151043317797,8.41435742791973,-16.03126439902356,-1.425420258410467,-2.208529684096745,1.4055327454099913,-3.719089916240043,7.393333631463323,49.18851410295047,85.61899895950421,58.39032999586394,62.04043143638389,-4.481136836799509,-0.451903964571352
