OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,CROP_1986,%_IRRIGATED_86,%_WETLAND_86,ETOF_IRR_STATUS_86_MODE,1_NOT_IRRIGATED_86_COUNT,2_IRRIGATED_86_COUNT,ACRES_FTR_GEOM_86,ET_Fraction_11_85,ET_Fraction_12_85,ET_Fraction_01_86,ET_Fraction_02_86,ET_Fraction_03_86,ET_Fraction_04_86,ET_Fraction_05_86,ET_Fraction_06_86,ET_Fraction_07_86,ET_Fraction_08_86,ET_Fraction_09_86,ET_Fraction_10_86,ETD_86,ACRES_FTR_GEOM_87,ACRES_FTR_GEOM_88,ACRES_FTR_GEOM_89,ACRES_FTR_GEOM_90,ACRES_FTR_GEOM_91,ETa_11_85_in,ETa_12_85_in,ETa_01_86_in,ETa_02_86_in,ETa_03_86_in,ETa_04_86_in,ETa_05_86_in,ETa_06_86_in,ETa_07_86_in,ETa_08_86_in,ETa_09_86_in,ETa_10_86_in,ETDa_11_85_in,ETDa_12_85_in,ETDa_01_86_in,ETDa_02_86_in,ETDa_03_86_in,ETDa_04_86_in,ETDa_05_86_in,ETDa_06_86_in,ETDa_07_86_in,ETDa_08_86_in,ETDa_09_86_in,ETDa_10_86_in,ET_Reference_11_85_in,ET_Reference_12_85_in,ET_Reference_01_86_in,ET_Reference_02_86_in,ET_Reference_03_86_in,ET_Reference_04_86_in,ET_Reference_05_86_in,ET_Reference_06_86_in,ET_Reference_07_86_in,ET_Reference_08_86_in,ET_Reference_09_86_in,ET_Reference_10_86_in,PPT_11_85_in,PPT_12_85_in,PPT_01_86_in,PPT_02_86_in,PPT_03_86_in,PPT_04_86_in,PPT_05_86_in,PPT_06_86_in,PPT_07_86_in,PPT_08_86_in,PPT_09_86_in,PPT_10_86_in,P_rz_11_85_in,P_rz_12_85_in,P_rz_01_86_in,P_rz_02_86_in,P_rz_03_86_in,P_rz_04_86_in,P_rz_05_86_in,P_rz_06_86_in,P_rz_07_86_in,P_rz_08_86_in,P_rz_09_86_in,P_rz_10_86_in,NIWR_11_85_in,NIWR_12_85_in,NIWR_01_86_in,NIWR_02_86_in,NIWR_03_86_in,NIWR_04_86_in,NIWR_05_86_in,NIWR_06_86_in,NIWR_07_86_in,NIWR_08_86_in,NIWR_09_86_in,NIWR_10_86_in,ET_VOLUME_11_85_acft,ET_VOLUME_12_85_acft,ET_VOLUME_01_86_acft,ET_VOLUME_02_86_acft,ET_VOLUME_03_86_acft,ET_VOLUME_04_86_acft,ET_VOLUME_05_86_acft,ET_VOLUME_06_86_acft,ET_VOLUME_07_86_acft,ET_VOLUME_08_86_acft,ET_VOLUME_09_86_acft,ET_VOLUME_10_86_acft,ETDa_VOLUME_11_85_acft,ETDa_VOLUME_12_85_acft,ETDa_VOLUME_01_86_acft,ETDa_VOLUME_02_86_acft,ETDa_VOLUME_03_86_acft,ETDa_VOLUME_04_86_acft,ETDa_VOLUME_05_86_acft,ETDa_VOLUME_06_86_acft,ETDa_VOLUME_07_86_acft,ETDa_VOLUME_08_86_acft,ETDa_VOLUME_09_86_acft,ETDa_VOLUME_10_86_acft,ETO_VOLUME_11_85_acft,ETO_VOLUME_12_85_acft,ETO_VOLUME_01_86_acft,ETO_VOLUME_02_86_acft,ETO_VOLUME_03_86_acft,ETO_VOLUME_04_86_acft,ETO_VOLUME_05_86_acft,ETO_VOLUME_06_86_acft,ETO_VOLUME_07_86_acft,ETO_VOLUME_08_86_acft,ETO_VOLUME_09_86_acft,ETO_VOLUME_10_86_acft,PPT_VOLUME_11_85_acft,PPT_VOLUME_12_85_acft,PPT_VOLUME_01_86_acft,PPT_VOLUME_02_86_acft,PPT_VOLUME_03_86_acft,PPT_VOLUME_04_86_acft,PPT_VOLUME_05_86_acft,PPT_VOLUME_06_86_acft,PPT_VOLUME_07_86_acft,PPT_VOLUME_08_86_acft,PPT_VOLUME_09_86_acft,PPT_VOLUME_10_86_acft,EFF_VOLUME_11_85_acft,EFF_VOLUME_12_85_acft,EFF_VOLUME_01_86_acft,EFF_VOLUME_02_86_acft,EFF_VOLUME_03_86_acft,EFF_VOLUME_04_86_acft,EFF_VOLUME_05_86_acft,EFF_VOLUME_06_86_acft,EFF_VOLUME_07_86_acft,EFF_VOLUME_08_86_acft,EFF_VOLUME_09_86_acft,EFF_VOLUME_10_86_acft,IRR_CU_VOLUME_11_85_acft,IRR_CU_VOLUME_12_85_acft,IRR_CU_VOLUME_01_86_acft,IRR_CU_VOLUME_02_86_acft,IRR_CU_VOLUME_03_86_acft,IRR_CU_VOLUME_04_86_acft,IRR_CU_VOLUME_05_86_acft,IRR_CU_VOLUME_06_86_acft,IRR_CU_VOLUME_07_86_acft,IRR_CU_VOLUME_08_86_acft,IRR_CU_VOLUME_09_86_acft,IRR_CU_VOLUME_10_86_acft,NIWR_VOLUME_11_85_acft,NIWR_VOLUME_12_85_acft,NIWR_VOLUME_01_86_acft,NIWR_VOLUME_02_86_acft,NIWR_VOLUME_03_86_acft,NIWR_VOLUME_04_86_acft,NIWR_VOLUME_05_86_acft,NIWR_VOLUME_06_86_acft,NIWR_VOLUME_07_86_acft,NIWR_VOLUME_08_86_acft,NIWR_VOLUME_09_86_acft,NIWR_VOLUME_10_86_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,36,99.34721458467028,0.6527854153297392,2.0,6,691,132.72598689202684,0.5448681899364326,0.2213035879800878,0.2695677478592222,0.4465282832020514,0.4333481195737594,0.5272336793050075,0.7501999232902901,0.7794017622905413,0.783412391086074,0.8611292515705048,0.7505088139752443,0.6788460917215422,3,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,0.4593621718856392,0.10190994927557971,0.2576449521737501,0.5445199794611151,1.097209260593378,1.8581887757383266,3.8015022948439157,5.0176598566170645,5.09610694497913,5.415895700758696,2.282041866651899,1.5636864367837513,0.37733775763422817,0.28730081620480064,0.8998033821033387,0.8553412260650084,1.6348608956390662,3.349765454932673,6.0026716542323975,6.34063384785893,6.830180267103781,6.752403838391838,2.1857303000211514,0.44670763710185846,0.8431657614864473,0.46374297857079816,0.9556608945006981,1.2193018713901025,2.5327157043431723,3.524309526007151,5.06773519464577,6.43749066914378,6.505668373170248,6.289879877814204,3.0405653963560995,2.3027258485097373,1.054239191462175,0.8226966192733426,0.9904732887477801,3.4827359061652516,1.2109461959070091,0.23036881654811345,1.0895660392681104,1.0520629725060804,0.1630737688261105,0.22812261238229256,1.2564177295009822,0.37154588579913406,1.0511811230157482,0.8162902929403495,1.00000000257874,2.94846783535397,1.155513716983455,0.22440945891338585,1.0748031442086614,1.0275590630905511,0.16141732846456694,0.22047244188188977,1.2559055390354332,0.37007875095275594,-0.6738433653815198,-0.5289894767355489,-0.1001966204754013,-2.0931266092889613,0.6590994357900121,3.1253559960192874,4.927868510023734,5.313074784768379,6.668762938639213,6.5319313965099495,0.9298247609857185,0.07662888614910249,5.0807748003655275,1.1271748826431427,2.8496817120841698,6.022662638033557,12.135681828277264,20.55249492429638,42.04651197962196,55.49782136316715,56.36548529830558,59.902508482290266,25.240521573358034,17.29515212598336,4.173543856135614,3.177690363805582,9.952274324870762,9.460500696576204,18.082377150406497,37.05007715522985,66.39254327473253,70.13057374817217,75.54520138348306,74.68495527867223,24.175267595842772,4.940809332212462,9.325833983904669,5.1292287079214365,10.570086279726858,13.486087016628877,28.013099281323534,38.9806216626892,56.05167958473479,71.20185851419353,71.95593793510565,69.56920951793262,33.6301702450925,25.469296732102897,11.660411425589134,9.099435058815704,10.955128728270047,38.52079668584003,13.393669077075288,2.547994043791387,12.051143987158069,11.636341358202401,1.8036772419706464,2.5231499050689234,13.896606924721457,4.1094828640301975,11.626587662877855,9.028577893407464,11.060498936191056,32.61152527222948,12.780558204491939,2.482080575182074,11.887859002479003,11.365315894878322,1.7853561851611752,2.4385352026057374,13.890941842636733,4.093255620664429,-6.545812862512327,-7.901403010764321,-8.210817224106886,-26.58886263419592,-0.6448763762146754,18.070414349114305,30.158652977142957,44.13250546828883,54.5801291131444,57.46397327968453,11.3495797307213,13.201896505318931,-7.4530438067422375,-5.8508875296018825,-1.1082246113202918,-23.15102457565327,7.289968589600619,34.56799658004779,54.50468427225349,58.76525785329384,73.75984519832188,72.24642007606651,10.284325753206039,0.8475537115480328
