OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,ACRES_FTR_GEOM_86,ACRES_FTR_GEOM_87,ACRES_FTR_GEOM_88,ACRES_FTR_GEOM_89,CROP_1990,%_IRRIGATED_90,%_WETLAND_90,ETOF_IRR_STATUS_90_MODE,1_NOT_IRRIGATED_90_COUNT,2_IRRIGATED_90_COUNT,ACRES_FTR_GEOM_90,ET_Fraction_11_89,ET_Fraction_12_89,ET_Fraction_01_90,ET_Fraction_02_90,ET_Fraction_03_90,ET_Fraction_04_90,ET_Fraction_05_90,ET_Fraction_06_90,ET_Fraction_07_90,ET_Fraction_08_90,ET_Fraction_09_90,ET_Fraction_10_90,ETD_90,ACRES_FTR_GEOM_91,ETa_11_89_in,ETa_12_89_in,ETa_01_90_in,ETa_02_90_in,ETa_03_90_in,ETa_04_90_in,ETa_05_90_in,ETa_06_90_in,ETa_07_90_in,ETa_08_90_in,ETa_09_90_in,ETa_10_90_in,ETDa_11_89_in,ETDa_12_89_in,ETDa_01_90_in,ETDa_02_90_in,ETDa_03_90_in,ETDa_04_90_in,ETDa_05_90_in,ETDa_06_90_in,ETDa_07_90_in,ETDa_08_90_in,ETDa_09_90_in,ETDa_10_90_in,ET_Reference_11_89_in,ET_Reference_12_89_in,ET_Reference_01_90_in,ET_Reference_02_90_in,ET_Reference_03_90_in,ET_Reference_04_90_in,ET_Reference_05_90_in,ET_Reference_06_90_in,ET_Reference_07_90_in,ET_Reference_08_90_in,ET_Reference_09_90_in,ET_Reference_10_90_in,PPT_11_89_in,PPT_12_89_in,PPT_01_90_in,PPT_02_90_in,PPT_03_90_in,PPT_04_90_in,PPT_05_90_in,PPT_06_90_in,PPT_07_90_in,PPT_08_90_in,PPT_09_90_in,PPT_10_90_in,P_rz_11_89_in,P_rz_12_89_in,P_rz_01_90_in,P_rz_02_90_in,P_rz_03_90_in,P_rz_04_90_in,P_rz_05_90_in,P_rz_06_90_in,P_rz_07_90_in,P_rz_08_90_in,P_rz_09_90_in,P_rz_10_90_in,NIWR_11_89_in,NIWR_12_89_in,NIWR_01_90_in,NIWR_02_90_in,NIWR_03_90_in,NIWR_04_90_in,NIWR_05_90_in,NIWR_06_90_in,NIWR_07_90_in,NIWR_08_90_in,NIWR_09_90_in,NIWR_10_90_in,ET_VOLUME_11_89_acft,ET_VOLUME_12_89_acft,ET_VOLUME_01_90_acft,ET_VOLUME_02_90_acft,ET_VOLUME_03_90_acft,ET_VOLUME_04_90_acft,ET_VOLUME_05_90_acft,ET_VOLUME_06_90_acft,ET_VOLUME_07_90_acft,ET_VOLUME_08_90_acft,ET_VOLUME_09_90_acft,ET_VOLUME_10_90_acft,ETDa_VOLUME_11_89_acft,ETDa_VOLUME_12_89_acft,ETDa_VOLUME_01_90_acft,ETDa_VOLUME_02_90_acft,ETDa_VOLUME_03_90_acft,ETDa_VOLUME_04_90_acft,ETDa_VOLUME_05_90_acft,ETDa_VOLUME_06_90_acft,ETDa_VOLUME_07_90_acft,ETDa_VOLUME_08_90_acft,ETDa_VOLUME_09_90_acft,ETDa_VOLUME_10_90_acft,ETO_VOLUME_11_89_acft,ETO_VOLUME_12_89_acft,ETO_VOLUME_01_90_acft,ETO_VOLUME_02_90_acft,ETO_VOLUME_03_90_acft,ETO_VOLUME_04_90_acft,ETO_VOLUME_05_90_acft,ETO_VOLUME_06_90_acft,ETO_VOLUME_07_90_acft,ETO_VOLUME_08_90_acft,ETO_VOLUME_09_90_acft,ETO_VOLUME_10_90_acft,PPT_VOLUME_11_89_acft,PPT_VOLUME_12_89_acft,PPT_VOLUME_01_90_acft,PPT_VOLUME_02_90_acft,PPT_VOLUME_03_90_acft,PPT_VOLUME_04_90_acft,PPT_VOLUME_05_90_acft,PPT_VOLUME_06_90_acft,PPT_VOLUME_07_90_acft,PPT_VOLUME_08_90_acft,PPT_VOLUME_09_90_acft,PPT_VOLUME_10_90_acft,EFF_VOLUME_11_89_acft,EFF_VOLUME_12_89_acft,EFF_VOLUME_01_90_acft,EFF_VOLUME_02_90_acft,EFF_VOLUME_03_90_acft,EFF_VOLUME_04_90_acft,EFF_VOLUME_05_90_acft,EFF_VOLUME_06_90_acft,EFF_VOLUME_07_90_acft,EFF_VOLUME_08_90_acft,EFF_VOLUME_09_90_acft,EFF_VOLUME_10_90_acft,IRR_CU_VOLUME_11_89_acft,IRR_CU_VOLUME_12_89_acft,IRR_CU_VOLUME_01_90_acft,IRR_CU_VOLUME_02_90_acft,IRR_CU_VOLUME_03_90_acft,IRR_CU_VOLUME_04_90_acft,IRR_CU_VOLUME_05_90_acft,IRR_CU_VOLUME_06_90_acft,IRR_CU_VOLUME_07_90_acft,IRR_CU_VOLUME_08_90_acft,IRR_CU_VOLUME_09_90_acft,IRR_CU_VOLUME_10_90_acft,NIWR_VOLUME_11_89_acft,NIWR_VOLUME_12_89_acft,NIWR_VOLUME_01_90_acft,NIWR_VOLUME_02_90_acft,NIWR_VOLUME_03_90_acft,NIWR_VOLUME_04_90_acft,NIWR_VOLUME_05_90_acft,NIWR_VOLUME_06_90_acft,NIWR_VOLUME_07_90_acft,NIWR_VOLUME_08_90_acft,NIWR_VOLUME_09_90_acft,NIWR_VOLUME_10_90_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,132.72598689202684,36,97.9920144510022,1.5680370559582923,3.0,4,359,132.72598689202684,0.3503220633482016,0.1561810936875311,0.1471701423525252,0.1080567002380125,0.286195832979536,0.7283846791382778,0.8507672846858311,0.938164249137602,0.7998348075040138,0.7782650553283187,0.7524573063259767,0.5151853369085889,3,132.72598689202684,0.39432938308725185,0.11530842030409905,0.13142121013348843,0.15004237103136508,0.6977092740820721,2.726942204740941,3.876089512626811,5.829169935827633,5.8126992635173105,4.276195738910285,3.3863807850059238,1.305182566655753,0.2488947621232241,0.2592350259776945,0.5877810186113419,0.3745241811147024,1.1711863733597658,2.999598298612248,5.310972955575741,7.695920945164634,6.58802476511138,6.623868055633338,3.255130924571028,0.5666087511658509,1.1256437001217576,0.737429172377706,0.8914755675451641,1.3883342403835337,2.4381349499781235,3.743930823639288,4.556481755294534,6.21331027831848,7.26749517131483,5.49475446592241,4.500041018959552,2.53271231145467,0.31670563866804957,0.2063068996762635,1.052874652382016,0.20671497668456987,1.4657082620744872,0.5814903925852681,1.7561048845618508,0.26651282185915187,0.43146217827561517,1.151194997277238,0.12803261812969335,0.4346787606537718,0.32283465340944884,0.20866142366535434,1.0477794727405514,0.2204724442322835,1.4606299398031497,0.5787401746181103,1.7519685379685042,0.259842526496063,0.4251968649448819,1.1535433075590549,0.12992125796456694,0.433070868492126,-0.07393989128622473,0.05057360231234009,-0.45999845412920926,0.1540517368824189,-0.2894435664433841,2.420858123994137,3.5590044176072357,7.436078418668571,6.162827900166499,5.470324748074282,3.125209666606461,0.13353788267372502,4.361479710898301,1.2753686568185143,1.453584151125974,1.6595434808964658,7.717012663855222,30.161341276813406,42.871483820435735,64.47352770783795,64.29135385474105,47.296858299195634,37.45506097350898,14.435970352804453,2.7529002445884316,2.8672687216558095,6.501151314299263,4.142424296114757,12.953905603222395,33.17705370524627,58.74201057380456,85.12072520749966,72.86684071821011,73.26328539387546,36.00337203553712,6.266975473345535,12.450180915621083,8.1563345555668,9.860164541046803,15.35566934924141,26.96698895098241,41.40974278525029,50.39696147724848,68.72231154634952,80.38212240381671,60.77472576824365,49.77269877466738,28.013061754283964,3.502922370540545,2.2818572385138705,11.645318942583565,2.2863707738184877,16.21146463163615,6.43157385200932,19.423396157448376,2.947764775052906,4.772186951517887,12.732791009898795,1.4161046329694633,4.807763957397916,3.570712331392878,2.30789944852329,11.588963713724768,2.4385352286022646,16.155295853701233,6.40115506918772,19.377646100470926,2.8739879804756328,4.702889460267108,12.758764493205701,1.4369939318000624,4.789979867900383,0.7907673795054233,-1.0325307917047757,-10.135379562598795,-0.7789917477057988,-8.438283189846011,23.760186207625686,23.49383771996481,61.59953972736231,59.58846439447394,34.53809380598993,36.01806704170892,9.64599048490407,-0.8178120868044461,0.559369273132519,-5.087812399425503,1.7038890675124916,-3.2013902504788416,26.775898636058546,39.36436447333363,82.24673722702404,68.16395125794301,60.50452090066977,34.56637810373706,1.4769956054451536
