OPENET_ID,HUC8_name,HUC8,HUC12_name,HUC12,Region,ITYPE,srctype,IRR_EFF,OWRD,GRIDMET_ID,ACRES_ALL,ACRES_IRRIGATED,ACRES_WETLAND,ACRES_FTR_GEOM_85,ACRES_FTR_GEOM_86,ACRES_FTR_GEOM_87,CROP_1988,%_IRRIGATED_88,%_WETLAND_88,ETOF_IRR_STATUS_88_MODE,1_NOT_IRRIGATED_88_COUNT,2_IRRIGATED_88_COUNT,ACRES_FTR_GEOM_88,ET_Fraction_11_87,ET_Fraction_12_87,ET_Fraction_01_88,ET_Fraction_02_88,ET_Fraction_03_88,ET_Fraction_04_88,ET_Fraction_05_88,ET_Fraction_06_88,ET_Fraction_07_88,ET_Fraction_08_88,ET_Fraction_09_88,ET_Fraction_10_88,ETD_88,ACRES_FTR_GEOM_89,ACRES_FTR_GEOM_90,ACRES_FTR_GEOM_91,ETa_11_87_in,ETa_12_87_in,ETa_01_88_in,ETa_02_88_in,ETa_03_88_in,ETa_04_88_in,ETa_05_88_in,ETa_06_88_in,ETa_07_88_in,ETa_08_88_in,ETa_09_88_in,ETa_10_88_in,ETDa_11_87_in,ETDa_12_87_in,ETDa_01_88_in,ETDa_02_88_in,ETDa_03_88_in,ETDa_04_88_in,ETDa_05_88_in,ETDa_06_88_in,ETDa_07_88_in,ETDa_08_88_in,ETDa_09_88_in,ETDa_10_88_in,ET_Reference_11_87_in,ET_Reference_12_87_in,ET_Reference_01_88_in,ET_Reference_02_88_in,ET_Reference_03_88_in,ET_Reference_04_88_in,ET_Reference_05_88_in,ET_Reference_06_88_in,ET_Reference_07_88_in,ET_Reference_08_88_in,ET_Reference_09_88_in,ET_Reference_10_88_in,PPT_11_87_in,PPT_12_87_in,PPT_01_88_in,PPT_02_88_in,PPT_03_88_in,PPT_04_88_in,PPT_05_88_in,PPT_06_88_in,PPT_07_88_in,PPT_08_88_in,PPT_09_88_in,PPT_10_88_in,P_rz_11_87_in,P_rz_12_87_in,P_rz_01_88_in,P_rz_02_88_in,P_rz_03_88_in,P_rz_04_88_in,P_rz_05_88_in,P_rz_06_88_in,P_rz_07_88_in,P_rz_08_88_in,P_rz_09_88_in,P_rz_10_88_in,NIWR_11_87_in,NIWR_12_87_in,NIWR_01_88_in,NIWR_02_88_in,NIWR_03_88_in,NIWR_04_88_in,NIWR_05_88_in,NIWR_06_88_in,NIWR_07_88_in,NIWR_08_88_in,NIWR_09_88_in,NIWR_10_88_in,ET_VOLUME_11_87_acft,ET_VOLUME_12_87_acft,ET_VOLUME_01_88_acft,ET_VOLUME_02_88_acft,ET_VOLUME_03_88_acft,ET_VOLUME_04_88_acft,ET_VOLUME_05_88_acft,ET_VOLUME_06_88_acft,ET_VOLUME_07_88_acft,ET_VOLUME_08_88_acft,ET_VOLUME_09_88_acft,ET_VOLUME_10_88_acft,ETDa_VOLUME_11_87_acft,ETDa_VOLUME_12_87_acft,ETDa_VOLUME_01_88_acft,ETDa_VOLUME_02_88_acft,ETDa_VOLUME_03_88_acft,ETDa_VOLUME_04_88_acft,ETDa_VOLUME_05_88_acft,ETDa_VOLUME_06_88_acft,ETDa_VOLUME_07_88_acft,ETDa_VOLUME_08_88_acft,ETDa_VOLUME_09_88_acft,ETDa_VOLUME_10_88_acft,ETO_VOLUME_11_87_acft,ETO_VOLUME_12_87_acft,ETO_VOLUME_01_88_acft,ETO_VOLUME_02_88_acft,ETO_VOLUME_03_88_acft,ETO_VOLUME_04_88_acft,ETO_VOLUME_05_88_acft,ETO_VOLUME_06_88_acft,ETO_VOLUME_07_88_acft,ETO_VOLUME_08_88_acft,ETO_VOLUME_09_88_acft,ETO_VOLUME_10_88_acft,PPT_VOLUME_11_87_acft,PPT_VOLUME_12_87_acft,PPT_VOLUME_01_88_acft,PPT_VOLUME_02_88_acft,PPT_VOLUME_03_88_acft,PPT_VOLUME_04_88_acft,PPT_VOLUME_05_88_acft,PPT_VOLUME_06_88_acft,PPT_VOLUME_07_88_acft,PPT_VOLUME_08_88_acft,PPT_VOLUME_09_88_acft,PPT_VOLUME_10_88_acft,EFF_VOLUME_11_87_acft,EFF_VOLUME_12_87_acft,EFF_VOLUME_01_88_acft,EFF_VOLUME_02_88_acft,EFF_VOLUME_03_88_acft,EFF_VOLUME_04_88_acft,EFF_VOLUME_05_88_acft,EFF_VOLUME_06_88_acft,EFF_VOLUME_07_88_acft,EFF_VOLUME_08_88_acft,EFF_VOLUME_09_88_acft,EFF_VOLUME_10_88_acft,IRR_CU_VOLUME_11_87_acft,IRR_CU_VOLUME_12_87_acft,IRR_CU_VOLUME_01_88_acft,IRR_CU_VOLUME_02_88_acft,IRR_CU_VOLUME_03_88_acft,IRR_CU_VOLUME_04_88_acft,IRR_CU_VOLUME_05_88_acft,IRR_CU_VOLUME_06_88_acft,IRR_CU_VOLUME_07_88_acft,IRR_CU_VOLUME_08_88_acft,IRR_CU_VOLUME_09_88_acft,IRR_CU_VOLUME_10_88_acft,NIWR_VOLUME_11_87_acft,NIWR_VOLUME_12_87_acft,NIWR_VOLUME_01_88_acft,NIWR_VOLUME_02_88_acft,NIWR_VOLUME_03_88_acft,NIWR_VOLUME_04_88_acft,NIWR_VOLUME_05_88_acft,NIWR_VOLUME_06_88_acft,NIWR_VOLUME_07_88_acft,NIWR_VOLUME_08_88_acft,NIWR_VOLUME_09_88_acft,NIWR_VOLUME_10_88_acft
ORx_155121,Summer Lake,17120005,Lane Lake,171200050707,17.0,1,1.0,0.85,13,607161,132.96206952532404,131.84032196787294,0.8578039470287011,132.72598689202684,132.72598689202684,132.72598689202684,36,97.03567836448184,2.7767938655602986,2.0,54,471,132.72598689202684,0.4929365886584124,0.40842782147524376,0.3239190542920751,0.2394102871089064,0.3509796766526313,0.4543581631273255,0.6351078942604962,0.7993713604395055,0.7663066161214045,0.6930128942598233,0.6833701637042129,0.5001077269344082,3,132.72598689202684,132.72598689202684,132.72598689202684,0.4221425817330319,0.3307780320799916,0.22000534595938837,0.3976269742619938,0.9653922192854356,1.6214131627560855,3.0237064361209645,4.675633542166372,5.614672272452684,4.348305959049529,2.953125247746733,1.5229733124497788,0.24558668663294714,0.8823267976671636,0.5796652084343142,0.5470418626310611,0.3406676105167761,2.809011913371182,5.425606249129257,6.749610761633965,6.283405527799733,7.103460600115642,0.6705639287443639,0.026468737724144924,0.8566132227220747,0.8098812438516539,0.6791985313744815,1.663756700420541,2.7555668289199344,3.573687957869612,4.7704714699182835,5.851429258282584,7.326914156244426,6.276771462999861,4.324868995715918,3.047831951188047,0.5580136010076896,2.130059307720277,1.0483033151119137,0.3704965784548598,0.2951704212173096,2.0953750230157517,1.2072921241988783,1.267155220521333,0.008139938899557346,0.20722467888463653,0.19283772276313094,0.0,0.5590551235118111,1.21793168944029,0.5193169669697553,0.38188977621653547,0.2992126040590551,2.0771302224813932,1.1968504021535433,1.2519685231811024,0.0,0.20472441132677166,0.1968503936968504,0.0,-0.31346843687886394,-0.33560489177312625,0.060348241464559,0.1651520864145256,0.04145500645772091,0.7318816908897895,4.228755846975714,5.497642238452862,6.283405527799733,6.89873618878887,0.4737135350475133,0.026468737724144924,4.66910756413873,3.658570062501617,2.433368888665134,4.3979527144844734,10.677719586878618,17.933638515543663,33.44370173382736,51.71483968579124,62.1010765363818,48.0944333102775,32.6630385769122,16.84484465875967,2.716311279241737,9.758974581804663,6.4113864047014,6.0505559240800135,3.7679537339989775,31.069073199470896,60.00991199193572,74.65406245624274,69.4975999766697,78.56781820824814,7.416771601399205,0.2927574446852796,9.474569614212246,8.95769061296275,7.512274614357776,18.401979167628213,30.477943901277598,39.52677175436636,52.76379448209684,64.71972691953638,81.0393260217253,69.42422391019731,47.83520880292701,33.71054196687377,6.171908824409942,23.559518646310107,11.59475767170101,4.097877001295043,3.2647321214502227,23.175893153222425,13.353253220938964,14.015368932423153,0.09003178530704564,2.2920083344455615,2.1328814219789685,0.0,6.183428582929091,13.470932120669671,5.743904745902906,4.2238914526929126,3.309440680355947,22.974096556841516,13.237762565662354,13.847396483080434,0.0,2.264354127852917,2.1772635644582072,0.0,-1.514321018790361,-9.812362058168054,-3.310535857237772,0.1740612617915609,7.368278906522671,-5.040458041297853,20.205939168165006,37.8674432027108,62.1010765363818,45.83007918242458,30.485775012453992,16.84484465875967,-3.467117303687353,-3.7119575388650032,0.667481658798494,1.8266644713871008,0.45851305364302947,8.094976642629387,46.77214942627337,60.8066659731623,69.4975999766697,76.30346408039523,5.239508036940996,0.2927574446852796
