date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,pair_kpa,prcp_mm,etr_mm,eto_mm
1979-02-10,1979,2,10,40.9416666667,-118.2249999667,1272.8800048828,1.6454923153,-1.2500000000,11.8500061035,106.0000000000,0.4962228190,87.1314007988,0.0000000000,2.2000000477,1.5000000000
1979-02-11,1979,2,11,40.9416666667,-118.2249999667,1272.8800048828,1.8698774576,0.6499938965,14.4500122070,109.0000000000,0.4655330830,87.1314007988,0.0000000000,3.1000001431,2.0000000000
1979-02-12,1979,2,12,40.9416666667,-118.2249999667,1272.8800048828,1.9446728230,1.4500122070,14.2500000000,84.7000045776,0.4711136205,87.1314007988,0.6000000238,3.1000001431,2.0000000000
1979-02-13,1979,2,13,40.9416666667,-118.2249999667,1272.8800048828,1.7202873230,1.5500183105,13.2500000000,62.2000007629,0.7094296521,87.1314007988,1.6000000238,1.8999999762,1.3000000715
1979-02-14,1979,2,14,40.9416666667,-118.2249999667,1272.8800048828,4.1137309074,-0.3500061035,9.4500122070,77.3000030518,0.5533954512,87.1314007988,0.3000000119,2.6000001431,1.7000000477
1979-02-15,1979,2,15,40.9416666667,-118.2249999667,1272.8800048828,2.0942628384,-3.1499938965,8.5500183105,138.9000091553,0.3566580018,87.1314007988,0.0000000000,2.5000000000,1.7000000477
1979-02-16,1979,2,16,40.9416666667,-118.2249999667,1272.8800048828,3.2161896229,-1.7500000000,8.7500000000,78.9000015259,0.3762072870,87.1314007988,0.0000000000,3.1000001431,2.0000000000
1979-02-17,1979,2,17,40.9416666667,-118.2249999667,1272.8800048828,2.1690580845,-3.2500000000,9.8500061035,133.3000030518,0.3524684418,87.1314007988,0.4000000060,2.7999999523,1.8999999762
1979-02-18,1979,2,18,40.9416666667,-118.2249999667,1272.8800048828,2.8422138691,-1.0499877930,11.6499938965,114.2000045776,0.4250659083,87.1314007988,1.7000000477,3.4000000954,2.2000000477
1979-02-19,1979,2,19,40.9416666667,-118.2249999667,1272.8800048828,1.9446728230,-1.5499877930,9.5500183105,103.9000015259,0.4683233856,87.1314007988,1.2000000477,2.2000000477,1.6000000238
1979-02-20,1979,2,20,40.9416666667,-118.2249999667,1272.8800048828,1.6454923153,-2.8500061035,9.8500061035,101.0999984741,0.4459989717,87.1314007988,2.0000000000,2.1000001431,1.5000000000
1979-02-21,1979,2,21,40.9416666667,-118.2249999667,1272.8800048828,2.4682383537,-1.3500061035,9.8500061035,128.0000000000,0.4836688888,87.1314007988,1.5000000000,2.6000001431,1.8000000715
1979-02-22,1979,2,22,40.9416666667,-118.2249999667,1272.8800048828,3.1413943768,-2.7500000000,7.7500000000,126.0000000000,0.4320440410,87.1314007988,0.6999999881,2.6000001431,1.8000000715
1979-02-23,1979,2,23,40.9416666667,-118.2249999667,1272.8800048828,3.6649599075,-3.0499877930,5.6499938965,78.5000000000,0.3929611555,87.1314007988,0.4000000060,2.4000000954,1.6000000238
1979-02-24,1979,2,24,40.9416666667,-118.2249999667,1272.8800048828,1.8698774576,-3.0499877930,10.0500183105,132.9000091553,0.4543711306,87.1314007988,0.0000000000,2.4000000954,1.7000000477
1979-02-25,1979,2,25,40.9416666667,-118.2249999667,1272.8800048828,1.5706971884,-1.3500061035,14.7500000000,134.6000061035,0.5045913230,87.1314007988,0.0000000000,2.9000000954,2.0000000000
1979-02-26,1979,2,26,40.9416666667,-118.2249999667,1272.8800048828,2.6926236153,0.4500122070,11.7500000000,88.5000000000,0.5073806782,87.1314007988,1.6000000238,3.1000001431,2.1000001431
1979-02-27,1979,2,27,40.9416666667,-118.2249999667,1272.8800048828,2.2438530922,-2.9499816895,8.9500122070,125.3000030518,0.4222745562,87.1314007988,2.2999999523,2.5000000000,1.8000000715
1979-02-28,1979,2,28,40.9416666667,-118.2249999667,1272.8800048828,2.6926236153,-2.4499816895,11.8500061035,109.2000045776,0.5129592180,87.1314007988,7.0000000000,2.9000000954,2.0000000000
1979-03-01,1979,3,1,40.9416666667,-118.2249999667,1272.8800048828,2.0194678307,-5.1499938965,7.4500122070,114.0000000000,0.5380592502,87.1314007988,5.5999999046,1.5000000000,1.2000000477
1979-03-02,1979,3,2,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,-7.0499877930,5.1499938965,145.6000061035,0.3943571794,87.1314007988,1.0000000000,1.5000000000,1.2000000477
1979-03-03,1979,3,3,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,-6.7500000000,5.9500122070,98.0000000000,0.5115646003,87.1314007988,0.5000000000,1.1000000238,0.9000000358
1979-03-04,1979,3,4,40.9416666667,-118.2249999667,1272.8800048828,1.1967216730,-4.3500061035,11.1499938965,158.4000091553,0.6007853363,87.1314007988,0.0000000000,1.8000000715,1.5000000000
1979-03-05,1979,3,5,40.9416666667,-118.2249999667,1272.8800048828,0.5235657096,-2.0499877930,13.5500183105,112.4000015259,0.6982913563,87.1314007988,0.0000000000,1.5000000000,1.3000000715
1979-03-06,1979,3,6,40.9416666667,-118.2249999667,1272.8800048828,0.7479510307,0.7500000000,18.2500000000,183.6000061035,0.7887585821,87.1314007988,0.0000000000,2.4000000954,2.0000000000
1979-03-07,1979,3,7,40.9416666667,-118.2249999667,1272.8800048828,1.1219265461,1.9500122070,18.3500061035,161.3000030518,0.7539719109,87.1314007988,0.0000000000,2.7999999523,2.2000000477
1979-03-08,1979,3,8,40.9416666667,-118.2249999667,1272.8800048828,2.0942628384,-1.6499938965,15.1499938965,195.8000030518,0.5185374548,87.1314007988,0.0000000000,3.6000001431,2.6000001431
1979-03-09,1979,3,9,40.9416666667,-118.2249999667,1272.8800048828,2.1690580845,-3.2500000000,14.0500183105,197.9000091553,0.4027331297,87.1314007988,0.0000000000,3.7999999523,2.7000000477
1979-03-10,1979,3,10,40.9416666667,-118.2249999667,1272.8800048828,1.4959020615,-3.0499877930,15.7500000000,194.8000030518,0.4446035743,87.1314007988,0.0000000000,3.4000000954,2.5000000000
1979-03-11,1979,3,11,40.9416666667,-118.2249999667,1272.8800048828,0.6731559038,-0.0499877930,18.1499938965,192.0000000000,0.5338762920,87.1314007988,0.0000000000,2.7000000477,2.2000000477
1979-03-12,1979,3,12,40.9416666667,-118.2249999667,1272.8800048828,0.8227461576,1.2500000000,19.5500183105,199.0000000000,0.5603657695,87.1314007988,0.0000000000,3.1000001431,2.4000000954
1979-03-13,1979,3,13,40.9416666667,-118.2249999667,1272.8800048828,1.7202873230,0.4500122070,19.0500183105,201.4000091553,0.5101699657,87.1314007988,0.0000000000,4.3000001907,3.1000001431
1979-03-14,1979,3,14,40.9416666667,-118.2249999667,1272.8800048828,1.0471314192,0.4500122070,19.4500122070,203.1999969482,0.4864587839,87.1314007988,0.0000000000,3.5000000000,2.7000000477
1979-03-15,1979,3,15,40.9416666667,-118.2249999667,1272.8800048828,1.7950824499,-0.5499877930,16.1499938965,157.6999969482,0.6634772782,87.1314007988,13.8000001907,3.1000001431,2.2999999523
1979-03-16,1979,3,16,40.9416666667,-118.2249999667,1272.8800048828,4.0389356613,-0.3500061035,11.4500122070,143.0000000000,0.5227209710,87.1314007988,2.5000000000,3.7000000477,2.5000000000
1979-03-17,1979,3,17,40.9416666667,-118.2249999667,1272.8800048828,1.6454923153,-2.3500061035,11.6499938965,154.6999969482,0.4739038202,87.1314007988,0.3000000119,2.7000000477,2.0000000000
1979-03-18,1979,3,18,40.9416666667,-118.2249999667,1272.8800048828,1.6454923153,-1.6499938965,12.6499938965,175.1999969482,0.4473943847,87.1314007988,0.0000000000,3.1000001431,2.2999999523
1979-03-19,1979,3,19,40.9416666667,-118.2249999667,1272.8800048828,2.7674188614,-1.9499816895,13.1499938965,177.6000061035,0.4362307045,87.1314007988,0.0000000000,4.0000000000,2.7999999523
1979-03-20,1979,3,20,40.9416666667,-118.2249999667,1272.8800048828,1.8698774576,-3.2500000000,13.5500183105,209.5000000000,0.4752988622,87.1314007988,0.0000000000,3.4000000954,2.6000001431
1979-03-21,1979,3,21,40.9416666667,-118.2249999667,1272.8800048828,0.9723364115,-1.9499816895,13.8500061035,210.6000061035,0.4446035743,87.1314007988,0.0000000000,2.9000000954,2.2999999523
1979-03-22,1979,3,22,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,0.1499938965,15.6499938965,204.1000061035,0.4766939198,87.1314007988,0.0000000000,3.4000000954,2.6000001431
1979-03-23,1979,3,23,40.9416666667,-118.2249999667,1272.8800048828,1.8698774576,-1.1499938965,16.6499938965,221.9000091553,0.5045913230,87.1314007988,0.0000000000,4.0999999046,3.1000001431
1979-03-24,1979,3,24,40.9416666667,-118.2249999667,1272.8800048828,1.4211069345,-0.0499877930,17.5500183105,222.9000091553,0.4432081275,87.1314007988,0.0000000000,4.0000000000,3.1000001431
1979-03-25,1979,3,25,40.9416666667,-118.2249999667,1272.8800048828,2.5430335999,-0.7500000000,17.3500061035,209.6000061035,0.4780889604,87.1314007988,0.0000000000,4.9000000954,3.5000000000
1979-03-26,1979,3,26,40.9416666667,-118.2249999667,1272.8800048828,3.0665991306,1.7500000000,15.1499938965,162.6999969482,0.5213265042,87.1314007988,0.0000000000,4.5999999046,3.2000000477
1979-03-27,1979,3,27,40.9416666667,-118.2249999667,1272.8800048828,4.3381161690,2.2500000000,16.8500061035,172.4000091553,0.5241154535,87.1314007988,1.0000000000,5.9000000954,3.9000000954
1979-03-28,1979,3,28,40.9416666667,-118.2249999667,1272.8800048828,2.4682383537,1.0500183105,15.5500183105,192.4000091553,0.4892485789,87.1314007988,0.3000000119,4.5000000000,3.2000000477
1979-03-29,1979,3,29,40.9416666667,-118.2249999667,1272.8800048828,3.8145503998,-0.3500061035,12.7500000000,178.8000030518,0.4920383062,87.1314007988,1.8000000715,4.3000001907,3.0000000000
1979-03-30,1979,3,30,40.9416666667,-118.2249999667,1272.8800048828,3.4405746460,-0.0499877930,10.1499938965,117.4000015259,0.4404172156,87.1314007988,0.0000000000,3.6000001431,2.5000000000
1979-03-31,1979,3,31,40.9416666667,-118.2249999667,1272.8800048828,2.4682383537,-2.0499877930,11.8500061035,225.9000091553,0.3357086763,87.1314007988,0.0000000000,4.3000001907,3.1000001431
1979-04-01,1979,4,1,40.9416666667,-118.2249999667,1272.8800048828,1.9446728230,-2.6499938965,10.0500183105,189.1000061035,0.3385021617,87.1314007988,0.3000000119,3.4000000954,2.5000000000
1979-04-02,1979,4,2,40.9416666667,-118.2249999667,1272.8800048828,2.2438530922,-2.6499938965,10.6499938965,123.7000045776,0.3776035142,87.1314007988,0.0000000000,3.2000000477,2.2999999523
1979-04-03,1979,4,3,40.9416666667,-118.2249999667,1272.8800048828,2.0942628384,-1.9499816895,14.1499938965,224.8000030518,0.4041290351,87.1314007988,0.0000000000,4.3000001907,3.1000001431
1979-04-04,1979,4,4,40.9416666667,-118.2249999667,1272.8800048828,1.7950824499,-1.1499938965,20.5500183105,261.7000122070,0.5143537863,87.1314007988,0.0000000000,5.2000002861,3.9000000954
1979-04-05,1979,4,5,40.9416666667,-118.2249999667,1272.8800048828,1.7950824499,3.3500061035,23.1499938965,261.7000122070,0.5380592502,87.1314007988,0.0000000000,5.9000000954,4.4000000954
1979-04-06,1979,4,6,40.9416666667,-118.2249999667,1272.8800048828,3.5901648998,0.7500000000,16.6499938965,191.3000030518,0.5171429372,87.1314007988,2.2000000477,5.4000000954,3.7999999523
1979-04-07,1979,4,7,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,-1.5499877930,17.8500061035,235.4000091553,0.5882428826,87.1314007988,0.0000000000,3.7999999523,3.1000001431
1979-04-08,1979,4,8,40.9416666667,-118.2249999667,1272.8800048828,2.3934433460,1.7500000000,22.1499938965,271.3000183105,0.5547895616,87.1314007988,0.6000000238,6.4000000954,4.7000002861
1979-04-09,1979,4,9,40.9416666667,-118.2249999667,1272.8800048828,5.0112724304,0.0500183105,15.8500061035,181.5000000000,0.4459989717,87.1314007988,0.6999999881,6.3000001907,4.2000002861
1979-04-10,1979,4,10,40.9416666667,-118.2249999667,1272.8800048828,3.1413943768,-5.7500000000,10.9500122070,195.6000061035,0.3468821462,87.1314007988,1.0000000000,4.0999999046,2.9000000954
1979-04-11,1979,4,11,40.9416666667,-118.2249999667,1272.8800048828,3.8145503998,-0.3500061035,12.2500000000,147.1999969482,0.5227209710,87.1314007988,1.2000000477,4.0000000000,2.7999999523
1979-04-12,1979,4,12,40.9416666667,-118.2249999667,1272.8800048828,2.4682383537,-0.0499877930,16.7500000000,183.3000030518,0.5756989955,87.1314007988,0.0000000000,4.4000000954,3.2000000477
1979-04-13,1979,4,13,40.9416666667,-118.2249999667,1272.8800048828,3.2161896229,1.7500000000,19.0500183105,276.1000061035,0.5854554560,87.1314007988,0.0000000000,6.2000002861,4.5000000000
1979-04-14,1979,4,14,40.9416666667,-118.2249999667,1272.8800048828,2.6178286076,0.8500061035,21.6499938965,279.3000183105,0.5227209710,87.1314007988,0.0000000000,6.5999999046,4.8000001907
1979-04-15,1979,4,15,40.9416666667,-118.2249999667,1272.8800048828,2.9170091152,3.3500061035,21.9500122070,257.8000183105,0.5478189052,87.1314007988,0.0000000000,7.0000000000,5.0000000000
1979-04-16,1979,4,16,40.9416666667,-118.2249999667,1272.8800048828,4.4129109383,5.5500183105,22.6499938965,256.0000000000,0.4878536736,87.1314007988,0.5000000000,9.1999998093,6.2000002861
1979-04-17,1979,4,17,40.9416666667,-118.2249999667,1272.8800048828,3.7397549152,-0.4499816895,14.0500183105,244.9000091553,0.3957532189,87.1314007988,0.0000000000,5.5999999046,4.0000000000
1979-04-18,1979,4,18,40.9416666667,-118.2249999667,1272.8800048828,2.3934433460,-2.1499938965,11.3500061035,177.5000000000,0.3929611555,87.1314007988,0.0000000000,3.7999999523,2.7999999523
1979-04-19,1979,4,19,40.9416666667,-118.2249999667,1272.8800048828,1.5706971884,-1.5499877930,14.8500061035,274.3999938965,0.3440888642,87.1314007988,0.0000000000,4.5000000000,3.5000000000
1979-04-20,1979,4,20,40.9416666667,-118.2249999667,1272.8800048828,0.9723364115,-0.9499816895,19.9500122070,279.5000000000,0.3622438554,87.1314007988,0.0000000000,4.5999999046,3.7000000477
1979-04-21,1979,4,21,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,3.9500122070,21.1499938965,171.6000061035,0.4111084379,87.1314007988,0.0000000000,4.5999999046,3.5000000000
1979-04-22,1979,4,22,40.9416666667,-118.2249999667,1272.8800048828,2.5430335999,4.5500183105,18.5500183105,171.4000091553,0.5157483702,87.1314007988,1.3999999762,5.5000000000,3.9000000954
1979-04-23,1979,4,23,40.9416666667,-118.2249999667,1272.8800048828,2.5430335999,1.2500000000,14.2500000000,162.6000061035,0.5436362695,87.1314007988,3.4000000954,4.0000000000,2.9000000954
1979-04-24,1979,4,24,40.9416666667,-118.2249999667,1272.8800048828,2.1690580845,0.0500183105,16.4500122070,262.1000061035,0.4836688888,87.1314007988,0.0000000000,5.0000000000,3.7999999523
1979-04-25,1979,4,25,40.9416666667,-118.2249999667,1272.8800048828,1.4959020615,-0.4499816895,19.4500122070,300.5000000000,0.4739038202,87.1314007988,0.6000000238,5.2000002861,4.0999999046
1979-04-26,1979,4,26,40.9416666667,-118.2249999667,1272.8800048828,1.4211069345,2.1499938965,19.2500000000,173.6999969482,0.6300458486,87.1314007988,4.5000000000,4.0000000000,3.1000001431
1979-04-27,1979,4,27,40.9416666667,-118.2249999667,1272.8800048828,2.0194678307,2.8500061035,19.9500122070,282.5000000000,0.8304886723,87.1314007988,1.7000000477,5.0000000000,4.0000000000
1979-04-28,1979,4,28,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,0.7500000000,21.4500122070,309.2000122070,0.5129592180,87.1314007988,0.0000000000,5.4000000954,4.3000001907
1979-04-29,1979,4,29,40.9416666667,-118.2249999667,1272.8800048828,0.8975412250,4.6499938965,24.5500183105,303.7000122070,0.5087753466,87.1314007988,0.0000000000,5.4000000954,4.4000000954
1979-04-30,1979,4,30,40.9416666667,-118.2249999667,1272.8800048828,1.7202873230,7.4500122070,23.8500061035,275.2000122070,0.5129592180,87.1314007988,0.0000000000,6.5999999046,5.0000000000
1979-05-01,1979,5,1,40.9416666667,-118.2249999667,1272.8800048828,2.3186483383,3.4500122070,20.6499938965,257.8000183105,0.6384046177,87.1314007988,0.0000000000,5.9000000954,4.4000000954
1979-05-02,1979,5,2,40.9416666667,-118.2249999667,1272.8800048828,2.5430335999,1.8500061035,22.1499938965,315.8999938965,0.7776280402,87.1314007988,0.0000000000,6.3000001907,4.9000000954
1979-05-03,1979,5,3,40.9416666667,-118.2249999667,1272.8800048828,1.4211069345,5.5500183105,25.0500183105,314.1000061035,0.6843670167,87.1314007988,0.0000000000,6.3000001907,5.0000000000
1979-05-04,1979,5,4,40.9416666667,-118.2249999667,1272.8800048828,3.8145503998,7.8500061035,25.3500061035,278.8999938965,0.6258662036,87.1314007988,0.0000000000,9.5000000000,6.5999999046
1979-05-05,1979,5,5,40.9416666667,-118.2249999667,1272.8800048828,5.9836082458,4.5500183105,18.6499938965,109.5000000000,0.5952110886,87.1314007988,0.8000000119,7.2000002861,4.7000002861
1979-05-06,1979,5,6,40.9416666667,-118.2249999667,1272.8800048828,4.3381161690,-0.8500061035,11.4500122070,146.0000000000,0.5143537863,87.1314007988,4.4000000954,4.0000000000,2.7999999523
1979-05-07,1979,5,7,40.9416666667,-118.2249999667,1272.8800048828,4.4877061844,-0.2500000000,12.1499938965,245.1000061035,0.5338762920,87.1314007988,4.5000000000,4.5999999046,3.4000000954
1979-05-08,1979,5,8,40.9416666667,-118.2249999667,1272.8800048828,3.5153698921,-1.1499938965,13.8500061035,236.6999969482,0.4892485789,87.1314007988,0.0000000000,5.0000000000,3.6000001431
1979-05-09,1979,5,9,40.9416666667,-118.2249999667,1272.8800048828,3.2161896229,-1.9499816895,15.2500000000,233.9000091553,0.5241154535,87.1314007988,0.0000000000,4.9000000954,3.6000001431
1979-05-10,1979,5,10,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,-0.9499816895,19.2500000000,325.5000000000,0.5380592502,87.1314007988,0.0000000000,5.0999999046,4.2000002861
1979-05-11,1979,5,11,40.9416666667,-118.2249999667,1272.8800048828,1.2715167999,1.4500122070,22.7500000000,332.8999938965,0.4948279984,87.1314007988,0.0000000000,6.0000000000,4.8000001907
1979-05-12,1979,5,12,40.9416666667,-118.2249999667,1272.8800048828,0.9723364115,4.7500000000,26.1499938965,332.8999938965,0.5185374548,87.1314007988,0.0000000000,6.0999999046,5.0000000000
1979-05-13,1979,5,13,40.9416666667,-118.2249999667,1272.8800048828,1.1219265461,7.9500122070,28.6499938965,331.3999938965,0.5547895616,87.1314007988,0.0000000000,6.8000001907,5.5000000000
1979-05-14,1979,5,14,40.9416666667,-118.2249999667,1272.8800048828,1.8698774576,9.8500061035,30.0500183105,331.8999938965,0.5798804649,87.1314007988,0.0000000000,8.6999998093,6.5000000000
1979-05-15,1979,5,15,40.9416666667,-118.2249999667,1272.8800048828,2.7674188614,8.4500122070,29.5500183105,330.6000061035,0.6077528469,87.1314007988,0.0000000000,10.0000000000,7.2000002861
1979-05-16,1979,5,16,40.9416666667,-118.2249999667,1272.8800048828,2.3934433460,8.0500183105,28.6499938965,332.0000000000,0.6899369420,87.1314007988,0.0000000000,8.9000005722,6.5999999046
1979-05-17,1979,5,17,40.9416666667,-118.2249999667,1272.8800048828,2.3934433460,6.9500122070,27.1499938965,330.8999938965,0.6453697835,87.1314007988,0.0000000000,8.6000003815,6.4000000954
