date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,pair_kpa,prcp_mm,etr_mm,eto_mm
1987-10-05,1987,10,5,40.9416666667,-118.1416666333,1291.7600097656,1.4211070428,4.5500000000,27.1500000000,196.5000000000,0.4366349853,86.9340451125,0.0000000000,5.4000000000,3.7000000000
1987-10-06,1987,10,6,40.9416666667,-118.1416666333,1291.7600097656,0.7479510752,4.0500000000,28.4500000000,193.0000000000,0.4505576557,86.9340451125,0.0000000000,3.7000000000,2.7000000000
1987-10-07,1987,10,7,40.9416666667,-118.1416666333,1291.7600097656,1.4211070428,5.5500000000,28.8500000000,190.8000000000,0.4756142068,86.9340451125,0.0000000000,5.4000000000,3.7000000000
1987-10-08,1987,10,8,40.9416666667,-118.1416666333,1291.7600097656,1.4211070428,4.1500000000,27.6500000000,189.0000000000,0.4811815864,86.9340451125,0.0000000000,5.2000000000,3.5000000000
1987-10-09,1987,10,9,40.9416666667,-118.1416666333,1291.7600097656,2.1690581180,4.2500000000,27.2500000000,186.0000000000,0.4589104473,86.9340451125,0.0000000000,6.7000000000,4.3000000000
1987-10-10,1987,10,10,40.9416666667,-118.1416666333,1291.7600097656,2.4682385481,2.4500000000,26.3500000000,175.1000000000,0.3614233700,86.9340451125,0.0000000000,7.3000000000,4.6000000000
1987-10-11,1987,10,11,40.9416666667,-118.1416666333,1291.7600097656,2.0942630105,1.7500000000,27.6500000000,181.9000000000,0.3182240589,86.9340451125,0.0000000000,7.0000000000,4.4000000000
1987-10-12,1987,10,12,40.9416666667,-118.1416666333,1291.7600097656,2.3186483330,5.9500000000,21.9500000000,107.9000000000,0.6077665415,86.9340451125,0.0000000000,5.0000000000,3.3000000000
1987-10-13,1987,10,13,40.9416666667,-118.1416666333,1291.7600097656,2.4682385481,2.5500000000,22.8500000000,178.9000000000,0.4909238507,86.9340451125,0.0000000000,5.8000000000,3.8000000000
1987-10-14,1987,10,14,40.9416666667,-118.1416666333,1291.7600097656,1.6454923654,-1.2500000000,23.0500000000,180.0000000000,0.2499081156,86.9340451125,0.0000000000,5.1000000000,3.3000000000
1987-10-15,1987,10,15,40.9416666667,-118.1416666333,1291.7600097656,2.0942630105,-0.5500000000,19.7500000000,177.3000000000,0.2889507732,86.9340451125,0.0000000000,5.1000000000,3.3000000000
1987-10-16,1987,10,16,40.9416666667,-118.1416666333,1291.7600097656,1.0471315052,-3.5500000000,21.2500000000,175.3000000000,0.2875566211,86.9340451125,0.0000000000,3.5000000000,2.4000000000
1987-10-17,1987,10,17,40.9416666667,-118.1416666333,1291.7600097656,0.6731559677,-0.4500000000,22.7500000000,173.2000000000,0.3056792787,86.9340451125,0.0000000000,2.9000000000,2.0000000000
1987-10-18,1987,10,18,40.9416666667,-118.1416666333,1291.7600097656,0.8975412902,-0.1500000000,21.9500000000,170.5000000000,0.3251927891,86.9340451125,0.0000000000,3.3000000000,2.3000000000
1987-10-19,1987,10,19,40.9416666667,-118.1416666333,1291.7600097656,1.9446727954,-3.6500000000,19.0500000000,171.0000000000,0.3084671261,86.9340451125,0.0000000000,4.5000000000,2.9000000000
1987-10-20,1987,10,20,40.9416666667,-118.1416666333,1291.7600097656,1.1219266128,-3.7500000000,21.5500000000,169.5000000000,0.2429348158,86.9340451125,0.0000000000,3.6000000000,2.4000000000
1987-10-21,1987,10,21,40.9416666667,-118.1416666333,1291.7600097656,1.0471315052,-0.7500000000,23.2500000000,161.8000000000,0.2499081156,86.9340451125,0.0000000000,3.7000000000,2.4000000000
1987-10-22,1987,10,22,40.9416666667,-118.1416666333,1291.7600097656,1.5706972579,1.3500000000,21.4500000000,89.4000000000,0.2833740632,86.9340451125,1.2000000000,4.4000000000,2.8000000000
1987-10-23,1987,10,23,40.9416666667,-118.1416666333,1291.7600097656,1.2715168278,2.9500000000,19.5500000000,101.2000000000,0.7119898796,86.9340451125,0.0000000000,2.7000000000,1.9000000000
1987-10-24,1987,10,24,40.9416666667,-118.1416666333,1291.7600097656,1.1219266128,-0.3500000000,19.8500000000,154.2000000000,0.7703135887,86.9340451125,0.0000000000,2.5000000000,1.8000000000
1987-10-25,1987,10,25,40.9416666667,-118.1416666333,1291.7600097656,0.7479510752,-0.7500000000,20.8500000000,154.6000000000,0.6730909146,86.9340451125,0.0000000000,2.3000000000,1.7000000000
1987-10-26,1987,10,26,40.9416666667,-118.1416666333,1291.7600097656,0.8975412902,0.3500000000,21.3500000000,155.2000000000,0.5298846385,86.9340451125,0.0000000000,2.8000000000,1.9000000000
1987-10-27,1987,10,27,40.9416666667,-118.1416666333,1291.7600097656,1.3463119353,-0.2500000000,22.7500000000,151.8000000000,0.4115699220,86.9340451125,0.0000000000,3.9000000000,2.5000000000
1987-10-28,1987,10,28,40.9416666667,-118.1416666333,1291.7600097656,1.4959021503,-0.4500000000,19.2500000000,62.5000000000,0.6758698498,86.9340451125,9.8000000000,2.7000000000,1.8000000000
1987-10-29,1987,10,29,40.9416666667,-118.1416666333,1291.7600097656,0.4487706451,-1.0500000000,14.9500000000,80.1000000000,1.0864109512,86.9340451125,5.9000000000,0.8000000000,0.8000000000
1987-10-30,1987,10,30,40.9416666667,-118.1416666333,1291.7600097656,1.3463119353,0.5500000000,18.5500000000,131.0000000000,1.1002549142,86.9340451125,0.5000000000,1.6000000000,1.3000000000
1987-10-31,1987,10,31,40.9416666667,-118.1416666333,1291.7600097656,1.1967217203,3.7500000000,18.3500000000,122.6000000000,1.0157806818,86.9340451125,1.0000000000,1.8000000000,1.4000000000
