LAT,LON,GRIDMET_ID,ELEV_M,ELEV_FT,FIPS_C,STPO,COUNTYNAME,CNTYCATEGO,STATENAME,HUC8,STATION_ID,GRID_FILE_PATH
41.8583333333,-120.266666633,558666,1682.6,5520.34,6049.0,CA,Modoc,County,California,18020001,558666,E:\or_statewide\climate_data\gridmet_historical_558666.csv
41.8583333333,-119.266666633,558690,1867.12,6125.72,32013.0,NV,Humboldt,County,Nevada,16040205,558690,E:\or_statewide\climate_data\gridmet_historical_558690.csv
41.8583333333,-119.224999967,558691,1820.24,5971.92,32013.0,NV,Humboldt,County,Nevada,16040205,558691,E:\or_statewide\climate_data\gridmet_historical_558691.csv
41.8583333333,-119.016666633,558696,1500.48,4922.83,32013.0,NV,Humboldt,County,Nevada,16040205,558696,E:\or_statewide\climate_data\gridmet_historical_558696.csv
41.8583333333,-118.974999967,558697,1566.56,5139.63,32013.0,NV,Humboldt,County,Nevada,16040205,558697,E:\or_statewide\climate_data\gridmet_historical_558697.csv
41.8583333333,-118.266666633,558714,1351.08,4432.68,32013.0,NV,Humboldt,County,Nevada,16040201,558714,E:\or_statewide\climate_data\gridmet_historical_558714.csv
41.8583333333,-118.224999967,558715,1355.44,4446.98,32013.0,NV,Humboldt,County,Nevada,16040201,558715,E:\or_statewide\climate_data\gridmet_historical_558715.csv
41.8583333333,-117.766666633,558726,1329.32,4361.29,32013.0,NV,Humboldt,County,Nevada,16040201,558726,E:\or_statewide\climate_data\gridmet_historical_558726.csv
41.8583333333,-117.724999967,558727,1324.64,4345.93,32013.0,NV,Humboldt,County,Nevada,16040201,558727,E:\or_statewide\climate_data\gridmet_historical_558727.csv
41.9,-124.1833333,559958,5.53333,18.154,6015.0,CA,Del Norte,County,California,18010101,559958,E:\or_statewide\climate_data\gridmet_historical_559958.csv
41.9,-124.141666633,559959,46.1,151.247,6015.0,CA,Del Norte,County,California,18010101,559959,E:\or_statewide\climate_data\gridmet_historical_559959.csv
41.9,-123.4333333,559976,743.367,2438.87,6093.0,CA,Siskiyou,County,California,18010209,559976,E:\or_statewide\climate_data\gridmet_historical_559976.csv
41.9,-122.5583333,559997,741.3,2432.09,6093.0,CA,Siskiyou,County,California,18010206,559997,E:\or_statewide\climate_data\gridmet_historical_559997.csv
41.9,-122.516666633,559998,744.8,2443.57,6093.0,CA,Siskiyou,County,California,18010206,559998,E:\or_statewide\climate_data\gridmet_historical_559998.csv
41.9,-122.474999967,559999,739.167,2425.09,6093.0,CA,Siskiyou,County,California,18010206,559999,E:\or_statewide\climate_data\gridmet_historical_559999.csv
41.9,-122.391666633,560001,825.333,2707.79,6093.0,CA,Siskiyou,County,California,18010206,560001,E:\or_statewide\climate_data\gridmet_historical_560001.csv
41.9,-122.349999967,560002,959.133,3146.76,6093.0,CA,Siskiyou,County,California,18010206,560002,E:\or_statewide\climate_data\gridmet_historical_560002.csv
41.9,-122.099999967,560008,1335.04,4380.05,6093.0,CA,Siskiyou,County,California,18010205,560008,E:\or_statewide\climate_data\gridmet_historical_560008.csv
41.9,-122.0583333,560009,1327.96,4356.82,6093.0,CA,Siskiyou,County,California,18010205,560009,E:\or_statewide\climate_data\gridmet_historical_560009.csv
41.9,-122.016666633,560010,1293.2,4242.78,6093.0,CA,Siskiyou,County,California,18010205,560010,E:\or_statewide\climate_data\gridmet_historical_560010.csv
41.9,-121.974999967,560011,1292.96,4241.99,6093.0,CA,Siskiyou,County,California,18010205,560011,E:\or_statewide\climate_data\gridmet_historical_560011.csv
41.9,-121.9333333,560012,1291.84,4238.32,6093.0,CA,Siskiyou,County,California,18010205,560012,E:\or_statewide\climate_data\gridmet_historical_560012.csv
41.9,-121.891666633,560013,1328.8,4359.58,6093.0,CA,Siskiyou,County,California,18010205,560013,E:\or_statewide\climate_data\gridmet_historical_560013.csv
41.9,-121.849999967,560014,1539.24,5050.0,6093.0,CA,Siskiyou,County,California,18010204,560014,E:\or_statewide\climate_data\gridmet_historical_560014.csv
41.9,-121.8083333,560015,1302.24,4272.44,6093.0,CA,Siskiyou,County,California,18010204,560015,E:\or_statewide\climate_data\gridmet_historical_560015.csv
41.9,-121.766666633,560016,1277.4,4190.95,6093.0,CA,Siskiyou,County,California,18010204,560016,E:\or_statewide\climate_data\gridmet_historical_560016.csv
41.9,-121.724999967,560017,1280.6,4201.44,6093.0,CA,Siskiyou,County,California,18010204,560017,E:\or_statewide\climate_data\gridmet_historical_560017.csv
41.9,-121.6833333,560018,1250.6,4103.02,6093.0,CA,Siskiyou,County,California,18010204,560018,E:\or_statewide\climate_data\gridmet_historical_560018.csv
41.9,-121.641666633,560019,1295.48,4250.26,6093.0,CA,Siskiyou,County,California,18010204,560019,E:\or_statewide\climate_data\gridmet_historical_560019.csv
41.9,-121.599999967,560020,1313.04,4307.87,6093.0,CA,Siskiyou,County,California,18010204,560020,E:\or_statewide\climate_data\gridmet_historical_560020.csv
41.9,-121.5583333,560021,1297.76,4257.74,6093.0,CA,Siskiyou,County,California,18010204,560021,E:\or_statewide\climate_data\gridmet_historical_560021.csv
41.9,-121.474999967,560023,1229.0,4032.15,6093.0,CA,Siskiyou,County,California,18010204,560023,E:\or_statewide\climate_data\gridmet_historical_560023.csv
41.9,-121.4333333,560024,1229.8,4034.78,6049.0,CA,Modoc,County,California,18010204,560024,E:\or_statewide\climate_data\gridmet_historical_560024.csv
41.9,-121.391666633,560025,1233.32,4046.33,6049.0,CA,Modoc,County,California,18010204,560025,E:\or_statewide\climate_data\gridmet_historical_560025.csv
41.9,-121.349999967,560026,1232.84,4044.75,6049.0,CA,Modoc,County,California,18010204,560026,E:\or_statewide\climate_data\gridmet_historical_560026.csv
41.9,-121.3083333,560027,1313.08,4308.01,6049.0,CA,Modoc,County,California,18010204,560027,E:\or_statewide\climate_data\gridmet_historical_560027.csv
41.9,-121.266666633,560028,1396.44,4581.5,6049.0,CA,Modoc,County,California,18010204,560028,E:\or_statewide\climate_data\gridmet_historical_560028.csv
41.9,-120.974999967,560035,1405.28,4610.5,6049.0,CA,Modoc,County,California,18010204,560035,E:\or_statewide\climate_data\gridmet_historical_560035.csv
41.9,-120.349999967,560050,1447.24,4748.16,6049.0,CA,Modoc,County,California,18020001,560050,E:\or_statewide\climate_data\gridmet_historical_560050.csv
41.9,-120.3083333,560051,1536.04,5039.5,6049.0,CA,Modoc,County,California,18020001,560051,E:\or_statewide\climate_data\gridmet_historical_560051.csv
41.9,-120.0583333,560057,1599.0,5246.06,6049.0,CA,Modoc,County,California,18080001,560057,E:\or_statewide\climate_data\gridmet_historical_560057.csv
41.9,-120.016666633,560058,1620.64,5317.06,6049.0,CA,Modoc,County,California,18080001,560058,E:\or_statewide\climate_data\gridmet_historical_560058.csv
41.9,-119.891666633,560061,1794.08,5886.09,32031.0,NV,Washoe,County,Nevada,17120007,560061,E:\or_statewide\climate_data\gridmet_historical_560061.csv
41.9,-119.849999967,560062,1984.2,6509.84,32031.0,NV,Washoe,County,Nevada,17120007,560062,E:\or_statewide\climate_data\gridmet_historical_560062.csv
41.9,-119.474999967,560071,1778.72,5835.7,32031.0,NV,Washoe,County,Nevada,17120008,560071,E:\or_statewide\climate_data\gridmet_historical_560071.csv
41.9,-119.4333333,560072,1822.28,5978.61,32031.0,NV,Washoe,County,Nevada,17120008,560072,E:\or_statewide\climate_data\gridmet_historical_560072.csv
41.9,-119.224999967,560077,1730.28,5676.77,32013.0,NV,Humboldt,County,Nevada,16040205,560077,E:\or_statewide\climate_data\gridmet_historical_560077.csv
41.9,-119.099999967,560080,1686.6,5533.46,32013.0,NV,Humboldt,County,Nevada,16040205,560080,E:\or_statewide\climate_data\gridmet_historical_560080.csv
41.9,-119.0583333,560081,1705.96,5596.98,32013.0,NV,Humboldt,County,Nevada,16040205,560081,E:\or_statewide\climate_data\gridmet_historical_560081.csv
41.9,-118.8083333,560087,1312.0,4304.46,32013.0,NV,Humboldt,County,Nevada,16040205,560087,E:\or_statewide\climate_data\gridmet_historical_560087.csv
41.9,-118.766666633,560088,1299.36,4262.99,32013.0,NV,Humboldt,County,Nevada,16040205,560088,E:\or_statewide\climate_data\gridmet_historical_560088.csv
41.9,-118.724999967,560089,1325.84,4349.87,32013.0,NV,Humboldt,County,Nevada,16040205,560089,E:\or_statewide\climate_data\gridmet_historical_560089.csv
41.9,-118.3083333,560099,1492.0,4895.01,32013.0,NV,Humboldt,County,Nevada,16040201,560099,E:\or_statewide\climate_data\gridmet_historical_560099.csv
41.9,-118.266666633,560100,1418.0,4652.23,32013.0,NV,Humboldt,County,Nevada,16040201,560100,E:\or_statewide\climate_data\gridmet_historical_560100.csv
41.9,-117.766666633,560112,1378.64,4523.1,32013.0,NV,Humboldt,County,Nevada,16040201,560112,E:\or_statewide\climate_data\gridmet_historical_560112.csv
41.9,-117.724999967,560113,1328.12,4357.35,32013.0,NV,Humboldt,County,Nevada,16040201,560113,E:\or_statewide\climate_data\gridmet_historical_560113.csv
41.9416666667,-124.224999967,561343,0.7,2.29659,,,,,,18010101,561343,E:\or_statewide\climate_data\gridmet_historical_561343.csv
41.9416666667,-124.1833333,561344,72.8,238.845,6015.0,CA,Del Norte,County,California,18010101,561344,E:\or_statewide\climate_data\gridmet_historical_561344.csv
41.9416666667,-124.141666633,561345,166.5,546.26,6015.0,CA,Del Norte,County,California,18010101,561345,E:\or_statewide\climate_data\gridmet_historical_561345.csv
41.9416666667,-122.6833333,561380,1360.6,4463.91,6093.0,CA,Siskiyou,County,California,18010206,561380,E:\or_statewide\climate_data\gridmet_historical_561380.csv
41.9416666667,-122.599999967,561382,868.567,2849.63,6093.0,CA,Siskiyou,County,California,18010206,561382,E:\or_statewide\climate_data\gridmet_historical_561382.csv
41.9416666667,-122.391666633,561387,830.467,2724.63,6093.0,CA,Siskiyou,County,California,18010206,561387,E:\or_statewide\climate_data\gridmet_historical_561387.csv
41.9416666667,-122.349999967,561388,941.9,3090.22,6093.0,CA,Siskiyou,County,California,18010206,561388,E:\or_statewide\climate_data\gridmet_historical_561388.csv
41.9416666667,-122.3083333,561389,1031.36,3383.73,6093.0,CA,Siskiyou,County,California,18010206,561389,E:\or_statewide\climate_data\gridmet_historical_561389.csv
41.9416666667,-122.224999967,561391,1361.04,4465.35,6093.0,CA,Siskiyou,County,California,18010206,561391,E:\or_statewide\climate_data\gridmet_historical_561391.csv
41.9416666667,-122.099999967,561394,1375.96,4514.3,6093.0,CA,Siskiyou,County,California,18010205,561394,E:\or_statewide\climate_data\gridmet_historical_561394.csv
41.9416666667,-122.0583333,561395,1359.68,4460.89,6093.0,CA,Siskiyou,County,California,18010205,561395,E:\or_statewide\climate_data\gridmet_historical_561395.csv
41.9416666667,-122.016666633,561396,1315.84,4317.06,6093.0,CA,Siskiyou,County,California,18010205,561396,E:\or_statewide\climate_data\gridmet_historical_561396.csv
41.9416666667,-121.974999967,561397,1293.28,4243.04,6093.0,CA,Siskiyou,County,California,18010205,561397,E:\or_statewide\climate_data\gridmet_historical_561397.csv
41.9416666667,-121.9333333,561398,1292.52,4240.55,6093.0,CA,Siskiyou,County,California,18010205,561398,E:\or_statewide\climate_data\gridmet_historical_561398.csv
41.9416666667,-121.891666633,561399,1328.4,4358.27,6093.0,CA,Siskiyou,County,California,18010205,561399,E:\or_statewide\climate_data\gridmet_historical_561399.csv
41.9416666667,-121.849999967,561400,1331.52,4368.5,6093.0,CA,Siskiyou,County,California,18010204,561400,E:\or_statewide\climate_data\gridmet_historical_561400.csv
41.9416666667,-121.8083333,561401,1269.84,4166.14,6093.0,CA,Siskiyou,County,California,18010204,561401,E:\or_statewide\climate_data\gridmet_historical_561401.csv
41.9416666667,-121.766666633,561402,1245.4,4085.96,6093.0,CA,Siskiyou,County,California,18010204,561402,E:\or_statewide\climate_data\gridmet_historical_561402.csv
41.9416666667,-121.724999967,561403,1244.32,4082.41,6093.0,CA,Siskiyou,County,California,18010204,561403,E:\or_statewide\climate_data\gridmet_historical_561403.csv
41.9416666667,-121.6833333,561404,1244.0,4081.36,6093.0,CA,Siskiyou,County,California,18010204,561404,E:\or_statewide\climate_data\gridmet_historical_561404.csv
41.9416666667,-121.641666633,561405,1244.0,4081.36,6093.0,CA,Siskiyou,County,California,18010204,561405,E:\or_statewide\climate_data\gridmet_historical_561405.csv
41.9416666667,-121.599999967,561406,1250.08,4101.31,6093.0,CA,Siskiyou,County,California,18010204,561406,E:\or_statewide\climate_data\gridmet_historical_561406.csv
41.9416666667,-121.5583333,561407,1304.68,4280.45,6093.0,CA,Siskiyou,County,California,18010204,561407,E:\or_statewide\climate_data\gridmet_historical_561407.csv
41.9416666667,-121.516666633,561408,1230.64,4037.53,6093.0,CA,Siskiyou,County,California,18010204,561408,E:\or_statewide\climate_data\gridmet_historical_561408.csv
41.9416666667,-121.474999967,561409,1230.16,4035.96,6093.0,CA,Siskiyou,County,California,18010204,561409,E:\or_statewide\climate_data\gridmet_historical_561409.csv
41.9416666667,-121.4333333,561410,1231.08,4038.98,6049.0,CA,Modoc,County,California,18010204,561410,E:\or_statewide\climate_data\gridmet_historical_561410.csv
41.9416666667,-121.391666633,561411,1231.4,4040.03,6049.0,CA,Modoc,County,California,18010204,561411,E:\or_statewide\climate_data\gridmet_historical_561411.csv
41.9416666667,-121.349999967,561412,1235.68,4054.07,6049.0,CA,Modoc,County,California,18010204,561412,E:\or_statewide\climate_data\gridmet_historical_561412.csv
41.9416666667,-121.3083333,561413,1330.52,4365.22,6049.0,CA,Modoc,County,California,18010204,561413,E:\or_statewide\climate_data\gridmet_historical_561413.csv
41.9416666667,-121.266666633,561414,1426.56,4680.32,6049.0,CA,Modoc,County,California,18010204,561414,E:\or_statewide\climate_data\gridmet_historical_561414.csv
41.9416666667,-121.224999967,561415,1418.32,4653.28,6049.0,CA,Modoc,County,California,18010204,561415,E:\or_statewide\climate_data\gridmet_historical_561415.csv
41.9416666667,-121.016666633,561420,1429.56,4690.16,6049.0,CA,Modoc,County,California,18010204,561420,E:\or_statewide\climate_data\gridmet_historical_561420.csv
41.9416666667,-120.849999967,561424,1526.64,5008.66,6049.0,CA,Modoc,County,California,18010204,561424,E:\or_statewide\climate_data\gridmet_historical_561424.csv
41.9416666667,-120.8083333,561425,1577.6,5175.85,6049.0,CA,Modoc,County,California,18010204,561425,E:\or_statewide\climate_data\gridmet_historical_561425.csv
41.9416666667,-120.349999967,561436,1435.48,4709.58,6049.0,CA,Modoc,County,California,18020001,561436,E:\or_statewide\climate_data\gridmet_historical_561436.csv
41.9416666667,-120.3083333,561437,1488.4,4883.2,6049.0,CA,Modoc,County,California,18020001,561437,E:\or_statewide\climate_data\gridmet_historical_561437.csv
41.9416666667,-120.0583333,561443,1689.48,5542.91,6049.0,CA,Modoc,County,California,17120007,561443,E:\or_statewide\climate_data\gridmet_historical_561443.csv
41.9416666667,-120.016666633,561444,1611.2,5286.09,6049.0,CA,Modoc,County,California,17120007,561444,E:\or_statewide\climate_data\gridmet_historical_561444.csv
41.9416666667,-119.891666633,561447,1729.92,5675.59,32031.0,NV,Washoe,County,Nevada,17120007,561447,E:\or_statewide\climate_data\gridmet_historical_561447.csv
41.9416666667,-119.849999967,561448,1993.88,6541.6,32031.0,NV,Washoe,County,Nevada,17120007,561448,E:\or_statewide\climate_data\gridmet_historical_561448.csv
41.9416666667,-119.766666633,561450,1569.36,5148.82,32031.0,NV,Washoe,County,Nevada,17120007,561450,E:\or_statewide\climate_data\gridmet_historical_561450.csv
41.9416666667,-119.5583333,561455,1696.44,5565.75,32031.0,NV,Washoe,County,Nevada,17120008,561455,E:\or_statewide\climate_data\gridmet_historical_561455.csv
41.9416666667,-119.516666633,561456,1639.4,5378.61,32031.0,NV,Washoe,County,Nevada,17120008,561456,E:\or_statewide\climate_data\gridmet_historical_561456.csv
41.9416666667,-119.474999967,561457,1805.6,5923.88,32031.0,NV,Washoe,County,Nevada,17120008,561457,E:\or_statewide\climate_data\gridmet_historical_561457.csv
41.9416666667,-119.4333333,561458,1862.04,6109.06,32031.0,NV,Washoe,County,Nevada,17120008,561458,E:\or_statewide\climate_data\gridmet_historical_561458.csv
41.9416666667,-118.724999967,561475,1546.0,5072.18,32013.0,NV,Humboldt,County,Nevada,17120009,561475,E:\or_statewide\climate_data\gridmet_historical_561475.csv
41.9416666667,-118.641666633,561477,1387.28,4551.44,32013.0,NV,Humboldt,County,Nevada,17120009,561477,E:\or_statewide\climate_data\gridmet_historical_561477.csv
41.9416666667,-118.599999967,561478,1296.6,4253.94,32013.0,NV,Humboldt,County,Nevada,17120009,561478,E:\or_statewide\climate_data\gridmet_historical_561478.csv
41.9416666667,-118.516666633,561480,1465.68,4808.66,32013.0,NV,Humboldt,County,Nevada,17120009,561480,E:\or_statewide\climate_data\gridmet_historical_561480.csv
41.9416666667,-117.891666633,561495,1544.56,5067.45,32013.0,NV,Humboldt,County,Nevada,16040201,561495,E:\or_statewide\climate_data\gridmet_historical_561495.csv
41.9416666667,-117.849999967,561496,1495.08,4905.12,32013.0,NV,Humboldt,County,Nevada,16040201,561496,E:\or_statewide\climate_data\gridmet_historical_561496.csv
41.9416666667,-117.8083333,561497,1393.92,4573.23,32013.0,NV,Humboldt,County,Nevada,16040201,561497,E:\or_statewide\climate_data\gridmet_historical_561497.csv
41.9416666667,-117.766666633,561498,1366.84,4484.38,32013.0,NV,Humboldt,County,Nevada,16040201,561498,E:\or_statewide\climate_data\gridmet_historical_561498.csv
41.9416666667,-117.724999967,561499,1341.4,4400.92,32013.0,NV,Humboldt,County,Nevada,16040201,561499,E:\or_statewide\climate_data\gridmet_historical_561499.csv
41.9416666667,-117.6833333,561500,1358.36,4456.56,32013.0,NV,Humboldt,County,Nevada,16040201,561500,E:\or_statewide\climate_data\gridmet_historical_561500.csv
41.9416666667,-117.641666633,561501,1403.32,4604.07,32013.0,NV,Humboldt,County,Nevada,16040201,561501,E:\or_statewide\climate_data\gridmet_historical_561501.csv
41.9416666667,-116.5583333,561527,1603.88,5262.07,32007.0,NV,Elko,County,Nevada,17050105,561527,E:\or_statewide\climate_data\gridmet_historical_561527.csv
41.9833333333,-124.224999967,562729,1.33333,4.37444,,,,,,17100312,562729,E:\or_statewide\climate_data\gridmet_historical_562729.csv
41.9833333333,-124.1833333,562730,123.6,405.512,6015.0,CA,Del Norte,County,California,17100312,562730,E:\or_statewide\climate_data\gridmet_historical_562730.csv
41.9833333333,-123.724999967,562741,639.167,2097.0,6015.0,CA,Del Norte,County,California,17100311,562741,E:\or_statewide\climate_data\gridmet_historical_562741.csv
41.9833333333,-122.641666633,562767,945.833,3103.13,6093.0,CA,Siskiyou,County,California,18010206,562767,E:\or_statewide\climate_data\gridmet_historical_562767.csv
41.9833333333,-122.3083333,562775,890.52,2921.65,6093.0,CA,Siskiyou,County,California,18010206,562775,E:\or_statewide\climate_data\gridmet_historical_562775.csv
41.9833333333,-122.266666633,562776,995.52,3266.14,6093.0,CA,Siskiyou,County,California,18010206,562776,E:\or_statewide\climate_data\gridmet_historical_562776.csv
41.9833333333,-122.224999967,562777,1044.72,3427.56,6093.0,CA,Siskiyou,County,California,18010206,562777,E:\or_statewide\climate_data\gridmet_historical_562777.csv
41.9833333333,-122.1833333,562778,958.52,3144.75,6093.0,CA,Siskiyou,County,California,18010206,562778,E:\or_statewide\climate_data\gridmet_historical_562778.csv
41.9833333333,-122.016666633,562782,1344.84,4412.2,6093.0,CA,Siskiyou,County,California,18010205,562782,E:\or_statewide\climate_data\gridmet_historical_562782.csv
41.9833333333,-121.974999967,562783,1361.68,4467.45,6093.0,CA,Siskiyou,County,California,18010205,562783,E:\or_statewide\climate_data\gridmet_historical_562783.csv
41.9833333333,-121.9333333,562784,1346.8,4418.64,6093.0,CA,Siskiyou,County,California,18010205,562784,E:\or_statewide\climate_data\gridmet_historical_562784.csv
41.9833333333,-121.891666633,562785,1284.12,4212.99,6093.0,CA,Siskiyou,County,California,18010204,562785,E:\or_statewide\climate_data\gridmet_historical_562785.csv
41.9833333333,-121.849999967,562786,1257.08,4124.28,6093.0,CA,Siskiyou,County,California,18010204,562786,E:\or_statewide\climate_data\gridmet_historical_562786.csv
41.9833333333,-121.8083333,562787,1246.0,4087.93,6093.0,CA,Siskiyou,County,California,18010204,562787,E:\or_statewide\climate_data\gridmet_historical_562787.csv
41.9833333333,-121.766666633,562788,1244.4,4082.68,6093.0,CA,Siskiyou,County,California,18010204,562788,E:\or_statewide\climate_data\gridmet_historical_562788.csv
41.9833333333,-121.724999967,562789,1244.24,4082.15,6093.0,CA,Siskiyou,County,California,18010204,562789,E:\or_statewide\climate_data\gridmet_historical_562789.csv
41.9833333333,-121.6833333,562790,1244.36,4082.55,6093.0,CA,Siskiyou,County,California,18010204,562790,E:\or_statewide\climate_data\gridmet_historical_562790.csv
41.9833333333,-121.641666633,562791,1245.64,4086.75,6093.0,CA,Siskiyou,County,California,18010204,562791,E:\or_statewide\climate_data\gridmet_historical_562791.csv
41.9833333333,-121.599999967,562792,1252.76,4110.1,6093.0,CA,Siskiyou,County,California,18010204,562792,E:\or_statewide\climate_data\gridmet_historical_562792.csv
41.9833333333,-121.5583333,562793,1262.8,4143.04,6093.0,CA,Siskiyou,County,California,18010204,562793,E:\or_statewide\climate_data\gridmet_historical_562793.csv
41.9833333333,-121.516666633,562794,1233.84,4048.03,6093.0,CA,Siskiyou,County,California,18010204,562794,E:\or_statewide\climate_data\gridmet_historical_562794.csv
41.9833333333,-121.474999967,562795,1232.48,4043.57,6093.0,CA,Siskiyou,County,California,18010204,562795,E:\or_statewide\climate_data\gridmet_historical_562795.csv
41.9833333333,-121.4333333,562796,1232.72,4044.36,6049.0,CA,Modoc,County,California,18010204,562796,E:\or_statewide\climate_data\gridmet_historical_562796.csv
41.9833333333,-121.391666633,562797,1233.28,4046.19,6049.0,CA,Modoc,County,California,18010204,562797,E:\or_statewide\climate_data\gridmet_historical_562797.csv
41.9833333333,-121.349999967,562798,1243.6,4080.05,6049.0,CA,Modoc,County,California,18010204,562798,E:\or_statewide\climate_data\gridmet_historical_562798.csv
41.9833333333,-121.3083333,562799,1391.32,4564.7,6049.0,CA,Modoc,County,California,18010204,562799,E:\or_statewide\climate_data\gridmet_historical_562799.csv
41.9833333333,-121.266666633,562800,1503.04,4931.23,6049.0,CA,Modoc,County,California,18010204,562800,E:\or_statewide\climate_data\gridmet_historical_562800.csv
41.9833333333,-121.224999967,562801,1471.2,4826.77,6049.0,CA,Modoc,County,California,18010204,562801,E:\or_statewide\climate_data\gridmet_historical_562801.csv
41.9833333333,-121.1833333,562802,1382.8,4536.75,6049.0,CA,Modoc,County,California,18010204,562802,E:\or_statewide\climate_data\gridmet_historical_562802.csv
41.9833333333,-121.016666633,562806,1461.08,4793.57,6049.0,CA,Modoc,County,California,18010204,562806,E:\or_statewide\climate_data\gridmet_historical_562806.csv
41.9833333333,-120.974999967,562807,1468.24,4817.06,6049.0,CA,Modoc,County,California,18010204,562807,E:\or_statewide\climate_data\gridmet_historical_562807.csv
41.9833333333,-120.849999967,562810,1606.68,5271.26,6049.0,CA,Modoc,County,California,18010204,562810,E:\or_statewide\climate_data\gridmet_historical_562810.csv
41.9833333333,-120.8083333,562811,1604.64,5264.57,6049.0,CA,Modoc,County,California,18010204,562811,E:\or_statewide\climate_data\gridmet_historical_562811.csv
41.9833333333,-120.641666633,562815,1694.8,5560.37,6049.0,CA,Modoc,County,California,18020001,562815,E:\or_statewide\climate_data\gridmet_historical_562815.csv
41.9833333333,-120.516666633,562818,1630.28,5348.69,6049.0,CA,Modoc,County,California,18020001,562818,E:\or_statewide\climate_data\gridmet_historical_562818.csv
41.9833333333,-120.474999967,562819,1437.32,4715.62,6049.0,CA,Modoc,County,California,18020001,562819,E:\or_statewide\climate_data\gridmet_historical_562819.csv
41.9833333333,-120.349999967,562822,1434.2,4705.38,6049.0,CA,Modoc,County,California,18020001,562822,E:\or_statewide\climate_data\gridmet_historical_562822.csv
41.9833333333,-120.3083333,562823,1452.0,4763.78,6049.0,CA,Modoc,County,California,18020001,562823,E:\or_statewide\climate_data\gridmet_historical_562823.csv
41.9833333333,-120.266666633,562824,1760.16,5774.8,6049.0,CA,Modoc,County,California,18020001,562824,E:\or_statewide\climate_data\gridmet_historical_562824.csv
41.9833333333,-119.8083333,562835,1525.56,5005.12,32031.0,NV,Washoe,County,Nevada,17120007,562835,E:\or_statewide\climate_data\gridmet_historical_562835.csv
41.9833333333,-119.766666633,562836,1450.36,4758.4,32031.0,NV,Washoe,County,Nevada,17120007,562836,E:\or_statewide\climate_data\gridmet_historical_562836.csv
41.9833333333,-119.516666633,562842,1599.32,5247.11,32031.0,NV,Washoe,County,Nevada,17120008,562842,E:\or_statewide\climate_data\gridmet_historical_562842.csv
41.9833333333,-118.641666633,562863,1379.28,4525.2,32013.0,NV,Humboldt,County,Nevada,17120009,562863,E:\or_statewide\climate_data\gridmet_historical_562863.csv
41.9833333333,-118.599999967,562864,1273.0,4176.51,32013.0,NV,Humboldt,County,Nevada,17120009,562864,E:\or_statewide\climate_data\gridmet_historical_562864.csv
41.9833333333,-118.349999967,562870,1887.28,6191.86,32013.0,NV,Humboldt,County,Nevada,17120009,562870,E:\or_statewide\climate_data\gridmet_historical_562870.csv
41.9833333333,-118.141666633,562875,1726.6,5664.7,32013.0,NV,Humboldt,County,Nevada,16040201,562875,E:\or_statewide\climate_data\gridmet_historical_562875.csv
41.9833333333,-118.099999967,562876,1659.0,5442.91,32013.0,NV,Humboldt,County,Nevada,16040201,562876,E:\or_statewide\climate_data\gridmet_historical_562876.csv
41.9833333333,-118.0583333,562877,1619.32,5312.73,32013.0,NV,Humboldt,County,Nevada,16040201,562877,E:\or_statewide\climate_data\gridmet_historical_562877.csv
41.9833333333,-117.8083333,562883,1382.0,4534.12,32013.0,NV,Humboldt,County,Nevada,16040201,562883,E:\or_statewide\climate_data\gridmet_historical_562883.csv
41.9833333333,-117.766666633,562884,1357.24,4452.89,32013.0,NV,Humboldt,County,Nevada,16040201,562884,E:\or_statewide\climate_data\gridmet_historical_562884.csv
41.9833333333,-117.724999967,562885,1346.92,4419.03,32013.0,NV,Humboldt,County,Nevada,16040201,562885,E:\or_statewide\climate_data\gridmet_historical_562885.csv
41.9833333333,-117.6833333,562886,1374.6,4509.84,32013.0,NV,Humboldt,County,Nevada,16040201,562886,E:\or_statewide\climate_data\gridmet_historical_562886.csv
41.9833333333,-117.641666633,562887,1416.2,4646.33,32013.0,NV,Humboldt,County,Nevada,16040201,562887,E:\or_statewide\climate_data\gridmet_historical_562887.csv
41.9833333333,-117.599999967,562888,1488.36,4883.07,32013.0,NV,Humboldt,County,Nevada,16040201,562888,E:\or_statewide\climate_data\gridmet_historical_562888.csv
41.9833333333,-117.4333333,562892,1785.4,5857.61,32013.0,NV,Humboldt,County,Nevada,16040201,562892,E:\or_statewide\climate_data\gridmet_historical_562892.csv
41.9833333333,-116.599999967,562912,1587.4,5208.01,32007.0,NV,Elko,County,Nevada,17050105,562912,E:\or_statewide\climate_data\gridmet_historical_562912.csv
42.025,-124.266666633,564114,4.53333,14.8731,,,,,,17100312,564114,E:\or_statewide\climate_data\gridmet_historical_564114.csv
42.025,-124.224999967,564115,124.367,408.028,41015.0,OR,Curry,County,Oregon,17100312,564115,E:\or_statewide\climate_data\gridmet_historical_564115.csv
42.025,-124.1833333,564116,153.367,503.173,41015.0,OR,Curry,County,Oregon,17100312,564116,E:\or_statewide\climate_data\gridmet_historical_564116.csv
42.025,-124.141666633,564117,212.7,697.835,41015.0,OR,Curry,County,Oregon,17100312,564117,E:\or_statewide\climate_data\gridmet_historical_564117.csv
42.025,-123.724999967,564127,566.5,1858.6,41033.0,OR,Josephine,County,Oregon,17100311,564127,E:\or_statewide\climate_data\gridmet_historical_564127.csv
