# 21 - Garden Vegetables (general)
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,13.954551237238302,10.271026871162336,10.640750146185871,1.3954551237238295,0.6970992495225722,0.10000000000000005,47.7000003457,0.0,5.850000023850001,0.0,41.85000032185,38.91142391534589,0.8773584909548673,0.8157531160029359,-31.578973450687656,0
1979-02,1979,2,29.066605982670307,21.779153560953834,22.045529035769547,2.9066605982670315,0.7589134632572855,0.10000000000000005,28.4000003338,0.0,0.0,0.0,28.4000003338,15.075488600534499,1.0,0.530827057160015,-6.620846772846166,0
1979-03,1979,3,61.276299721858315,33.38720496749509,34.67529236392171,6.127629972185831,0.6417646173222271,0.10000000000000005,29.000000596,0.0,0.0,0.0,29.000000596,15.552217703639293,1.0,0.5362833580694625,4.387204371495089,0
1979-04,1979,4,83.87912666195714,28.817829174711054,35.79570521906441,8.387912666195714,0.30587348024315536,0.10000000000000005,29.700000554200003,0.0,0.0,0.0,29.700000554200003,7.333273848175834,1.0,0.24691157277230436,-0.8821713794889452,0
1979-05,1979,5,137.83684589771852,62.19489206650303,78.33289478599931,22.076819517265164,0.5204341974793035,0.15320692148672035,26.200000107300003,40.024649729758146,0.0,0.0,26.200000107300003,11.233441234668174,1.0,0.4287572972771952,35.99489195920303,14
1979-06,1979,6,162.21950707980673,148.9659799663351,148.9659799663351,64.76641751630048,0.9221738046880801,0.3972922857724682,5.4000002742,150.47457367825857,0.0,4.683061329007938,5.4000002742,2.974268947876948,1.0,0.55079051793522,143.56597969213513,30
1979-07,1979,7,187.50396183317997,179.785858202448,179.785858202448,154.67127899398548,0.9576011973419385,0.8132995090521551,0.0,167.32961882168752,0.0,16.732961882168762,0.0,0.0,0.0,0.0,179.785858202448,31
1979-08,1979,8,134.1897573340522,133.2437562118971,133.2437562118971,125.17443107687485,0.9903639168016587,0.9259046903165037,31.5000004174,96.54258598161795,0.030113546034676416,9.654258598161796,31.469886871365322,29.426698869966174,0.9990440144242652,0.9341809041282243,101.77386934053177,31
1979-09,1979,9,111.3660649480568,38.13324914262508,43.02252727832524,37.724743337167496,0.3616676419485301,0.3501207219963963,4.8999999165,33.209322458103834,0.0,3.3209322458103836,4.8999999165,3.266969332133045,1.0,0.6667284464907899,33.233249226125075,9
1979-10,1979,10,61.00074726372253,22.949368999978418,26.173206485200218,6.100074726372254,0.5910218591394356,0.10000000000000005,39.2000008823,0.0,0.0,0.0,39.2000008823,23.875435436990053,1.0,0.6090672168267869,-16.250631882321574,0
1979-11,1979,11,23.528864634627674,19.75729216467103,19.973121504105492,2.3528864634627666,0.9294863656765494,0.10000000000000005,38.500000804600006,0.0,0.0,18.691791869671405,19.808208934928594,11.234736709360927,0.5144989226224093,0.2918113370018058,-0.0509167702575708,0
