# 21 - Garden Vegetables (general)
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,12.800882427189313,9.65089530564506,10.076262972069769,1.280088242718931,0.7775366474239013,0.10000000000000005,70.200000614,0.0,23.037158786430727,0.0,47.162841827569274,42.16867690135815,0.6718353477929112,0.6006933978993219,-37.51194652192422,0
1979-02,1979,2,19.721522555373028,21.693674810910323,21.693674810910323,1.9721522555373028,1.1000000000000005,0.10000000000000005,176.00000053639997,0.0,11.753028213614174,72.06524403379971,92.18172828898612,73.76487412580458,0.5237598182275078,0.4191186017101669,-70.48805347807578,0
1979-03,1979,3,56.447969270599366,46.554790427217355,47.82351167759165,7.29136408748922,0.8984868151601604,0.12592295497302003,57.7000006438,0.0,3.3666794252105783,22.072284709444673,32.26103650914475,16.423316989065622,0.5591167443532996,0.2846328735843844,14.293753918072603,10
1979-04,1979,4,67.89579065707754,65.16502275726579,65.3467446525639,21.175100132004136,0.9604555785188643,0.2826193727309329,66.3000012636,0.0,0.31811199840114457,0.0,65.98188926519884,41.524443698843086,0.9952019307339621,0.6263113560699255,-0.8168665079330668,30
1979-05,1979,5,115.25625040252703,99.59680597710766,99.59680597710766,79.85266748085009,0.8699904345395119,0.670797317628717,50.8000014425,49.022432137509774,5.541042591364019,9.490012270701286,45.258958851135986,38.867562072422,0.8909243615349921,0.7651094678888108,58.925616182921985,31
1979-06,1979,6,134.20709062919747,130.9761506179738,130.9761506179738,122.83273572679829,0.9752416039772815,0.9139029773987005,16.2000004053,112.63005175427958,0.07398098485929493,11.263005175427956,16.126019420440702,15.136942491465762,0.9954332726538023,0.93437914276308,114.85013119753309,30
1979-07,1979,7,149.92297635974316,145.7647340120975,145.7647340120975,137.91943287825384,0.9699177553596665,0.9170431671287608,7.3999999761,163.96488493480283,0.0,16.396488493480284,7.3999999761,6.738316269889609,1.0,0.9105832826557498,138.36473403599751,31
1979-08,1979,8,110.89969168817636,104.13604094035377,104.13604094035377,88.82687714920027,0.9299489283546216,0.7811746218150403,31.500000029699997,54.405980690510575,0.0,5.440598069051058,31.500000029699997,25.61657592966685,1.0,0.813224631921082,72.63604091065378,31
1979-09,1979,9,84.24688214797733,42.940103344846335,43.974985361496756,24.113292033650005,0.5001938861341879,0.28606287498488464,61.4000005721,0.0,1.4425761696205854,15.25360415752345,55.741419487576486,49.637545203386765,0.907840699807831,0.8084290674411155,-1.7637169001096413,13
1979-10,1979,10,39.30536257449929,12.88264538028524,14.26960702801815,3.9305362574499303,0.5665252769999121,0.10000000000000005,137.0000051854,0.0,16.784863499090523,90.86615298599068,29.3489887003188,20.906254210803386,0.21422618678445496,0.15260038992342573,-16.466343320033555,0
1979-11,1979,11,17.712835063298773,19.484118569628652,19.484118569628652,1.7712835063298777,1.1000000000000005,0.10000000000000005,94.500001669,0.0,18.659684483661717,56.3561986157096,19.48411856962868,13.182248869175005,0.2061811452435169,0.13949469456463873,-2.9753977059954195e-14,0
1979-12,1979,12,15.137226483967137,16.650949132363852,16.650949132363852,1.513722648396714,1.1000000000000005,0.10000000000000005,168.70000395210002,0.0,38.86028057671245,113.18877424302373,16.650949132363827,5.39401791590278,0.09870153374205984,0.03197402364871512,2.453592884421596e-14,0
1980-01,1980,1,15.473594149388626,15.415458094947793,15.415458094947793,1.5473594149388628,1.0402074264964905,0.10000000000000005,225.30000361799998,0.0,82.09179609621984,129.56280997910898,13.64539754267115,7.477966957318385,0.060565456385021435,0.03319115329441985,1.7700605522766422,0
1980-02,1980,2,22.52774699344942,24.78052169279436,24.78052169279436,2.2527746993449416,1.1000000000000005,0.10000000000000005,114.80000031000002,0.0,16.27926488004288,72.74208515399725,25.778650275959876,9.588513829391,0.22455270214589315,0.08352363940329852,-0.9981285831655116,0
1980-03,1980,3,40.46571300881795,44.512284309699744,44.512284309699744,4.046571300881794,1.1000000000000005,0.10000000000000005,90.00000119219999,0.0,7.617100544711042,44.291049024276916,38.091851623212044,10.083574867330345,0.423242790206911,0.11203971926396214,6.420432686487705,0
1980-04,1980,4,80.5635954594395,68.7167089401188,69.79632191220432,11.15210425852479,0.874825969978414,0.1357917475909359,84.9000007809,0.0,6.107252638584834,23.131649824674113,55.661098317641056,34.0349905362398,0.6556077480056179,0.4008832770693763,13.05561062247774,14
1980-05,1980,5,97.51059104327237,68.24415862464288,70.41088774590901,31.836513396297534,0.7256526289738551,0.3260655343734147,41.09999972589999,22.688281856228137,0.04235543898177784,4.0409896292049154,39.285482843336105,23.905034829780575,0.9558511704461051,0.5816310216351738,28.9586757813068,31
1980-06,1980,6,97.40684209538432,92.11242575123127,92.11242575123127,70.39195944542185,0.9413337496485467,0.70116919972211,62.3000016214,56.46541158094556,0.13461824795909672,5.64654115809455,62.1653833734409,50.67558452728962,0.9978391935079364,0.8134122505364847,29.947042377790353,30
1980-07,1980,7,140.45717628736284,136.54950440432722,136.54950440432722,127.69009843325546,0.9684421479126405,0.9057207908366177,5.1999999881,110.0534265980929,8.565927730755843e-06,11.00534265980929,5.199991422172269,4.221314080934272,0.9999983527062019,0.8117911712681898,131.34951298215495,31
1980-08,1980,8,117.36428874375807,112.89231824591688,112.89231824591688,106.66036892455907,0.9618683338073163,0.9061103654522249,6.3999999165,113.68950083356322,0.08866169188013984,11.368950083356324,6.31133822461986,5.665499730973256,0.9861466104629847,0.8852343445141131,106.58098002129704,31
1980-09,1980,9,75.88317976859172,72.00986026367524,72.00986026367524,57.95300074328014,0.9396638131797957,0.7417860564625006,39.10000106689999,0.0,0.18785833293453225,0.0,38.91214273396546,35.41079343729671,0.9951954391864822,0.9056468662675723,33.09771752970978,30
1980-10,1980,10,45.370518119360426,41.1985460781016,41.23473210146027,14.179503761866654,0.9335304679665736,0.2252716903990546,36.4999998807,55.08629936329951,0.8148661971401389,7.7962338035820675,33.397529816307745,28.110866117128126,0.9150008198758176,0.7701607180550218,7.801016261793849,9
1980-11,1980,11,15.370641964356919,16.907706160792603,16.907706160792603,1.5370641964356917,1.1000000000000005,0.10000000000000005,169.90000301609996,0.0,46.87132767168464,106.12096918362276,16.907706160792607,6.001869745373816,0.09951563190490591,0.03532589546102051,2.942091015256665e-15,0
1980-12,1980,12,10.49514373306127,11.5446581063674,11.5446581063674,1.049514373306127,1.1000000000000005,0.10000000000000005,245.4000071287,0.0,117.80055768826938,116.27680399502849,11.322645445402149,4.460436074550573,0.04613954815194438,0.018176185594857373,0.22201266096524924,0
1981-01,1981,1,14.910917944973365,16.4020097394707,16.4020097394707,1.4910917944973368,1.1000000000000005,0.10000000000000005,49.90000021459999,0.0,5.695702977361038,28.74079438307338,15.46350285416558,8.574065235667758,0.3098898354241127,0.1718249538836498,0.9385068853051202,0
1981-02,1981,2,22.371845549218605,24.609030104140466,24.609030104140466,2.2371845549218605,1.1000000000000005,0.10000000000000005,102.30000185969999,0.0,21.656116494194134,58.70482644708164,21.939058918424223,10.40702637933076,0.21445805004493246,0.10173046129171674,2.669971185716246,0
1981-03,1981,3,51.34724912131431,53.80602702385648,54.19214450958782,5.803749154526306,1.0457019499774718,0.11359735651613675,70.2000009714,0.0,6.831731055557157,5.731752159999729,57.63651775584311,36.28525003534882,0.8210330051038696,0.5168838964850114,-3.8304907319866324,5
1981-04,1981,4,71.90574338464519,60.78528787365477,60.78528787365477,18.78745706417709,0.8680122170829371,0.2518563364782137,53.6000008584,0.0,1.9903954032453068,14.366552942743695,37.243052512411,13.192249209025352,0.6948330581336997,0.24612404846553113,23.542235361243776,30
1981-05,1981,5,89.54315140732307,80.17046759925533,80.17046759925533,54.233094535582005,0.8970373228067812,0.5848214163760692,55.40000128750002,36.22020129180801,2.664686240949036,3.6220201291808003,52.735315046550966,37.99877897301754,0.951900971497806,0.6858985214787577,27.435152552704388,31
1981-06,1981,6,101.58006543197595,97.7387222890669,97.7387222890669,89.54125545941628,0.9634653332407801,0.8742441047865172,89.200002134,0.0,2.7538994221372173,10.569584269963338,84.98139453660463,79.62502358059143,0.952706193985758,0.8926571936733294,21.862203847167446,30
1981-07,1981,7,140.74401889356767,134.7441683984905,134.7441683984905,127.86385029781627,0.9597275946494329,0.9072149624793068,4.9000001549,166.46355871289813,0.0,16.646355871289813,4.9000001549,3.608437217985668,1.0,0.7364157354928308,129.8441682435905,31
1981-08,1981,8,130.83978524900073,123.66573656790892,123.66573656790892,112.10888662836388,0.941222289875384,0.8381895138747759,1.6000000537,109.46232477984898,0.0,10.9462324779849,1.6000000537,0.0,1.0,0.0,122.06573651420894,31
1981-09,1981,9,81.9817130934338,62.980730283520515,62.9959744610543,36.69192490195342,0.8055958414399425,0.38211910861847254,68.100001365,0.0,7.47463457221388,0.0,60.62536679278612,44.29163813339048,0.8902403168518075,0.6503911489810068,2.3553634907343812,18
