# 42 - BlueGrass Seed
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,12.800882427189313,8.292830966792929,8.756893536820423,1.280088242718931,0.6673013340468176,0.10000000000000005,70.200000614,0.0,21.27850449132153,0.0,48.92149612267847,44.676452967152535,0.6968874030596809,0.6364167033674171,-40.62866515588555,0
1979-02,1979,2,19.721522555373028,18.735446427604373,18.735446427604373,1.9721522555373028,0.9499999999999995,0.10000000000000005,176.00000053639997,0.0,2.2580040368052283,0.0,173.74199649959476,157.97257350079028,0.9871704316481623,0.8975714376098465,-155.00655007199038,0
1979-03,1979,3,56.447969270599366,47.86545951143592,47.86545951143592,15.67011588403139,0.876152998226357,0.2637512197861007,57.7000006438,0.0,0.48529533822388554,14.789618850287923,50.03550678331079,38.036127925568096,0.8671664857024091,0.6592049826892882,5.440373056147729,28
1979-04,1979,4,67.89579065707754,67.32250081915116,67.32250081915116,42.3751078298248,0.988998943996237,0.5935861716378953,66.3000012636,0.0,0.0,0.0,66.3000012636,51.15090617489988,1.0,0.7715068657620484,1.0224995555511542,30
1979-05,1979,5,115.25625040252703,108.94644892804214,108.94644892804214,102.39320059026393,0.9474765482224102,0.8777648336398844,50.8000014425,0.0,2.063918724952116,8.38789997621936,48.736082717547895,46.215001298364726,0.9593716797963435,0.9097440942137573,68.59826618671357,31
1979-06,1979,6,134.20709062919747,133.5125015480932,133.5125015480932,131.14136279076016,0.994697081517494,0.9753150980822899,16.2000004053,112.03306201938109,0.0,11.20330620193811,16.2000004053,15.847037604024617,1.0,0.9782121733058781,117.3125011427932,30
1979-07,1979,7,149.92297635974316,140.9760249048777,140.9760249048777,131.57862641565933,0.9458710273425827,0.8818274970601455,7.3999999761,183.9985812628256,0.0,18.39985812628256,7.3999999761,6.418877872901326,1.0,0.8674159315719684,133.57602492877768,31
1979-08,1979,8,110.89969168817636,54.10213931947053,54.10213931947053,28.929489551115935,0.5045300306980497,0.24466361168506603,31.500000029699997,0.0,0.0,0.0,31.500000029699997,18.652083077102695,1.0,0.59212962093703,22.60213928977052,31
1979-09,1979,9,84.24688214797733,47.05358349235127,47.05358349235127,16.094003880476894,0.5549511278793882,0.18233763373302275,61.4000005721,0.0,0.2029141342068359,0.0,61.19708643789316,50.852771221026735,0.996695209571398,0.8282210219413924,-14.14350294554188,30
1979-10,1979,10,39.30536257449929,18.337931490828677,18.337931490828677,10.677751674918941,0.6527472246998919,0.2937199865800377,137.0000051854,0.0,0.825498745109957,55.09513224533192,81.07937419495813,74.85240741369563,0.5918202271980549,0.5463679166464193,-62.74144270412944,31
1979-11,1979,11,17.712835063298773,16.82719331013383,16.82719331013383,9.805423436635788,0.9499999999999995,0.5435870677833369,94.500001669,0.0,4.762580095510987,86.78370206428696,46.806437659825065,44.0438571718696,0.4953062098746984,0.4660725544338043,13.873473800931777,30
1979-12,1979,12,15.137226483967137,14.380365159768788,14.380365159768788,10.288601881296223,0.9499999999999995,0.6745989711401805,168.70000395210002,0.0,6.351176686994595,134.09498830440484,47.359060711150825,44.01066169891635,0.28072945821979806,0.26088121320621044,-13.873473800931773,31
