# 17 - Turfgrass (lawns) - Irrig.
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,12.800882427189313,8.292830966792929,8.756893536820423,1.280088242718931,0.6673013340468176,0.10000000000000005,70.200000614,0.0,21.27850449132153,0.0,48.92149612267847,44.676452967152535,0.6968874030596809,0.6364167033674171,-40.62866515588555,0
1979-02,1979,2,19.721522555373028,18.735446427604373,18.735446427604373,1.9721522555373028,0.9499999999999995,0.10000000000000005,176.00000053639997,0.0,2.2580040368052283,67.63521522787593,106.10678127171883,90.33735827291436,0.602879437206445,0.5132804431681293,-87.37133484411447,0
1979-03,1979,3,56.447969270599366,50.44654273517984,50.44654273517984,27.452412062076647,0.9089108428002358,0.4608505771872554,57.7000006438,0.0,0.48529533822388554,19.15440362241202,45.67072201118668,37.26802371060314,0.7915203033207263,0.6458929513826214,12.386241052015736,28
1979-04,1979,4,67.89579065707754,67.4473862740494,67.4473862740494,56.42924730685129,0.9918049425264601,0.8257774955885182,66.3000012636,0.0,0.0,0.0,66.3000012636,60.11391682460102,1.0,0.9066955607677303,1.147385010449402,30
1979-05,1979,5,115.25625040252703,107.30034890112056,107.30034890112056,97.87020703702919,0.9364281703157462,0.8476392817311086,50.8000014425,54.554945608002896,2.0078343657734887,10.94418716888329,48.79216707672652,45.92854516334405,0.9604757025834709,0.904105194078195,63.99687443247703,31
1979-06,1979,6,134.20709062919747,125.70693172021382,125.70693172021382,114.67593311111216,0.9375576039021977,0.8528722313072917,16.2000004053,112.81986054405121,0.0,11.281986054405122,16.2000004053,14.74679721206576,1.0,0.9102961014273303,109.50693131491381,30
1979-07,1979,7,149.92297635974316,139.52860094872912,139.52860094872912,127.90714251728346,0.924353913175982,0.8512442969255122,7.3999999761,112.08055396567997,0.0,11.208055396567998,7.3999999761,6.364517838141117,1.0,0.8600699809049716,132.1286009726291,31
1979-08,1979,8,110.89969168817636,102.89916086386263,102.89916086386263,92.91053832754315,0.9272969196076748,0.834027477753922,31.500000029699997,111.37273478164778,0.0,11.13727347816478,31.500000029699997,27.48007690974307,1.0,0.8723833931375646,71.3991608341626,31
1979-09,1979,9,84.24688214797733,77.50195705980985,77.50195705980985,71.38237131248424,0.9143853776956946,0.8409620570712003,61.4000005721,0.0,1.6555319931180172,33.529765308969715,37.3340830389066,34.62981909543439,0.6080469493655202,0.5640035630743967,51.28725378979762,30
1979-10,1979,10,39.30536257449929,38.02410912578006,38.02410912578006,32.976341860659176,0.9647494376188676,0.8236508893995317,137.0000051854,55.48673574090488,2.1712507562836008,86.81570211126831,53.56172589193859,51.712083254560405,0.39096148806311604,0.37746044742537954,-15.53761676615854,31
