#  4 - Grass Hay
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,13.954551237238302,9.543538090192396,9.935026216063104,1.3954551237238295,0.651483948306965,0.10000000000000005,47.7000003457,0.0,5.850000023850001,0.0,41.85000032185,39.3522233822112,0.8773584909548673,0.8249941949058849,-32.30646223165759,0
1979-02,1979,2,29.066605982670307,22.013872965241628,22.013872965241628,2.9066605982670315,0.7715401235926063,0.10000000000000005,28.4000003338,0.0,0.0,0.0,28.4000003338,16.232181664536945,1.0,0.5715556856954809,-6.386127368558372,0
1979-03,1979,3,61.276299721858315,33.251545942561094,33.251545942561094,6.127629972185831,0.6123594494447097,0.10000000000000005,29.000000596,0.0,0.0,0.0,29.000000596,16.610984664364604,1.0,0.5727925628613875,4.251545346561093,0
1979-04,1979,4,83.87912666195714,34.81789721857762,35.839018998704475,9.006892421712852,0.3795385950586121,0.10518959608437402,29.700000554200003,37.40795237595219,0.0,0.0,29.700000554200003,7.710940979742295,1.0,0.2596276375709312,5.117896664377621,1
1979-05,1979,5,137.83684589771852,124.87417981122108,124.87417981122108,85.01797453338216,0.9160526505454353,0.5911202897997888,26.200000107300003,104.57367305889932,0.0,0.0,26.200000107300003,14.2227956307457,1.0,0.5428547928434114,98.67417970392107,31
1979-06,1979,6,162.21950707980673,173.39789409752282,173.39789409752282,169.68471352485332,1.065517830648478,1.0436053619139518,5.4000002742,207.6722752494993,0.0,11.309024793956976,5.4000002742,5.233718429209574,1.0,0.9692070673061104,167.9978938233228,30
1979-07,1979,7,187.50396183317997,227.2623826460831,227.2623826460831,224.34175827161997,1.2101021827740377,1.1942027940884816,0.0,174.77213349581461,0.0,17.47721334958146,0.0,0.0,0.0,0.0,227.2623826460831,31
1979-08,1979,8,134.1897573340522,141.8087519214714,141.8087519214714,134.5169442105301,1.0312322576786428,0.9535908918136143,31.5000004174,116.70590131849848,0.0,11.670590131849849,31.5000004174,27.93491124595816,1.0,0.8868225674856641,110.3087515040715,31
1979-09,1979,9,111.3660649480568,102.59484856589782,102.59484856589782,92.09516393726054,0.9232839982817859,0.8259455787984838,4.8999999165,112.37018154601212,0.0,11.237018154601213,4.8999999165,4.28791937503264,1.0,0.8750856016535282,97.69484864939784,30
1979-10,1979,10,61.00074726372253,54.030897786732766,54.030897786732766,48.482230387308775,0.7858651442051886,0.6463782962773782,39.2000008823,56.952801898172204,0.0,16.399418744329463,28.495862327787755,24.903718183260874,0.7269352471023669,0.6352989189473631,25.535035458944996,20
1979-11,1979,11,23.528864634627674,7.616423905785671,7.616423905785671,2.3528864634627666,0.34414689763076795,0.10000000000000005,38.500000804600006,0.0,0.0,31.378259839752644,7.1217409648473575,4.608528631003789,0.1849802809353824,0.1197020398621176,0.4946829409383172,0
1979-12,1979,12,24.018569067205224,6.089791335886914,6.089791335886914,2.4018569067205218,0.28448387096774186,0.10000000000000005,13.600000440999999,0.0,0.0,7.015526164174787,6.584474276825214,4.793955376124924,0.4841525046554382,0.3524967074024909,-0.49468294093830234,0
1980-01,1980,1,18.6366704636631,5.995935410770774,5.995935410770774,1.8636670463663108,0.31991192945215924,0.10000000000000005,52.50000143049999,0.0,0.0,48.67327788447888,3.8267235460211193,2.3303595756253475,0.07288997031908605,0.044387800231020944,2.1692118647496534,0
1980-02,1980,2,33.479357611675184,9.91351742985109,9.91351742985109,3.347935761167519,0.3046477387269161,0.10000000000000005,24.7000005246,0.0,0.0,15.086214156196988,9.61378636840301,5.283169031568079,0.3892221119116231,0.2138934785165814,0.2997310614480786,0
1980-03,1980,3,58.403973171435766,11.377145335074157,11.377145335074157,5.840397317143576,0.20547891139736235,0.10000000000000005,16.600000172900003,0.0,0.0,5.045627460002265,11.554372712897736,6.756642677833353,0.6960465417199571,0.40702666309990615,-0.17722737782357795,0
1980-04,1980,4,98.32767103202312,23.13343248216524,23.15427848866677,14.688596902680326,0.22239790790803224,0.13817668104492045,21.1000006198,0.0,0.0,3.8742465352170257,17.225754084582988,11.376765707391453,0.8163864255254352,0.5391831930429246,5.90767839758227,5
1980-05,1980,5,116.1914954920003,95.16055376178075,95.16055376178075,76.72928737002923,0.841912613172871,0.6674188192267896,28.8000000418,54.80980570385224,0.0,5.480980570385192,28.8000000418,20.368611803847138,1.0,0.7072434643848736,66.36055371998076,31
1980-06,1980,6,125.48326611298144,130.5736388271588,130.5736388271588,124.93404942784704,1.0342128515259328,0.9807348104392317,43.100000858499996,54.61250075788541,0.0,5.4612500757885405,43.100000858499996,39.515572928265684,1.0,0.916834620444621,87.47363796865878,30
1980-07,1980,7,177.7709329397599,213.86437022604952,213.86437022604952,210.62937418946652,1.1994618597739364,1.1800004412054932,9.0000000596,240.60066976862362,0.0,24.060066976862366,9.0000000596,8.378324049332308,1.0,0.930924888205465,204.86437016644956,31
1980-08,1980,8,149.9547086832729,171.97054768387883,171.97054768387883,168.3975931882109,1.1405546685141563,1.1125992204900033,0.0,173.39902614579205,0.0,17.339902614579202,0.0,0.0,0.0,0.0,171.97054768387883,31
1980-09,1980,9,104.50854812430174,63.69172997163251,63.69172997163251,53.95213770884188,0.6153400336718942,0.5020549951996119,18.600000143000003,55.324734768242976,0.0,5.532473476824298,18.600000143000003,13.738943164350006,1.0,0.7386528526194971,45.0917298286325,20
1980-10,1980,10,66.41501506123404,9.494556856167401,10.646581273496246,6.641501506123407,0.1831022090288748,0.10000000000000005,15.9000000357,0.0,0.0,4.480629594978993,11.419370440721007,9.9175395460812,0.7181993971749239,0.6237446241392148,-1.924813584553607,0
1980-11,1980,11,25.634560674268005,6.578256166797229,6.578256166797229,2.5634560674268,0.295402448305012,0.10000000000000005,21.4000001848,0.0,0.0,11.699836204044303,9.700163980755695,8.35997355112468,0.45327868677522404,0.3906529663052342,-3.121907813958467,0
1980-12,1980,12,18.037291270195304,6.961492565731879,6.961492565731879,1.8037291270195304,0.38594999999999985,0.10000000000000005,45.300001561600006,0.0,0.0,38.97522971462371,6.324771846976291,3.866148883580298,0.1396196827581941,0.08534544702659708,0.6367207187555859,0
1981-01,1981,1,16.616932729778384,4.103129245429102,4.103129245429102,1.6616932729778386,0.27525967741935486,0.10000000000000005,25.6000006498,0.0,0.0,20.905971672204686,4.6940289775953135,3.355176988658183,0.18336050228311168,0.1310615977927483,-0.5908997321662127,0
1981-02,1981,2,30.793334903386505,9.64529569737614,9.64529569737614,3.0793334903386507,0.3265311298955382,0.10000000000000005,26.6000006796,0.0,0.0,17.674783158530687,8.925217521069312,5.528721714214302,0.33553448470075475,0.20784667567525192,0.7200781763068262,0
1981-03,1981,3,55.14866983480823,11.662008438942145,11.662008438942145,5.514866983480822,0.21715599659376567,0.10000000000000005,18.400000512600002,0.0,0.0,5.853752694588138,12.54624781801186,7.560976430582392,0.6818612754614005,0.41092262064910084,-0.8842393790697187,0
1981-04,1981,4,95.70947701060973,24.91863913567765,24.92083810560531,14.637783997881963,0.26446263143033727,0.14152879509841157,16.8000002802,0.0,0.0,0.0030355239046286897,16.7969647562954,10.096805093982525,0.9998193140563112,0.6010002931894193,8.12167437938228,6
1981-05,1981,5,111.22524567908465,93.07972325912552,93.07972325912552,69.68823291235451,0.813608643178773,0.601121587869334,32.6000007987,53.10490688055228,0.0,5.3104906880552605,32.60000079869999,22.575577753459125,0.9999999999999996,0.6925023681091252,60.47972246042556,31
1981-06,1981,6,149.36182179649893,158.65411129608935,158.65411129608935,155.27991825748464,1.051750737379874,1.0264587692621534,18.2000001073,111.04582428556837,0.0,11.104582428556842,18.200000107299996,16.701644126340142,0.9999999999999998,0.9176727487842778,140.45411118878937,30
1981-07,1981,7,180.15647905003513,219.0985032591836,219.0985032591836,215.99298108251782,1.2154464927892417,1.1982905133962336,5.1000000239,232.91985665695512,0.0,23.291985665695517,5.1000000239,4.7584794973050855,1.0,0.9330351911775577,213.99850323528358,31
1981-08,1981,8,167.31492178408922,180.93199122129909,180.93199122129909,173.63118133974277,1.0639998560546757,1.017590051554286,3.1000000238,176.08135594880645,0.0,17.608135594880647,3.1000000238,2.9179819220784635,1.0,0.941284483766417,177.83199119749912,31
1981-09,1981,9,103.8685132382882,74.69038967977923,74.83088917589501,68.38099676583492,0.6374973393662728,0.5598831992125235,15.3000003099,57.986126094227664,0.0,5.798612609422767,15.3000003099,14.041995280607727,1.0,0.9177774507312743,59.39038936987923,20
1981-10,1981,10,52.067205933186784,9.980598047443813,9.980598047443813,5.206720593318679,0.19999825098027155,0.10000000000000005,15.200000405299999,0.0,0.0,0.0,15.200000405299999,11.314340099973208,1.0,0.7443644604133087,-5.219402357856188,0
1981-11,1981,11,22.704896849986493,5.307287956855635,5.307287956855635,2.270489684998649,0.2906333333333334,0.10000000000000005,72.8000002803,0.0,0.0,43.52535816167655,29.274642118623447,26.866146941936048,0.4021242033778576,0.3690404785507418,-23.967354161767815,0
1981-12,1981,12,19.25223845526192,7.430401431808341,7.430401431808341,1.9252238455261919,0.38594999999999985,0.10000000000000005,97.50000160950002,0.0,0.0,90.06960017769168,7.430401431808316,3.2347078497263744,0.0762092441964055,0.03317649021875706,2.0039525594484076e-14,0
1982-01,1982,1,18.177639111412006,6.1238931271426225,6.1238931271426225,1.8177639111412007,0.3398642260985134,0.10000000000000005,16.599999994,0.0,0.0,11.928844513241046,4.671155480758953,2.8597675083829186,0.281394908581164,0.17227515116967285,1.4527376463836683,0
1982-02,1982,2,30.79333507529197,8.661103958519693,8.661103958519693,3.0793335075291974,0.25908746709601244,0.10000000000000005,35.100000649900004,0.0,0.0,26.71250271090983,8.38749793899017,4.38257050205822,0.23896005081737987,0.12485955615133887,0.2736060195295225,0
1982-03,1982,3,50.45720290974223,12.695956235597482,12.695956235597482,5.045720290974222,0.2642552894156733,0.10000000000000005,29.800000220500003,0.0,0.0,15.377700318989326,14.422299901510671,8.912501105654977,0.4839697917716554,0.299077216097599,-1.7263436659131917,0
