# 11 - Spring Grain - Irrigated
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,12.800882427189313,8.751457810222599,9.196683092556832,1.280088242718931,0.7045079786013791,0.10000000000000005,70.200000614,0.0,21.944113304648152,0.0,48.25588730935185,43.76113715294423,0.6874057961151665,0.623378016669375,-39.50442949912925,0
1979-02,1979,2,19.721522555373028,19.721522555373028,19.721522555373028,1.9721522555373028,1.0,0.10000000000000005,176.00000053639997,0.0,5.446672258268791,0.0,170.5533282781312,153.8981595300778,0.9690529986268819,0.8744213583013535,-150.83180572275816,0
1979-03,1979,3,56.447969270599366,48.351545102021674,48.351545102021674,13.285592786400564,0.8973327437593939,0.22355727401251205,57.7000006438,0.0,1.5055664710539385,0.0,56.194434172746064,42.91702567261386,0.973906993860394,0.7437959305677303,-7.842889070724388,28
1979-04,1979,4,67.89579065707754,67.41017668123739,67.41017668123739,39.715040631652066,0.9877425303288455,0.545169684988171,66.3000012636,0.0,0.013742058179841978,0.0,66.28625920542015,49.29289384416302,0.9997927291415093,0.7434825475821791,1.1239174758172426,30
1979-05,1979,5,115.25625040252703,139.19416099534104,139.19416099534104,135.6005679997494,1.1906870134007768,1.1567104067276732,50.8000014425,181.73581105109653,3.7088389502276593,4.910127893317679,47.091162492272346,46.20626048316546,0.9269913613206163,0.909572030927319,92.1029985030687,31
1979-06,1979,6,134.20709062919747,172.30165642387576,172.30165642387576,170.13322323534538,1.280428986418446,1.2644030287858379,16.2000004053,168.64753515489093,0.0,16.864753515489095,16.2000004053,15.921705757764135,1.0,0.9828213184831269,156.10165601857577,30
1979-07,1979,7,149.92297635974316,118.2988009699633,118.2988009699633,116.040643079777,0.8257843893474984,0.8106359643877918,7.3999999761,0.0,0.0,0.0,7.3999999761,7.0806103161155995,1.0,0.9568392349978455,110.8988009938633,31
1979-08,1979,8,110.89969168817636,23.18799948306199,26.699208519021976,11.41383377267319,0.2390266151016798,0.10244129837906317,31.500000029699997,0.0,0.0,0.0,31.500000029699997,21.084940268907285,1.0,0.6693631825088,-8.31200054663801,1
1979-09,1979,9,84.24688214797733,27.216388374937615,29.70116436524882,8.424688214797733,0.32454093921132776,0.10000000000000005,61.4000005721,0.0,0.7866421681224052,0.0,60.61335840397759,52.906797179861975,0.9871882384235701,0.8616742131416638,-33.396970029039956,0
1979-10,1979,10,39.30536257449929,9.235996458611638,11.117292301323301,3.9305362574499303,0.4038577559770509,0.10000000000000005,137.0000051854,0.0,3.0910558355027016,20.943804563032586,112.96514478686471,107.17152843414208,0.8245630694246378,0.782273900567438,-103.72914832825309,0
1979-11,1979,11,17.712835063298773,12.416697379372435,12.416697379372435,1.7712835063298777,0.7010000000000002,0.10000000000000005,94.500001669,0.0,7.364231279943767,74.71907300968377,12.416697379372463,8.509573684651704,0.13139362074155037,0.09004839718900454,-2.4868995751603507e-14,0
1979-12,1979,12,15.137226483967137,10.61119576526096,10.61119576526096,1.513722648396714,0.7010000000000002,0.10000000000000005,168.70000395210002,0.0,13.616877492654423,144.47193069418455,10.611195765261025,3.461015104551457,0.06289979559380404,0.020515797412394628,-6.0285110237146e-14,0
