# 41 - Mustard
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season
1979-01,1979,1,12.800882427189313,6.539562889028321,6.567978034708684,1.280088242718931,0.5235483870967743,0.10000000000000005,70.200000614,0.0,22.123154562146954,0.0,48.076846051853046,45.07517980633794,0.6848553508739581,0.6420965728218041,-41.53728316282473,0
1979-02,1979,2,19.721522555373028,13.824787311316491,13.824787311316491,1.9721522555373028,0.7010000000000002,0.10000000000000005,176.00000053639997,0.0,6.391243054724361,0.0,169.6087574816756,158.45884780840328,0.9636861191179228,0.9003343598037725,-155.78397017035917,0
1979-03,1979,3,56.447969270599366,30.73789104089187,30.73789104089187,5.644796927059937,0.5903662566334268,0.10000000000000005,57.7000006438,0.0,1.8033025153353959,0.0,55.89669812846461,45.105954129045365,0.9687469238264356,0.7817322985401406,-25.15880708757273,0
1979-04,1979,4,67.89579065707754,51.81615987079053,51.81615987079053,8.854002825564523,0.7349717944163005,0.1188891322850157,66.3000012636,0.0,0.04080599693978999,11.107560100998768,55.15163516566144,34.387914655734846,0.8318496849854627,0.5186714027200854,-3.3354752948709194,7
1979-05,1979,5,115.25625040252703,97.87083273415081,97.87083273415081,72.57613184591577,0.8465125145041599,0.5741726835820332,50.8000014425,0.0,3.432776382133622,6.174703839795683,47.36722506036638,38.62741817385688,0.9324256636878417,0.7603822259253056,56.67831151358013,31
1979-06,1979,6,134.20709062919747,161.79029779858027,161.79029779858027,159.24353884442527,1.2055398753902387,1.18386529621882,16.2000004053,129.50879401583526,0.0,12.950879401583528,16.2000004053,15.699093702318219,1.0,0.9690798339228496,145.59029739328028,30
1979-07,1979,7,149.92297635974316,132.89633793545588,132.89633793545588,122.4327747408887,0.9074331447600101,0.8456904538786043,7.3999999761,152.55190903513116,0.0,15.255190903513117,7.3999999761,7.1575410291577075,1.0,0.9672352773344095,125.49633795935586,31
1979-08,1979,8,110.89969168817636,27.445940851313676,28.809454778911064,13.238499103252613,0.2727901687336027,0.11721213973480098,31.500000029699997,0.0,0.0,0.0,31.500000029699997,21.083726097070137,1.0,0.6693246373711491,-4.054059178386324,5
1979-09,1979,9,84.24688214797733,27.658898503128928,29.70102601359809,8.424688214797733,0.3293226810193512,0.10000000000000005,61.4000005721,0.0,0.7866421681224052,0.0,60.61335840397759,52.906797179861975,0.9871882384235701,0.8616742131416638,-32.95445990084867,0
1979-10,1979,10,39.30536257449929,9.280929492456925,11.117376481880664,3.9305362574499303,0.40470178942459645,0.10000000000000005,137.0000051854,0.0,3.091161318214483,99.4617193603352,34.44712450685033,28.65342397357034,0.25143885549663714,0.20914907218283754,-25.1661950143934,0
1979-11,1979,11,17.712835063298773,12.416697379372435,12.416697379372435,1.7712835063298777,0.7010000000000002,0.10000000000000005,94.500001669,0.0,7.364231279943767,74.71907300968377,12.416697379372463,8.509573684651704,0.13139362074155037,0.09004839718900454,-2.4868995751603507e-14,0
1979-12,1979,12,15.137226483967137,10.61119576526096,10.61119576526096,1.513722648396714,0.7010000000000002,0.10000000000000005,168.70000395210002,0.0,13.616877492654423,144.47193069418464,10.61119576526094,3.4610151045513717,0.06289979559380353,0.02051579741239412,2.4980018054066022e-14,0
1980-01,1980,1,15.473594149388626,9.973227719288928,9.973227719288928,1.5473594149388628,0.669517400222652,0.10000000000000005,225.30000361799998,0.0,41.695739188126545,173.6310367105845,9.973227719288946,6.253375659288884,0.04426643390649352,0.027755772564884595,-1.687538997430238e-14,0
