Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
4,10.0,Potatoes,Potatoes,1.9343054310127163,1.2937699121844881,49.13135794772299,32.861755769485995
5,10.0,Potatoes,Potatoes,3.8594733437458375,3.15272710215773,98.03062293114426,80.07926839480633
6,10.0,Potatoes,Potatoes,6.8696672319285295,6.41183960900692,174.48954769098464,162.86072606877576
7,10.0,Potatoes,Potatoes,8.343260634204931,8.289755993386823,211.91882010880525,210.5598022320253
8,10.0,Potatoes,Potatoes,3.5212906263245882,3.3873186994466913,89.44078190864454,86.03789496594595
9,10.0,Potatoes,Potatoes,0.41753332495500073,0.140721830414309,10.605346453857019,3.574334492523448
10,10.0,Potatoes,Potatoes,0.570937142966425,-0.23895460329937235,14.501803431347193,-6.069446923804057
Season,10.0,Potatoes,Potatoes,25.51646773513803,22.43717854329759,648.118280472506,569.9043349997588
3,10.0,Pasture,Grass/Pasture,1.8626674040897768,0.9591556442384398,47.31175206388033,24.36255336365637
4,10.0,Pasture,Grass/Pasture,3.8787679694192705,2.9927050930341097,98.52070642324946,76.01470936306639
5,10.0,Pasture,Grass/Pasture,6.473942954137087,5.665567403704486,164.438151035082,143.90541205409394
6,10.0,Pasture,Grass/Pasture,7.483226336086551,7.032133051848018,190.07394893659838,178.61617951693967
7,10.0,Pasture,Grass/Pasture,7.433818971296988,7.299035764911255,188.81900187094348,185.39550842874587
8,10.0,Pasture,Grass/Pasture,6.585068166341867,6.372679998530089,167.2607314250834,161.86607196266425
9,10.0,Pasture,Grass/Pasture,4.014381446910687,3.6029103327409757,101.96528875153145,91.51392245162077
10,10.0,Pasture,Grass/Pasture,1.869447668209909,0.9307217178232836,47.483970772531684,23.6403316327114
Season,10.0,Pasture,Grass/Pasture,39.601320916492135,34.85490900683066,1005.8735512789002,885.3146887734987
3,10.0,Grain (Winter),Winter Wheat,2.3644458509559847,1.3796051240423297,60.05692461428201,35.04197015067517
4,10.0,Grain (Winter),Winter Wheat,4.783666220656545,3.946642154813008,121.50512200467622,100.2447107322504
5,10.0,Grain (Winter),Winter Wheat,7.264610642577937,6.479711620788254,184.5211103214796,164.58467516802165
6,10.0,Grain (Winter),Winter Wheat,5.595153342077559,5.152061124389283,142.11689488877,130.86235255948776
