Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
3,24.0,Grass Seed (Spring),Sod/Grass Seed,0.5422852138241528,-0.03957205606195196,13.77404443113348,-1.0051302239735798
4,24.0,Grass Seed (Spring),Sod/Grass Seed,1.4709371796900181,0.6094282375826112,37.361804364126456,15.479477234598324
5,24.0,Grass Seed (Spring),Sod/Grass Seed,3.773893533309611,2.148002672441256,95.85689574606411,54.5592678800079
6,24.0,Grass Seed (Spring),Sod/Grass Seed,5.577795776192862,4.420993382816593,141.6760127152987,112.29323192354146
7,24.0,Grass Seed (Spring),Sod/Grass Seed,6.725505186629253,6.564748837607125,170.827831740383,166.74462047522096
8,24.0,Grass Seed (Spring),Sod/Grass Seed,3.307504087875687,2.5983793258636734,84.01060383204245,65.9988348769373
9,24.0,Grass Seed (Spring),Sod/Grass Seed,1.3202642610187556,0.8269191663680371,33.53471222987639,21.00374682574814
10,24.0,Grass Seed (Spring),Sod/Grass Seed,0.6218867702492816,-0.06761641030271504,15.795923964331752,-1.7174568216889619
11,24.0,Grass Seed (Spring),Sod/Grass Seed,3.7956303773544446,2.0686669620951035,96.40901158480288,52.54414083721563
12,24.0,Grass Seed (Spring),Sod/Grass Seed,0.1687698756770505,-0.46548281664563024,4.286754842197083,-11.823263542799006
Season,24.0,Grass Seed (Spring),Sod/Grass Seed,24.06566569639097,16.050402777664182,611.2679086883305,407.6802305526702
4,24.0,Grain (Spring),Spring Wheat,1.5646990082051973,0.435869943921512,39.74335480841201,11.071096575606404
5,24.0,Grain (Spring),Spring Wheat,3.0908648727820585,1.4542889297634982,78.50796776866429,36.938938815992856
6,24.0,Grain (Spring),Spring Wheat,6.026611261505304,4.863736691634095,153.0759260422347,123.53891196750601
7,24.0,Grain (Spring),Spring Wheat,8.70325642381132,8.032597573598856,221.06271316480752,204.02797836941093
8,24.0,Grain (Spring),Spring Wheat,5.644915224268164,5.077658017751953,143.38084669641137,128.9725136508996
Season,24.0,Grain (Spring),Spring Wheat,25.030346790572043,19.86415115666992,635.7708084805298,504.5494393794159
5,24.0,Corn (Field),Corn,3.522288820026214,2.096926886906526,89.46613602866583,53.26194292742576
6,24.0,Corn (Field),Corn,3.1392689829697056,2.0663945128168315,79.73743216743051,52.48642062554752
7,24.0,Corn (Field),Corn,6.241685584520959,5.622659568069378,158.53881384683234,142.8155530289622
8,24.0,Corn (Field),Corn,6.931905865859381,6.389855869154133,176.07040899282828,162.30233907651498
9,24.0,Corn (Field),Corn,2.2836082870626413,1.7832161227187477,58.003650491391085,45.29368951705619
Season,24.0,Corn (Field),Corn,22.1187575404389,17.959052959665616,561.816441527148,456.1599451755066
