Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
11,5.0,Grapes,Grapes,1.2419890225599546,-1.5067715073357113,31.546521173022846,-38.27199628632707
Season,5.0,Grapes,Grapes,23.75359550503955,10.038413556269616,603.3413258280045,254.97570432924823
4,5.0,Alfalfa Hay,Alfalfa,3.5024118693247965,1.1503677005192465,88.96126148084983,29.21933959318886
5,5.0,Alfalfa Hay,Alfalfa,4.084006020396534,1.817914195913629,103.73375291807196,46.17502057620617
6,5.0,Alfalfa Hay,Alfalfa,5.539129945435576,4.001899848660591,140.69390061406364,101.648256155979
7,5.0,Alfalfa Hay,Alfalfa,6.04416110439356,5.6226528509433695,153.52169205159643,142.81538241396157
8,5.0,Alfalfa Hay,Alfalfa,5.818900657090387,5.337605094723715,147.8000766900958,135.57516940598236
9,5.0,Alfalfa Hay,Alfalfa,3.381197295060177,1.9277504488698447,85.8824112945285,48.96486140129405
10,5.0,Alfalfa Hay,Alfalfa,1.6616096059274583,-0.916475855880261,42.20488399055744,-23.27848673935863
11,5.0,Alfalfa Hay,Alfalfa,1.4919207863281827,-1.0998993682108678,37.89478797273584,-27.93744395255604
Season,5.0,Alfalfa Hay,Alfalfa,30.796510451208004,17.3084585648637,782.2313654606833,439.6348475475379
3,5.0,Grain (Winter),Winter Wheat,2.5066951080710678,0.25355539059085286,63.670055745005115,6.440306921007663
4,5.0,Grain (Winter),Winter Wheat,3.8708683657506495,1.3742413405328922,98.32005649006649,34.90573004953546
5,5.0,Grain (Winter),Winter Wheat,4.996306507957668,2.6925645448516677,126.90618530212475,68.39113943923236
6,5.0,Grain (Winter),Winter Wheat,2.4885278861489804,1.0953550114568704,63.2086083081841,27.822017291004506
7,5.0,Grain (Winter),Winter Wheat,0.5137168048781635,0.11410384925825486,13.048406843905353,2.898237771159673
8,5.0,Grain (Winter),Winter Wheat,0.37114874860857144,-0.09062795168416063,9.427178214657713,-2.3019499727776798
Season,5.0,Grain (Winter),Winter Wheat,14.7472634214151,5.439192185006377,374.58049090394354,138.15548149916197
5,5.0,Beans (Dry Field),Dry Beans,2.403931332418085,0.5343083551966663,61.059855843419356,13.571432221995323
6,5.0,Beans (Dry Field),Dry Beans,3.9028549104332706,2.518290151545538,99.13251472500507,63.964569849256655
7,5.0,Beans (Dry Field),Dry Beans,6.781674507944456,6.352091644181571,172.25453250178919,161.34312776221188
Season,5.0,Beans (Dry Field),Dry Beans,13.088460750795813,9.404690150923775,332.44690307021364,238.87912983346388
3,5.0,Cherries,Cherries,1.4500971984546265,0.02685848786662607,36.83246884074751,0.6822055918123021
4,5.0,Cherries,Cherries,2.495418138255752,0.3128068271209166,63.383620711696096,7.945293408871282
5,5.0,Cherries,Cherries,3.813818522750027,1.6742363796564483,96.87099047785068,42.52560404327379
6,5.0,Cherries,Cherries,5.398486662924166,3.8629561029472024,137.1215612382738,98.11908501485894
7,5.0,Cherries,Cherries,7.25613984416673,6.84682571433674,184.30595204183493,173.9093731441532
8,5.0,Cherries,Cherries,6.357689168715158,5.859114740933933,161.485304885365,148.8215144197219
9,5.0,Cherries,Cherries,4.217032839509118,2.747455528366951,107.11263412353159,69.78537042052055
10,5.0,Cherries,Cherries,1.7970644947678687,-0.7487268921402346,45.64543816710386,-19.017663060361958
11,5.0,Cherries,Cherries,1.371186585648403,-0.21353537390904903,34.82813927546943,-5.423798497289845
Season,5.0,Cherries,Cherries,33.26559623803309,19.75194251087377,844.9461444460404,501.69933977619377
5,5.0,Corn (Silage),Corn,2.8202744233200487,0.7865223444160037,71.63497035232923,19.97766754816649
6,5.0,Corn (Silage),Corn,3.1967698758928704,1.797372826528374,81.1979548476789,45.6532697938207
7,5.0,Corn (Silage),Corn,5.806061685107646,5.399574694394137,147.4739668017342,137.14919723761108
8,5.0,Corn (Silage),Corn,6.470570063487973,6.001268336435653,164.3524796125945,152.43221574546558
9,5.0,Corn (Silage),Corn,3.104966315974262,1.6788817919574608,78.86614442574626,42.6435975157195
Season,5.0,Corn (Silage),Corn,21.3986423637828,15.663619993731631,543.5255160400831,397.8559478407834
5,5.0,Corn (Field),Corn,2.8202744233200487,0.7865223444160037,71.63497035232923,19.97766754816649
6,5.0,Corn (Field),Corn,3.1967698758928704,1.797372826528374,81.1979548476789,45.6532697938207
7,5.0,Corn (Field),Corn,5.806061685107646,5.399574694394137,147.4739668017342,137.14919723761108
8,5.0,Corn (Field),Corn,6.470570063487973,6.001268336435653,164.3524796125945,152.43221574546558
9,5.0,Corn (Field),Corn,3.104966315974262,1.6788817919574608,78.86614442574626,42.6435975157195
Season,5.0,Corn (Field),Corn,21.3986423637828,15.663619993731631,543.5255160400831,397.8559478407834
3,5.0,Pasture,Grass/Pasture,1.818128823281933,0.0974033834901004,46.1804721113611,2.47404594064855
4,5.0,Pasture,Grass/Pasture,3.11482215559376,0.83403497566423,79.1164827520815,21.184488381871443
5,5.0,Pasture,Grass/Pasture,4.875179228617966,2.542745625506979,123.82955240689633,64.58573888787727
6,5.0,Pasture,Grass/Pasture,5.736965931669791,4.206608184806685,145.71893466441267,106.84784789408978
7,5.0,Pasture,Grass/Pasture,5.897674285859758,5.4772245599639975,149.80092686083785,139.12150382308553
8,5.0,Pasture,Grass/Pasture,5.2577807187027545,4.7737918745637895,133.54763025504997,121.25431361392025
9,5.0,Pasture,Grass/Pasture,3.524154114165983,2.0817971999097487,89.51351449981597,52.877648877707614
10,5.0,Pasture,Grass/Pasture,1.672580277470613,-0.6321028038587787,42.483539047753574,-16.055411218012978
11,5.0,Pasture,Grass/Pasture,1.3625806651158914,0.0055298720894676025,34.60954889394364,0.1404587510724771
Season,5.0,Pasture,Grass/Pasture,32.419349264428114,18.879728291828602,823.451471316474,479.54509861244645
5,5.0,Corn (Sweet),Sweet Corn,3.0041497743821455,0.9084969502575182,76.30540426930649,23.07582253654096
6,5.0,Corn (Sweet),Sweet Corn,3.7645365588315562,2.360826824311542,95.61922859432153,59.965001337513165
7,5.0,Corn (Sweet),Sweet Corn,6.674435552341013,6.235141064144815,169.53066302946172,158.3725830292783
8,5.0,Corn (Sweet),Sweet Corn,6.017620838294904,5.539893713319406,152.84756929269054,140.71330031831292
9,5.0,Corn (Sweet),Sweet Corn,2.030784590644055,0.7439821714338575,51.581928602359,18.89714715441998
Season,5.0,Corn (Sweet),Sweet Corn,21.49152731449367,15.78834072346714,545.8847937881392,401.02385437606534
3,5.0,Mint,Mint,1.3221444159310487,-0.05382741175536134,33.58246816464864,-1.367216258586178
4,5.0,Mint,Mint,2.6482995878783466,0.43238802008434507,67.26680953211,10.982655710142364
5,5.0,Mint,Mint,4.600524958056863,2.348179499078395,116.85333393464433,59.64375927659123
6,5.0,Mint,Mint,6.348583287474355,4.76548781671853,161.2540155018486,121.04339054465066
7,5.0,Mint,Mint,5.812457167495639,5.364987432838432,147.6364120543892,136.27068079409617
Season,5.0,Mint,Mint,20.732009416836252,12.857215356964339,526.5930391876408,326.57327006689417
4,5.0,Potatoes,Potatoes,2.406044516787893,0.31690700445895553,61.11353072641248,8.04943791325747
5,5.0,Potatoes,Potatoes,3.1921895380968044,0.8675278465189094,81.08161426765882,22.035207301580297
6,5.0,Potatoes,Potatoes,4.291218620373527,2.8451378226591912,108.9969529574876,72.26650069554346
7,5.0,Potatoes,Potatoes,5.834595948087434,5.487222573507165,148.1987370814208,139.375453367082
8,5.0,Potatoes,Potatoes,4.144504485094743,3.8694038449532515,105.27041392140646,98.28285766181259
9,5.0,Potatoes,Potatoes,2.303979262581889,1.4164882441622235,58.52107326957998,35.978801401720474
10,5.0,Potatoes,Potatoes,0.9297565931658855,-1.004415955908674,23.615817466413493,-25.51216528008032
Season,5.0,Potatoes,Potatoes,23.102288964188176,13.798271380351022,586.7981396903797,350.4760930609159
3,5.0,Plums,Plums,1.6340082155140325,0.0640662574763755,41.50380867405642,1.6272829398999376
4,5.0,Plums,Plums,2.797966463296314,0.48968305875497703,71.06834816772637,12.437949692376415
5,5.0,Plums,Plums,4.2253144005335095,2.1934735906977805,107.32298577355114,55.71422920372362
6,5.0,Plums,Plums,5.916871638208149,4.646091998188259,150.28853961048696,118.01073675398177
7,5.0,Plums,Plums,7.9591103377199595,7.623401324233233,202.16140257808695,193.6343936355241
8,5.0,Plums,Plums,7.074062154927007,6.669836265583849,179.68117873514598,169.41384114582976
9,5.0,Plums,Plums,4.845254994418008,3.421933097699038,123.0694768582174,86.91710068155555
10,5.0,Plums,Plums,2.155978462459952,-0.5192023390575482,54.761852946482776,-13.187739412061724
11,5.0,Plums,Plums,1.6555384044667896,-0.6049454400716209,42.05067547345645,-15.36561417781917
Season,5.0,Plums,Plums,37.15447478288968,23.25442491816413,943.7236594853978,590.6623929213689
4,5.0,Onions,Onions,2.446115947469912,0.40044612827172976,62.131345065735765,10.171331658101936
5,5.0,Onions,Onions,3.5645996804533557,1.5930406265319597,90.54083188351522,40.46323191391177
6,5.0,Onions,Onions,4.750009536151858,3.4162687632039854,120.65024221825719,86.77322658538122
7,5.0,Onions,Onions,5.985667261604073,5.611979948357901,152.03594844474344,142.5442906882907
8,5.0,Onions,Onions,4.8906460322486645,4.465872925089197,124.22240921911607,113.4331722972656
Season,5.0,Onions,Onions,21.63703845792786,15.487608391454774,549.5807768313676,393.3852531429512
3,5.0,Pears,Pears,1.3087800490575754,0.2863076209909277,33.24301324606241,7.272213573169563
4,5.0,Pears,Pears,2.4567961592791643,-0.12783449707356562,62.40262244569077,-3.2469962256685667
5,5.0,Pears,Pears,3.49556086839997,0.4441921826786264,88.78724605735923,11.282481440037111
6,5.0,Pears,Pears,4.713643215880617,2.568380946485408,119.72653768336765,65.23687604072936
7,5.0,Pears,Pears,7.111705849679254,7.011968315932535,180.63732858185304,178.10399522468637
8,5.0,Pears,Pears,6.207501253228243,5.966043769260302,157.67053183199738,151.53751173921165
9,5.0,Pears,Pears,3.983037910498594,2.4057453882882176,101.16916292666427,61.105932862520724
10,5.0,Pears,Pears,2.1295243296768103,0.1075784999753413,54.089917973790975,2.7324938993736687
11,5.0,Pears,Pears,0.497695527727197,0.78740157480315,12.641466404270803,20.000000000000007
Season,5.0,Pears,Pears,31.572448144942626,18.92484941813884,801.9401828815427,480.6911752207265
3,5.0,Peas,Peas,2.006015229195166,0.01484193894897077,50.95278682155722,0.3769852493038576
4,5.0,Peas,Peas,2.436202669379922,0.25636237103724174,61.879547802250016,6.51160422434594
5,5.0,Peas,Peas,3.934773601760475,1.8496602064191225,99.94324948471606,46.98136924304571
6,5.0,Peas,Peas,5.11583160990022,3.8971588212586346,129.94212289146557,98.98783405996932
Season,5.0,Peas,Peas,13.492823110235783,6.01802333766397,342.7177069999889,152.85779277666484
