Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
5,18.0,Potatoes,Potatoes,2.938744028355724,1.804554648879337,74.64409832023539,45.83568808153515
6,18.0,Potatoes,Potatoes,4.432079422666111,3.7782918787992457,112.5748173357192,95.96861372150083
7,18.0,Potatoes,Potatoes,6.655290596140348,6.391073081126495,169.04438114196483,162.33325626061298
8,18.0,Potatoes,Potatoes,5.615403577318369,5.303243401422131,142.63125086388655,134.70238239612212
9,18.0,Potatoes,Potatoes,2.4010264592464403,1.9434307001217879,60.98607206485958,49.36313978309341
10,18.0,Potatoes,Potatoes,0.6474721806427063,-0.08110600162561891,16.445793388324738,-2.0600924412907204
Season,18.0,Potatoes,Potatoes,22.6900162643697,19.139487708723376,576.3264131149904,486.1429878015737
4,18.0,Pasture,Grass/Pasture,2.752604768515341,1.5591137000112638,69.91616112028966,39.6014879802861
5,18.0,Pasture,Grass/Pasture,4.80779710820663,3.5848307370561785,122.1180465484484,91.05470072122692
6,18.0,Pasture,Grass/Pasture,6.842430999196301,6.225199839182897,173.79774737958604,158.1200759152456
7,18.0,Pasture,Grass/Pasture,7.425356330035453,7.120510281107545,188.6040507829005,180.86096114013162
8,18.0,Pasture,Grass/Pasture,5.462228679754611,5.105393414097542,138.7406084657671,129.67699271807757
9,18.0,Pasture,Grass/Pasture,2.892523731712977,2.3474482658241866,73.47010278550961,59.625185951934334
10,18.0,Pasture,Grass/Pasture,0.8920854607422435,-0.03809287345449652,22.658970702852983,-0.9675589857442116
Season,18.0,Pasture,Grass/Pasture,31.075027078163554,25.90440336382511,789.3056877853543,657.9718454411578
4,18.0,Grain (Winter),Winter Wheat,2.5175380508136946,1.4441633731620764,63.94546649066784,36.68174967831674
5,18.0,Grain (Winter),Winter Wheat,5.0447536838333615,3.853922126407748,128.13674356936738,97.8896220107568
6,18.0,Grain (Winter),Winter Wheat,7.899033450247277,7.20133649687548,200.6354496362808,182.91394702063718
7,18.0,Grain (Winter),Winter Wheat,8.194416716750117,7.910560467864127,208.13818460545298,200.9282358837488
8,18.0,Grain (Winter),Winter Wheat,2.1486192571645653,1.827791490808427,54.57492913197996,46.42590386653404
Season,18.0,Grain (Winter),Winter Wheat,25.804361158809012,22.23777395511786,655.4307734337489,564.8394584599936
5,18.0,Alfalfa Hay,Alfalfa,6.068383333060071,4.925440415466207,154.1369366597258,125.10618655284166
6,18.0,Alfalfa Hay,Alfalfa,5.802917547096307,5.14114700018024,147.39410569624619,130.58513380457808
7,18.0,Alfalfa Hay,Alfalfa,7.597222123425036,7.316061793873142,192.9694419349959,185.82796956437778
8,18.0,Alfalfa Hay,Alfalfa,5.710610667051521,5.3756881020954435,145.04951094310863,136.54247779322426
Season,18.0,Alfalfa Hay,Alfalfa,25.179133670632933,22.758337311615033,639.5499952340765,578.0617677150218
5,18.0,Grain (Spring),Spring Wheat,4.338830462123106,3.208399512031656,110.20629373792688,81.49334760560406
6,18.0,Grain (Spring),Spring Wheat,7.481069010182667,6.878386219241673,190.01915285863973,174.71100996873847
7,18.0,Grain (Spring),Spring Wheat,8.583719071652279,8.34209922138761,218.02646441996788,211.88932022324528
8,18.0,Grain (Spring),Spring Wheat,4.043783898168722,3.6490732911128165,102.71211101348553,92.68646159426554
9,18.0,Grain (Spring),Spring Wheat,0.6726632005574572,0.1608298050010943,17.085645294159413,4.085077047027795
Season,18.0,Grain (Spring),Spring Wheat,25.12006564268423,22.238788048774847,638.0496673241795,564.8652164388811
