Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
5,25.0,Potatoes,Potatoes,3.2488411733735933,2.217345110381468,82.52056580368927,56.32056580368928
6,25.0,Potatoes,Potatoes,6.767914048236766,6.354714304407247,171.90501682521383,161.40974333194407
7,25.0,Potatoes,Potatoes,8.56372716011755,8.21727046720416,217.51866986698573,208.71866986698566
8,25.0,Potatoes,Potatoes,3.855734706007104,3.643136280810253,97.93566153258044,92.53566153258042
9,25.0,Potatoes,Potatoes,0.3244192534006309,0.0055216156053553,8.240249036376024,0.14024903637602462
10,25.0,Potatoes,Potatoes,0.5344313456473146,-0.284466292147961,13.57455617944179,-7.225443820558208
Season,25.0,Potatoes,Potatoes,23.29506768678296,20.153521486260523,591.6947192442872,511.89944575101725
3,25.0,Pasture,Grass/Pasture,0.7716367289672286,0.09516397227114552,19.599572915767606,2.417164895687096
4,25.0,Pasture,Grass/Pasture,2.3819302322506646,1.2201544531403719,60.50102789916688,30.991923109765445
5,25.0,Pasture,Grass/Pasture,5.077995292120795,3.3092407384222944,128.9810804198682,84.05471475592627
6,25.0,Pasture,Grass/Pasture,7.296986013704709,6.149502015231154,185.34344474809959,156.19735118687132
7,25.0,Pasture,Grass/Pasture,8.521699707178042,8.054859199868584,216.45117256232226,204.59342367666204
8,25.0,Pasture,Grass/Pasture,6.580332254982546,6.030920841664882,167.14043927655666,153.185389378288
9,25.0,Pasture,Grass/Pasture,4.131496020956526,3.5183999206108743,104.93999893229575,89.3673579835162
10,25.0,Pasture,Grass/Pasture,1.4301999378348378,0.4506610500949625,36.32707842100488,11.446790672412046
Season,25.0,Pasture,Grass/Pasture,36.19227618799535,28.82890219130427,919.2838151750817,732.2541156591284
3,25.0,Grain (Winter),Winter Wheat,1.634429736448445,0.387188978758453,41.5145153057905,9.834600060464705
4,25.0,Grain (Winter),Winter Wheat,2.9061081753091877,1.6170161971443449,73.81514765285337,41.072211407466355
5,25.0,Grain (Winter),Winter Wheat,5.846884050234292,4.040850619691315,148.510854875951,102.6376057401594
6,25.0,Grain (Winter),Winter Wheat,8.024621968368754,6.741502157186809,203.82539799656632,171.23415479254493
7,25.0,Grain (Winter),Winter Wheat,6.16719384786061,5.872515218827134,156.6467237356595,149.1618865582092
Season,25.0,Grain (Winter),Winter Wheat,24.57923777822129,18.65907317160806,624.3126395668207,473.9404585588447
4,25.0,Alfalfa Hay,Alfalfa,3.101705444504386,1.7574535490707066,78.7833182904114,44.639320146395946
5,25.0,Alfalfa Hay,Alfalfa,6.135853023406123,4.392000462322995,155.85066679451552,111.55681174300408
6,25.0,Alfalfa Hay,Alfalfa,6.095766832142756,4.924515781450008,154.83247753642598,125.0827008488302
7,25.0,Alfalfa Hay,Alfalfa,8.808391192340292,8.403947987996887,223.73313628544338,213.4602788951209
8,25.0,Alfalfa Hay,Alfalfa,6.7437722781209315,6.202259348257369,171.29181586427165,157.53738744573718
9,25.0,Alfalfa Hay,Alfalfa,4.630796076077198,4.039252577169455,117.62222033236083,102.59701546010415
Season,25.0,Alfalfa Hay,Alfalfa,35.51628484659169,29.71942970626742,902.1136351034288,754.8735145391925
4,25.0,Grain (Spring),Spring Wheat,1.83947122434011,0.3736968940819943,46.722569098238786,9.491901109682654
5,25.0,Grain (Spring),Spring Wheat,3.586928310875535,1.8155961671190906,91.10797909623858,46.1161426448249
6,25.0,Grain (Spring),Spring Wheat,6.995002500372743,5.955705460099,177.67306350946765,151.27491868651458
7,25.0,Grain (Spring),Spring Wheat,10.14572330542144,9.949861422411802,257.70137195770457,252.72648012925976
8,25.0,Grain (Spring),Spring Wheat,4.199558461476474,3.8360989751796937,106.66878492150242,97.43691396956422
Season,25.0,Grain (Spring),Spring Wheat,26.7666838024863,21.930958918891577,679.8737685831519,557.046356539846
5,25.0,Corn (Field),Corn,3.5013075391758233,2.095303499780053,88.9332114950659,53.22070889441334
6,25.0,Corn (Field),Corn,4.8240976166993725,3.7590570146918854,122.53207946416406,95.48004817317388
7,25.0,Corn (Field),Corn,9.619937838272795,9.269941769162708,244.346421092129,235.45652093673277
8,25.0,Corn (Field),Corn,8.834720613628463,8.30612877782241,224.40190358616294,210.9756709566892
9,25.0,Corn (Field),Corn,2.8754811404635907,2.3869040924026788,73.0372209677752,60.62736394702804
Season,25.0,Corn (Field),Corn,29.655544748240047,25.817335153859734,753.2508366052972,655.7603129080372
