Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
3,8.0,Pasture,Grass/Pasture,2.1518245341943625,0.5656786243644337,54.65634316853681,14.368237058856616
4,8.0,Pasture,Grass/Pasture,3.8372914561435936,2.132991932282468,97.46720298604727,54.177995079974686
5,8.0,Pasture,Grass/Pasture,5.97459345175258,4.486576729953224,151.75467367451552,113.9590489408119
6,8.0,Pasture,Grass/Pasture,6.824996618199276,6.051391989889186,173.3549141022616,153.70535654318533
7,8.0,Pasture,Grass/Pasture,6.902393606319831,6.583747228647269,175.3207976005237,167.2271796076406
8,8.0,Pasture,Grass/Pasture,6.254221653812597,5.9020204680161905,158.85723000683996,149.91131988761123
9,8.0,Pasture,Grass/Pasture,4.170212362538431,3.5120230389537994,105.92339400847614,89.2053851894265
10,8.0,Pasture,Grass/Pasture,1.9594275016533325,0.6630560522561503,49.769458541994645,16.841623727306217
11,8.0,Pasture,Grass/Pasture,1.420140764665829,0.05717358898661766,36.071575422512055,1.4522091602600884
Season,8.0,Pasture,Grass/Pasture,38.57862383392421,29.1487259718486,979.897045381675,740.3776396849544
3,8.0,Alfalfa Hay,Alfalfa,2.43011127485853,0.29927298124419105,61.72482638140666,7.6015337236024525
4,8.0,Alfalfa Hay,Alfalfa,4.041179905330457,2.3910241353927804,102.64596959539361,60.73201303897662
5,8.0,Alfalfa Hay,Alfalfa,5.345030477993812,3.9806552638994233,135.76377414104283,101.10864370304535
6,8.0,Alfalfa Hay,Alfalfa,6.5597832114332615,5.656090629235338,166.61849357040484,143.66470198257758
7,8.0,Alfalfa Hay,Alfalfa,7.122592024616549,6.774616299624173,180.91383742526034,172.075254010454
8,8.0,Alfalfa Hay,Alfalfa,6.5826379580981325,6.343262934974145,167.19900413569255,161.11887854834328
9,8.0,Alfalfa Hay,Alfalfa,4.149077949271269,3.9184672343064433,105.38657991149022,99.52906775138365
Season,8.0,Alfalfa Hay,Alfalfa,36.230412801602014,29.363389478676492,920.2524851606911,745.8300927583829
3,8.0,Cherries,Cherries,1.030688954199475,-0.02767427405511814,26.179499436666664,-0.7029265610000007
4,8.0,Cherries,Cherries,2.1473118775590554,0.8721659015091864,54.54172169,22.153013898333334
5,8.0,Cherries,Cherries,4.100364209973754,2.895248409317585,104.14925093333335,73.53930959666666
6,8.0,Cherries,Cherries,6.886394195538059,5.606677830708662,174.91441256666667,142.4096169
7,8.0,Cherries,Cherries,9.153970976377952,9.047671761154856,232.51086279999996,229.81086273333332
8,8.0,Cherries,Cherries,8.318934078740158,8.254629616797901,211.3009256,209.66759226666667
9,8.0,Cherries,Cherries,6.021163073490814,5.3016325708661425,152.93754206666665,134.6614673
10,8.0,Cherries,Cherries,2.9653442422572183,2.091842648687664,75.31974375333334,53.13280327666666
11,8.0,Cherries,Cherries,0.5241291710629921,-0.7926219980708663,13.312880944999998,-20.132598751000003
Season,8.0,Cherries,Cherries,40.97359105551181,33.513779799606304,1040.72921281,851.25000691
3,8.0,Pears,Pears,1.1946480008992468,0.05418106505481277,30.34405922284087,1.3761990523922443
4,8.0,Pears,Pears,2.166217224070444,0.7636814004295465,55.021917491389274,19.39750757091048
5,8.0,Pears,Pears,4.032060706469888,2.8415533840776015,102.41434194433516,72.17545595557107
6,8.0,Pears,Pears,6.774663239516907,5.859024858023147,172.07644628372944,148.81923139378793
7,8.0,Pears,Pears,8.953194456440547,8.871943193416941,227.4111391935899,225.3473571127903
8,8.0,Pears,Pears,8.146086331352299,7.953793743380658,206.91059281634838,202.02636108186869
9,8.0,Pears,Pears,5.446031531972757,4.42038403230326,138.329200912108,112.2777544205028
10,8.0,Pears,Pears,2.826295052092527,1.857502219937312,71.78789432315018,47.18055638640772
11,8.0,Pears,Pears,0.48924646974711,-0.7253047554913714,12.426860331576593,-18.422740789480834
Season,8.0,Pears,Pears,39.946901934270535,32.017643267047134,1014.6513091304715,813.2481389829971
