Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
5,22.0,Grain (Winter),Winter Wheat,4.24352778851883,1.8051694052822977,107.78560582837828,45.85130289417036
6,22.0,Grain (Winter),Winter Wheat,6.658779569739748,4.769894305088527,169.13300107138957,121.15531534924857
7,22.0,Grain (Winter),Winter Wheat,8.477487260590276,7.624875773257689,215.32817641899302,193.6718446407453
Season,22.0,Grain (Winter),Winter Wheat,23.650950824012085,15.167666980789708,600.734150929907,385.25874131205853
1,22.0,Grass Seed (Spring),Sod/Grass Seed,0.2698891265731745,0.0221220278829236,6.8551838149586315,0.5618995082262594
2,22.0,Grass Seed (Spring),Sod/Grass Seed,0.4731455635403084,0.104824925611796,12.017897313923832,2.6625531105396183
3,22.0,Grass Seed (Spring),Sod/Grass Seed,1.0798670104901005,-0.2805472584687264,27.42862206644855,-7.12590036510565
4,22.0,Grass Seed (Spring),Sod/Grass Seed,3.028975286601557,1.57967532190948,76.93597227967955,40.123753176500784
5,22.0,Grass Seed (Spring),Sod/Grass Seed,5.094470511191807,4.1928957080422,129.3995509842719,106.49955098427188
6,22.0,Grass Seed (Spring),Sod/Grass Seed,6.183351217241281,5.246795322477039,157.05712091792853,133.2686011909168
7,22.0,Grass Seed (Spring),Sod/Grass Seed,4.749387065008698,4.658835883906336,120.6344314512209,118.33443145122094
8,22.0,Grass Seed (Spring),Sod/Grass Seed,2.455986579998231,1.9677976036202776,62.38205913195507,49.98205913195505
9,22.0,Grass Seed (Spring),Sod/Grass Seed,2.084708745777827,1.316992210344756,52.951602142756805,33.4516021427568
10,22.0,Grass Seed (Spring),Sod/Grass Seed,1.3055358804805142,0.1008114710316952,33.16061136420506,2.560611364205058
Season,22.0,Grass Seed (Spring),Sod/Grass Seed,26.725316986903497,18.910203216357775,678.8230514673488,480.3191616954875
4,22.0,Alfalfa Hay,Alfalfa,2.237843731569228,0.5493088357623959,56.84123078185839,13.952444428364855
5,22.0,Alfalfa Hay,Alfalfa,4.562849337624284,2.310028101557303,115.8963731756568,58.67471377955549
6,22.0,Alfalfa Hay,Alfalfa,6.295959290679605,4.548411628360382,159.91736598326196,115.5296553603537
7,22.0,Alfalfa Hay,Alfalfa,6.322259985260729,5.6168154260746395,160.5854036256225,142.66711182229582
8,22.0,Alfalfa Hay,Alfalfa,6.89257113395192,5.97325919038562,175.07130680237876,151.72078343579474
9,22.0,Alfalfa Hay,Alfalfa,3.5352161117569674,2.622505443270382,89.79448923862697,66.6116382590677
Season,22.0,Alfalfa Hay,Alfalfa,29.84669959084273,21.62032862541072,758.1061696074053,549.1563470854323
4,22.0,Grain (Spring),Spring Wheat,1.6547544860065748,0.16837184303580485,42.030763944567,4.276644813109443
5,22.0,Grain (Spring),Spring Wheat,2.9566668879148907,0.7900607048138663,75.09933895303823,20.0675419022722
6,22.0,Grain (Spring),Spring Wheat,4.9295718042143015,3.11611969252822,125.21112382704325,79.14944019021678
7,22.0,Grain (Spring),Spring Wheat,8.56900892235087,7.782707135812418,217.65282662771207,197.6807612496354
8,22.0,Grain (Spring),Spring Wheat,7.305883155531933,6.245699335395396,185.5694321505111,158.64076311904304
Season,22.0,Grain (Spring),Spring Wheat,25.415885256018566,18.102958711585703,645.5634855028716,459.81515127427684
