Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
3,9.0,Pasture,Grass/Pasture,1.611715705336693,0.21842564968834913,40.937578915552,5.5480115020840675
4,9.0,Pasture,Grass/Pasture,3.045115989376198,1.4125859856898193,77.34594613015543,35.87968403652141
5,9.0,Pasture,Grass/Pasture,5.1393851264065775,3.7731121532717977,130.54038221072707,95.83704869310365
6,9.0,Pasture,Grass/Pasture,6.407378508951408,5.46880543068337,162.74741412736574,138.9076579393576
7,9.0,Pasture,Grass/Pasture,6.531443114777474,6.304597831842662,165.89865511534782,160.1367849288036
8,9.0,Pasture,Grass/Pasture,5.174726171886204,4.85681831459392,131.43804476590955,123.36318519068557
9,9.0,Pasture,Grass/Pasture,3.3710286623226215,2.5205745650839986,85.62412802299458,64.02259395313357
10,9.0,Pasture,Grass/Pasture,1.557136837051003,-0.44115211121871517,39.551275661095474,-11.205263624955364
Season,9.0,Pasture,Grass/Pasture,32.83793011610818,24.1137678196352,834.0834249491478,612.489702618734
3,9.0,Grain (Winter),Winter Wheat,2.1819920353151128,-0.596165419210807,55.42259769700386,-15.142601647954498
4,9.0,Grain (Winter),Winter Wheat,3.819072931533207,2.9624331859741524,97.00445246094345,75.24580292374347
5,9.0,Grain (Winter),Winter Wheat,5.886409567887105,4.238771772643011,149.51480302433245,107.66480302513247
6,9.0,Grain (Winter),Winter Wheat,5.406001340859797,4.38237929033027,137.31243405783883,111.31243397438885
7,9.0,Grain (Winter),Winter Wheat,3.2350509490359634,3.2350509490359634,82.17029410551346,82.17029410551346
Season,9.0,Grain (Winter),Winter Wheat,20.528526824631186,14.22246977877259,521.4245813456321,361.25073238082376
4,9.0,Alfalfa Hay,Alfalfa,3.3253692915798316,1.596779412901182,84.46438000612771,40.558197087690026
5,9.0,Alfalfa Hay,Alfalfa,5.291282455298478,3.861797520621043,134.39857436458132,98.08965702377448
6,9.0,Alfalfa Hay,Alfalfa,5.0285670528562205,4.120444541641248,127.725603142548,104.6592913576877
7,9.0,Alfalfa Hay,Alfalfa,7.238721650777916,6.995947310997804,183.86352992975907,177.6970616993442
8,9.0,Alfalfa Hay,Alfalfa,5.203936116638212,4.840436019147321,132.17997736261057,122.94707488634194
9,9.0,Alfalfa Hay,Alfalfa,3.8739208960891016,2.9428273320418503,98.39759076066318,74.747814233863
Season,9.0,Alfalfa Hay,Alfalfa,29.961797463239762,24.35823213735045,761.0296555662899,618.6990962887014
4,9.0,Grapes,Grapes,2.0617624105517884,0.35767332521399037,52.36876522801543,9.084902460435355
5,9.0,Grapes,Grapes,1.998525773120639,0.6943249650744447,50.76255463726422,17.635854112890897
6,9.0,Grapes,Grapes,2.824922791702481,1.3920687872083135,71.753038909243,35.35854719509116
7,9.0,Grapes,Grapes,4.424262774829133,4.241684031415749,112.37627448065997,107.73877439796003
8,9.0,Grapes,Grapes,4.873772870638306,4.418602085923323,123.79383091421298,112.23249298245238
9,9.0,Grapes,Grapes,2.9867247130758465,1.879273220417683,75.8628077121265,47.733539798609144
10,9.0,Grapes,Grapes,1.1571973696801447,-1.675800415479447,29.392813189875675,-42.56533055317795
11,9.0,Grapes,Grapes,18.185845666903667,10.695018344369938,461.92047993935313,271.6534659469964
Season,9.0,Grapes,Grapes,21.04094304916323,11.512095218242095,534.439953448746,292.4072185433492
4,9.0,Grain (Spring),Spring Wheat,2.529532985155975,0.19423796011989816,64.25013782296176,4.933644187045413
5,9.0,Grain (Spring),Spring Wheat,3.7552467831119087,1.821841755765026,95.38326829104248,46.274780596431654
6,9.0,Grain (Spring),Spring Wheat,5.719768234099246,4.498516233875226,145.28211314612085,114.26231234043074
7,9.0,Grain (Spring),Spring Wheat,7.925511976116199,7.748237256607613,201.30800419335142,196.80522631783336
8,9.0,Grain (Spring),Spring Wheat,5.2864154111880834,4.967627125351907,134.2749514441773,126.17772898393842
Season,9.0,Grain (Spring),Spring Wheat,25.216475389671416,19.23046033171967,640.498474897654,488.45369242567955
3,9.0,Cherries,Cherries,1.1889116911619277,0.07374414560509798,30.198356955512963,1.8731012983694886
4,9.0,Cherries,Cherries,1.999027569524039,0.5393152696397548,50.77530026591059,13.698607848849772
5,9.0,Cherries,Cherries,3.5439765937402137,2.1389280620917335,90.01700548100142,54.32877277713003
6,9.0,Cherries,Cherries,5.322063226770514,4.335414522976652,135.18040595997107,110.11952888360696
7,9.0,Cherries,Cherries,7.369046944944652,7.133183965714065,187.17379240159417,181.18287272913724
8,9.0,Cherries,Cherries,6.488931108120278,6.142887184217214,164.81885014625504,156.02933447911724
9,9.0,Cherries,Cherries,3.369223701233113,2.4248647961467613,85.57828201132106,61.591565822127734
10,9.0,Cherries,Cherries,1.0685304100195843,-1.1066607628411351,27.140672414497438,-28.10918337616483
11,9.0,Cherries,Cherries,1.203347004704516,-0.5936716289393072,30.565013919494707,-15.079259375058403
Season,9.0,Cherries,Cherries,30.74977973583839,20.46770077220256,781.0444052902951,519.879599613945
3,9.0,Pears,Pears,1.196585825635727,0.08098960243717875,30.39327997114746,2.05713590190434
4,9.0,Pears,Pears,2.0614356373502942,0.590638046644063,52.36046518869747,15.002206384759202
5,9.0,Pears,Pears,3.6532962462271996,2.3003942756974136,92.79372465417086,58.4300146027143
6,9.0,Pears,Pears,5.465478250552608,4.530456282245899,138.82314756403625,115.07358956904582
7,9.0,Pears,Pears,7.458185892979106,7.225376435303268,189.43792168166928,183.524561456703
8,9.0,Pears,Pears,6.48559628851849,6.1334445680315675,164.73414572836964,155.7894920280018
9,9.0,Pears,Pears,3.4054832719865455,2.4601968463290964,86.49927510845825,62.48899989675905
10,9.0,Pears,Pears,1.0489442475606043,-0.9898401949101528,26.64318388803935,-25.14194095071788
11,9.0,Pears,Pears,1.2660561255445966,-0.45222504788654605,32.15782558883275,-11.48651621631827
Season,9.0,Pears,Pears,31.166451658617056,21.23011257149318,791.6278721288732,539.2448593159268
3,9.0,Apples,Apples,1.193182767980782,0.08516549561656668,30.30684230671186,2.1632035886607937
4,9.0,Apples,Apples,2.0955638661261475,0.6391809995113761,53.227322199604146,16.23519738758895
5,9.0,Apples,Apples,3.7656415380494757,2.408933057682295,95.64729506645668,61.18689966513029
6,9.0,Apples,Apples,5.597097011037169,4.649848313031569,142.1662640803441,118.10614715100185
7,9.0,Apples,Apples,7.550931289717473,7.328508806084628,191.7936547588238,186.14412367454955
8,9.0,Apples,Apples,6.5039715901239585,6.183157860576065,165.20087838914853,157.05220965863205
9,9.0,Apples,Apples,3.5335529333902107,2.626572216299526,89.75224450811135,66.71493429400796
10,9.0,Apples,Apples,1.072467448726572,-0.8346378344614994,27.240673197654925,-21.199800995322082
11,9.0,Apples,Apples,1.1864808605637078,-0.5315742581403037,30.136613858318178,-13.501986156763712
Season,9.0,Apples,Apples,31.713131029756486,21.96192775304941,805.5135281558147,557.832964927455
5,9.0,Corn (Field),Corn,2.8334892128569273,1.645719318845305,71.97062600656595,41.80127069867074
