Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
3,7.0,Pasture,Grass/Pasture,2.133951191818089,0.5718480596972286,54.20236027217946,14.524940716309606
4,7.0,Pasture,Grass/Pasture,3.7554757321720054,2.0865991017429595,95.38908359716893,52.999617184271166
5,7.0,Pasture,Grass/Pasture,5.8856641273811805,4.398328801822506,149.49586883548199,111.71755156629166
6,7.0,Pasture,Grass/Pasture,6.771341323464528,6.048492991105755,171.992069615999,153.63172197408616
7,7.0,Pasture,Grass/Pasture,6.899916801585772,6.5910071889330455,175.2578867602786,167.41158259889934
8,7.0,Pasture,Grass/Pasture,6.139157247635998,5.831096047391142,155.93459408995435,148.109839603735
9,7.0,Pasture,Grass/Pasture,4.049508506853536,3.427994961085902,102.85751607407981,87.0710720115819
10,7.0,Pasture,Grass/Pasture,1.9243890675180702,0.6705437122779397,48.87948231495898,17.031810291859667
11,7.0,Pasture,Grass/Pasture,1.4177181936211045,0.060083216206119075,36.010042117976056,1.5261136916354243
Season,7.0,Pasture,Grass/Pasture,38.04641473702859,28.84346261060913,966.3789343205261,732.6239503094719
3,7.0,Grain (Winter),Winter Wheat,2.8781022539124,1.119147410922797,73.10379724937496,28.426344237439043
4,7.0,Grain (Winter),Winter Wheat,4.6402545051442825,3.2130447513010156,117.86246443066477,81.61133668304579
5,7.0,Grain (Winter),Winter Wheat,5.966978966629753,4.996784396251308,151.5612657523957,126.91832366478322
6,7.0,Grain (Winter),Winter Wheat,2.2789586435806872,1.6124125829318994,57.885549546949456,40.95527960647024
7,7.0,Grain (Winter),Winter Wheat,0.38134882097596784,0.30019051429849336,9.686260052789583,7.624839063181731
Season,7.0,Grain (Winter),Winter Wheat,16.145643190243092,11.241579655705515,410.0993370321745,285.53612325492
3,7.0,Alfalfa Hay,Alfalfa,2.5862420138633633,1.0008993298990323,65.69054715212943,25.42284297943542
4,7.0,Alfalfa Hay,Alfalfa,4.282168572390812,2.7303958633038405,108.7670817387266,69.35205492791755
5,7.0,Alfalfa Hay,Alfalfa,4.5512548185229145,3.207715730145705,115.60187239048201,81.47597954570091
6,7.0,Alfalfa Hay,Alfalfa,7.202143673911334,6.540066715944467,182.93444931734788,166.11769458498944
7,7.0,Alfalfa Hay,Alfalfa,7.0455855698203225,6.784415342591354,178.9578734734362,172.32414970182037
8,7.0,Alfalfa Hay,Alfalfa,6.77477880119196,6.462208904865854,172.07938155027577,164.14010618359268
9,7.0,Alfalfa Hay,Alfalfa,3.9142378511498,3.3739629651827467,99.42164141920492,85.69865931564176
Season,7.0,Alfalfa Hay,Alfalfa,36.3564113008505,30.099664851932996,923.4528470416027,764.531487239098
3,7.0,Grain (Spring),Spring Wheat,1.9748245468184686,0.3721754351873823,50.1605434891891,9.453256053759509
4,7.0,Grain (Spring),Spring Wheat,3.646381213807844,2.1772317436666415,92.61808283071923,55.30168628913269
5,7.0,Grain (Spring),Spring Wheat,6.289141042940434,5.058333380860738,159.74418249068702,128.48166787386273
6,7.0,Grain (Spring),Spring Wheat,6.872773524080397,6.122881416741718,174.5684475116421,155.52118798523964
7,7.0,Grain (Spring),Spring Wheat,3.3299979036075467,3.184315107864875,84.58194675163168,80.88160373976783
8,7.0,Grain (Spring),Spring Wheat,0.32268425750804847,0.06908600070636442,8.196180140704431,1.754784417941656
Season,7.0,Grain (Spring),Spring Wheat,22.43580248876274,16.98402308502772,569.8693832145735,431.394186359704
