Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
3,12.0,Pasture,Grass/Pasture,1.5093967530923527,0.6823505980829739,38.33867752854576,17.331705191307538
4,12.0,Pasture,Grass/Pasture,3.5116139275121827,2.38343692336488,89.19499375880943,60.53929785346794
5,12.0,Pasture,Grass/Pasture,5.980502155148818,4.6216107832829465,151.90475474077996,117.38891389538684
6,12.0,Pasture,Grass/Pasture,7.903875530525001,7.020772328132078,200.75843847533503,178.32761713455477
7,12.0,Pasture,Grass/Pasture,8.176479548739902,7.881278860648075,207.6825805379935,200.18448306046108
8,12.0,Pasture,Grass/Pasture,6.904091249663631,6.568653526577489,175.36391774145622,166.8437995750682
9,12.0,Pasture,Grass/Pasture,4.363539732468471,3.9043525742561704,110.83390920469915,99.17055538610673
10,12.0,Pasture,Grass/Pasture,2.0087741872153466,1.053195978920941,51.0228643552698,26.751177864591902
Season,12.0,Pasture,Grass/Pasture,40.358273084365706,34.11565157326556,1025.1001363428888,866.5375499609452
3,12.0,Grain (Winter),Winter Wheat,2.242553464386519,1.3107398544937483,56.960857995417584,33.2927923041412
4,12.0,Grain (Winter),Winter Wheat,4.472265455761033,3.469216197094819,113.59554257633022,88.11809140620839
5,12.0,Grain (Winter),Winter Wheat,6.9384370618843825,5.9025638765164326,176.2363013718633,149.92512246351737
6,12.0,Grain (Winter),Winter Wheat,6.865580423352793,6.2454923711349695,174.38574275316094,158.63550622682823
7,12.0,Grain (Winter),Winter Wheat,1.549248015482629,1.3525437081527483,39.350899593258774,34.35461018707981
Season,12.0,Grain (Winter),Winter Wheat,22.068084420867354,18.28055600739272,560.5293442900307,464.326122587775
4,12.0,Alfalfa Hay,Alfalfa,3.8968692633728614,2.75176902895675,98.98047928967067,69.89493333550143
5,12.0,Alfalfa Hay,Alfalfa,6.08684455072409,4.845994218816133,154.60585158839186,123.08825315792978
6,12.0,Alfalfa Hay,Alfalfa,6.273686185357812,5.470314843119394,159.35162910808842,138.9459970152326
7,12.0,Alfalfa Hay,Alfalfa,8.738289023694634,8.466668065107129,221.95254120184367,215.05336885372105
8,12.0,Alfalfa Hay,Alfalfa,7.0955246736010364,6.779371904858448,180.22632670946632,172.19604638340456
9,12.0,Alfalfa Hay,Alfalfa,4.403916625392699,3.950219088539549,111.85948228497455,100.33556484890454
Season,12.0,Alfalfa Hay,Alfalfa,36.49513032214313,32.2643371493974,926.9763101824356,819.5141635946939
4,12.0,Grain (Spring),Spring Wheat,2.796322169076658,1.738620827529669,71.0265830945471,44.16096901925359
5,12.0,Grain (Spring),Spring Wheat,6.000129833867516,4.829614811382138,152.40329778023488,122.6722162091063
6,12.0,Grain (Spring),Spring Wheat,8.894496598639888,8.187870073777441,225.92021360545314,207.971899873947
7,12.0,Grain (Spring),Spring Wheat,7.375415181358293,7.120664501830546,187.33554560650063,180.86487834649586
8,12.0,Grain (Spring),Spring Wheat,1.017161601135544,0.7669484862388025,25.835904668842815,19.480491550465583
Season,12.0,Grain (Spring),Spring Wheat,26.083525384077902,22.643718700758594,662.5215447555787,575.1504549992683
3,12.0,Cherries,Cherries,0.9233296294296652,0.08848184842256848,23.452572587513494,2.2474389499332394
4,12.0,Cherries,Cherries,1.8847834176234055,0.8579078744638405,47.8734988076345,21.790860011381547
5,12.0,Cherries,Cherries,4.00933699320146,2.89344735445067,101.83715962731708,73.49356280304701
6,12.0,Cherries,Cherries,6.924745563566874,6.213631183423417,175.88853731459858,157.8262320589548
7,12.0,Cherries,Cherries,9.612833885205276,9.427037328159523,244.16598068421402,239.44674813525188
8,12.0,Cherries,Cherries,8.450629710556077,8.210608597951703,214.64599464812434,208.54945838797323
9,12.0,Cherries,Cherries,4.947885807044374,4.532776743329783,125.6762994989271,115.13252928057648
10,12.0,Cherries,Cherries,1.7779946204713308,0.8859099899726198,45.1610633599718,22.50211374530454
11,12.0,Cherries,Cherries,1.509210970252882,0.31410408598348544,38.3339586444232,7.978243783980529
Season,12.0,Cherries,Cherries,38.97825079662646,32.403850280796014,990.047570234312,823.0577971322188
3,12.0,Apples,Apples,1.1294691683695193,0.4364851159763531,28.688516876585787,11.086721945799368
4,12.0,Apples,Apples,2.54278702063331,1.8041889234592585,64.58679032408607,45.82639865586516
5,12.0,Apples,Apples,5.288079095237257,4.101491790811161,134.3172090190263,104.17789148660347
6,12.0,Apples,Apples,8.041590809547902,7.401338121726812,204.2564065625167,187.993988291861
7,12.0,Apples,Apples,10.78634396057977,10.712131360018352,273.97313659872617,272.0881365444661
8,12.0,Apples,Apples,8.652948167163151,8.305489980300914,219.78488344594402,210.9594454996432
9,12.0,Apples,Apples,5.677416410662484,5.0562177065966845,144.20637683082708,128.42792974755577
10,12.0,Apples,Apples,2.0136715701306196,1.224253343872577,51.147257881317735,31.096034934363452
11,12.0,Apples,Apples,19.269238558770663,16.551141783343663,489.4386593927748,420.39900129692904
Season,12.0,Apples,Apples,45.742767935499714,40.14173653012186,1161.8663055616926,1019.6001078650952
