Month,Region,Crop,Crop_cdl,ETc_mean_in,NIWR_mean_in,ETc_mean_mm,NIWR_mean_mm
4,13.0,Grain (Spring),Spring Wheat,2.5009662337159044,1.4646278430912236,63.524542336383966,37.20154721451708
5,13.0,Grain (Spring),Spring Wheat,5.832723691868529,4.616622998754023,148.15118177346062,117.26222416835218
6,13.0,Grain (Spring),Spring Wheat,8.656041941767871,7.924978819936134,219.8634653209039,201.2944620263778
7,13.0,Grain (Spring),Spring Wheat,6.4537249112052875,6.242358272672814,163.92461274461428,158.55590012588948
8,13.0,Grain (Spring),Spring Wheat,0.7596201122404944,0.4914362692689284,19.294350850908558,12.482481239430781
Season,13.0,Grain (Spring),Spring Wheat,24.203076890798087,20.740024203723124,614.7581530262714,526.7966147745673
3,13.0,Onions,Onions,1.3742888223395193,0.43981500932764617,34.90693608742379,11.171301236922211
4,13.0,Onions,Onions,3.0795533827053223,2.242828882787643,78.22065592071519,56.967853622806125
5,13.0,Onions,Onions,5.209369373306039,4.246722557789249,132.31798208197338,107.8667529678469
6,13.0,Onions,Onions,6.940287657149904,6.316357003567411,176.28330649160756,160.43546789061224
7,13.0,Onions,Onions,8.24689877606313,8.05485804504425,209.47122891200348,204.59339434412394
8,13.0,Onions,Onions,6.117966548471493,5.910722711011309,155.3963503311759,150.13235685968723
9,13.0,Onions,Onions,1.4229535740496955,1.0297916942219956,36.143020780862265,26.156709033238688
Season,13.0,Onions,Onions,32.391318134085104,28.2410959037495,822.7394806057616,717.3238359552372
3,13.0,Cherries,Cherries,1.202243136932512,0.24994384467353037,30.536975678085803,6.348573654707671
4,13.0,Cherries,Cherries,2.6003771962862974,1.6912369771799964,66.04958078567195,42.957419220371904
5,13.0,Cherries,Cherries,5.36305172723127,4.337729602070076,136.22151387167426,110.17833189257992
6,13.0,Cherries,Cherries,8.081556627427554,7.429153091098634,205.27153833665986,188.7004885139053
7,13.0,Cherries,Cherries,10.04527348454665,9.84934353514373,255.14994650748488,250.17332579265073
8,13.0,Cherries,Cherries,8.610419081592198,8.401049688783553,218.70464467244182,213.38666209510225
9,13.0,Cherries,Cherries,5.406832977148944,5.046217421177258,137.33355761958316,128.17392249790234
10,13.0,Cherries,Cherries,2.266162330295315,1.3981956587125957,57.560523189501,35.51416973129993
11,13.0,Cherries,Cherries,1.8868712145385036,0.7177402926473545,47.926528849277986,18.230603433242802
Season,13.0,Cherries,Cherries,44.09759445187953,37.91221725614297,1120.07889907774,962.9703183060313
3,13.0,Apples,Apples,1.1791242291718391,0.26960131695567047,29.949755420964713,6.8478734506740295
4,13.0,Apples,Apples,2.602573069831724,1.7289029491915249,66.10535597372578,43.91413490946473
5,13.0,Apples,Apples,5.400485046226974,4.405808897857555,137.17232017416512,111.90754600558189
6,13.0,Apples,Apples,8.082303960650865,7.439111041995157,205.29052060053195,188.953420466677
7,13.0,Apples,Apples,10.033312404253875,9.844052387133123,254.84613506804843,250.0389306331813
8,13.0,Apples,Apples,8.595671169999429,8.387708955766954,218.33004771798548,213.0478074764806
9,13.0,Apples,Apples,5.383825440322395,4.99919447611296,136.74916618418882,126.97953969326917
10,13.0,Apples,Apples,2.2301631520363947,1.4211116430365667,56.64614406172442,36.09623573312879
11,13.0,Apples,Apples,1.738750828686228,0.5926078124293477,44.16427104863019,15.05223843570543
Season,13.0,Apples,Apples,44.042842382433925,37.97221880195599,1118.6881965138216,964.494357569682
5,13.0,Corn (Field),Corn,3.2274716552399227,2.1772414311383876,81.97778004309403,55.301932350915045
6,13.0,Corn (Field),Corn,5.427015605723307,4.740880672128519,137.846196385372,120.41836907206437
7,13.0,Corn (Field),Corn,9.965668943181624,9.763816433612718,253.12799115681324,248.000937413763
8,13.0,Corn (Field),Corn,8.492185719269347,8.254514612058385,215.7015172694414,209.66467114628296
9,13.0,Corn (Field),Corn,4.286926762052943,3.8637987182195572,108.88793975614475,98.14048744277675
Season,13.0,Corn (Field),Corn,31.399268685467142,28.80025186715757,797.5414246108653,731.5263974258022
